comid,metric,p10,p25,p50,p75,p90,source,result_type
22548429,Peak_Dur_2,1,1,3,7,16,inferred,predicted
22548429,Peak_Dur_5,1,1,1,3,4.8,inferred,predicted
22548429,Peak_Fre_2,1,1,2,3,5,inferred,predicted
22548429,Peak_Fre_5,1,1,1,2,3,inferred,predicted
22548429,Peak_10,174.576621290009,307.188106863904,478.809990403969,617.9554978663659,829.717392856539,model,predicted
22548429,Peak_2,19.792859101012102,30.383617256352895,53.7152547420898,125.916872462434,281.875890659412,model,predicted
22548429,Peak_5,107.7701,204.8963,255.4507,481.4022,670.2276,model,predicted
22548429,DS_Dur_WS,141.1,175.5125,221.316666666666,265.60625,288,model,predicted
22548429,DS_Mag_50,-3.54466456187197e-16,0,0,0.049289409729003,0.162292079956465,model,predicted
22548429,DS_Mag_90,0.00923661964593177,0.0495912562413034,0.234215702458458,0.509779976096509,0.840040559127668,model,predicted
22548429,DS_Tim,180.163333333334,205.229166666667,233.6125,270.35,302.755,model,predicted
22548429,FA_Dur,2,3,4,7,9,obs,predicted
22548429,FA_Mag,0.662834425329336,1.70019393143061,4.1119375971519,11.2084286361729,24.8043624279837,model,predicted
22548429,FA_Tim,6.875,12.975,38.375,57.50625,64,model,predicted
22548429,Peak_Dur_10,1,1,1,2,3.2,obs,predicted
22548429,Peak_Fre_10,1,1,1,1,2,obs,predicted
22548429,SP_Dur,20.9775,35.8,60,94.175,142.825,model,predicted
22548429,SP_Mag,1.04060472213946,4.38326940921485,14.0120151542947,38.3170952337598,92.8684415820996,model,predicted
22548429,SP_ROC,0.0426683716965046,0.055194810813607303,0.0714285714285714,0.102555203630074,0.166666666666667,obs,predicted
22548429,SP_Tim,136.475,155,170.791666666667,196.6875,224.516666666666,model,predicted
22548429,Wet_BFL_Dur,27.1625,42.8833333333334,74.45,130.675,174.15,model,predicted
22548429,Wet_BFL_Mag_10,0,0.0381718894791899,0.172698555413669,0.350978676103177,0.586821461109458,model,predicted
22548429,Wet_BFL_Mag_50,0.0688834628198982,0.256741170707029,0.584477646292708,0.989672256534613,1.5311007233557,model,predicted
22548429,Wet_Tim,29.9375,48.75,82.9125,104.5,129,model,predicted
