Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1958,167,282,77,140.8,7,331.998351863185,8,0.04329004329004329,132,6320,150,77,526.4,1130,73,NA,140,120,NA,8,1,8791.999999999998,4185,6462.000000000001,NA,4,1
1959,183,293,51,77.40000000000003,3,108.9961132467467,18,0.035098522167487683,102,1150,191,108,277,633,83,NA,103,NA,NA,1,NA,8791.999999999998,4185,6462.000000000001,NA,1,NA
1960,92,312,50,62,4,80.0003097557906,8,0.03299832495812395,68,1150,244,134,290.4,532.5,110,NA,130,NA,NA,1,NA,8791.999999999998,4185,6462.000000000001,NA,1,NA
1961,114,297,57,78.10000000000001,NA,NA,NA,0.04389153972023828,109,1360,188,150,101.9,493,38,NA,132,NA,NA,1,NA,8791.999999999998,4185,6462.000000000001,NA,1,NA
1962,70,300,50,70.5,2,487.88513405008365,26,0.03829856584093873,107,1040,193,148,155.1,346.5,45,NA,NA,NA,NA,NA,NA,8791.999999999998,4185,6462.000000000001,NA,NA,NA
1963,82,302,57.5,80,NA,NA,NA,0.03676470588235294,81,2340,221,217,118,355,4,NA,62,NA,NA,1,NA,8791.999999999998,4185,6462.000000000001,NA,1,NA
1964,115,301,50,75.60000000000001,2,89.99371297136042,4,0.03411862527716186,72,558,229,211,247,425,18,NA,NA,NA,NA,NA,NA,8791.999999999998,4185,6462.000000000001,NA,NA,NA
1965,196,254,80,205.5,NA,NA,NA,0.047311827956989246,167,17700,87,37,168.60000000000002,515,50,82,81,81,3,5,4,8791.999999999998,4185,6462.000000000001,1,1,1
1966,83,316,54,61.8,4,164.99197860886392,34,0.03828540025645723,124,1830,192,108,281.8,475,84,NA,NA,NA,NA,NA,NA,8791.999999999998,4185,6462.000000000001,NA,NA,NA
1967,148,299,67,113.20000000000005,NA,NA,NA,0.048628625472887765,63,1390,236,203,248,465,33,NA,119,NA,NA,2,NA,8791.999999999998,4185,6462.000000000001,NA,1,NA
1968,151,276,59,219,2,176.0000659476276,1,0.050314465408805034,127,5890,149,68,128,429,81,NA,124.5,NA,NA,4,NA,8791.999999999998,4185,6462.000000000001,NA,2,NA
1969,125,307,64,93.80000000000003,3,102.99649638546163,11,0.03480297157622739,81,2350,226,165,334,564,61,NA,NA,NA,NA,NA,NA,8791.999999999998,4185,6462.000000000001,NA,NA,NA
1970,137,260,46,93.4,4,99.99915515875969,9,0.0440732780367702,142,6040,118,52,258.7,711.5,66,NA,113,113,NA,6,1,8791.999999999998,4185,6462.000000000001,NA,3,1
1971,112,305,74,148.70000000000002,8,239.90028178451652,22,0.04477611940298507,78,1510,227,196,346,754,31,108,108,108,1,2,2,8791.999999999998,4185,6462.000000000001,1,1,1
1972,158,269,60,115.90000000000003,2,111.99975616037388,3,0.059322033898305086,110,3350,159,108,215.20000000000002,491.5,51,133,149,150,2,7,5,8791.999999999998,4185,6462.000000000001,2,3,3
1973,97,286,46,58.400000000000006,5,206.97544454909823,34,0.03007688828584351,57,538,229,168,187.1,411.5,61,NA,NA,NA,NA,NA,NA,8791.999999999998,4185,6462.000000000001,NA,NA,NA
1974,126,292,55,93,NA,NA,NA,0.05139194139194139,108,4800,184,167,450.6,920,17,106,106,106,2,6,2,8791.999999999998,4185,6462.000000000001,1,3,1
1975,69,316,55,73,3,87.99142921411374,27,0.03125,69,1540,247,195,170,653,52,NA,NA,NA,NA,NA,NA,8791.999999999998,4185,6462.000000000001,NA,NA,NA
1976,151,341,46,54,NA,NA,NA,0.03550295857988166,186,929,155,136,196.5,317,19,NA,NA,NA,NA,NA,NA,8791.999999999998,4185,6462.000000000001,NA,NA,NA
1977,98,304,34,136,7,118.000923803155,45,0.034482758620689655,106,228,198,72,76.1,140.5,126,NA,NA,NA,NA,NA,NA,8791.999999999998,4185,6462.000000000001,NA,NA,NA
1978,167,291,56,118.4,4,91.99994109793907,0,0.04534005037783375,162,3680,129,93,153,910,36,NA,74,NA,NA,2,NA,8791.999999999998,4185,6462.000000000001,NA,1,NA
1979,76,304,46.5,54,2,118.99792820243489,50,0.03419053185271771,77,834,227,135,114.8,420,92,NA,NA,NA,NA,NA,NA,8791.999999999998,4185,6462.000000000001,NA,NA,NA
1980,136,278,52,92,NA,NA,NA,0.03918495297805643,124,1850,154,140,210.8,507,14,NA,103,103,NA,3,2,8791.999999999998,4185,6462.000000000001,NA,1,1
1981,115,274,40,68.60000000000001,7,100.99744465411547,13,0.043096285434995114,131,1280,143,95,108.6,245,48,NA,NA,NA,NA,NA,NA,8791.999999999998,4185,6462.000000000001,NA,NA,NA
