p10,p25,p50,p75,p90,metric,comid,result_type
95.4,140.5,187,237,265.2,DS_Dur_WS,8933494,observed
276.2,289,313,337,358,DS_Tim,8933494,observed
19.200000000000003,30,34,46.875,77.96000000000001,DS_Mag_50,8933494,observed
32.6,46.75,67.2,126.70000000000005,156.4,DS_Mag_90,8933494,observed
2,3,4,5.75,8,FA_Dur,8933494,observed
51.596399691491136,62.96878314578702,103.55247813502385,150.22871716636718,261.50882313496277,FA_Mag,8933494,observed
1,11.25,21.5,44.75,64,FA_Tim,8933494,observed
0.010406827215337854,0.04886363636363637,0.07565005539799452,0.09960201089233348,0.11967432724964391,SP_ROC,8933494,observed
23.5,34,58.5,90.75,128.5,SP_Dur,8933494,observed
235.20000000000005,367,660,1190,1488,SP_Mag,8933494,observed
220,228,236.5,262.5,295,SP_Tim,8933494,observed
51.6,64.25,93,148.25,185.90000000000003,Wet_BFL_Dur,8933494,observed
37.45,48.95,107.3,156.2,199.31,Wet_BFL_Mag_10,8933494,observed
102,168.5,298.5,506.75,895.3,Wet_BFL_Mag_50,8933494,observed
54,92,149,172.5,196,Wet_Tim,8933494,observed
77.5,82,155,236.25,257.7,Peak_Tim_10,8933494,observed
192.5,205.5,216.75,232.625,240.25,Peak_Tim_2,8933494,observed
108.75,196.75,223,231.625,247.5,Peak_Tim_5,8933494,observed
2,2.75,3,7.25,9.799999999999999,Peak_Dur_10,8933494,observed
4.9,8.75,18.5,36.5,56,Peak_Dur_2,8933494,observed
2,4,7,12,13.5,Peak_Dur_5,8933494,observed
1920.000000000002,1920.000000000002,1920.000000000002,1920.000000000002,1920.000000000002,Peak_10,8933494,observed
788,788,788,788,788,Peak_2,8933494,observed
1408,1408,1408,1408,1408,Peak_5,8933494,observed
1,1,1,2,2.3,Peak_Fre_10,8933494,observed
1,1,3,3.25,4.100000000000001,Peak_Fre_2,8933494,observed
1,1,1.5,2.25,3,Peak_Fre_5,8933494,observed
