p10,p25,p50,p75,p90,metric,comid,result_type
124,152,209,250.75,286,DS_Dur_WS,22549073,observed
173.79999999999998,200.25,229.5,298.75,325.1,DS_Tim,22549073,observed
0.0675,0.2,0.4,0.815,1.25,DS_Mag_50,22549073,observed
0.2,0.4865000000000001,1,1.975,3.3499999999999996,DS_Mag_90,22549073,observed
2,2,4,6,7.200000000000003,FA_Dur,22549073,observed
1.452783556849985,1.8741487405285062,3.5513013212616102,6.986177456123416,38.22195769144771,FA_Mag,22549073,observed
0.8000000000000007,12,23,43,58.2,FA_Tim,22549073,observed
0.07142857142857147,0.12034228209601351,0.1644736842105263,0.23817135549872118,0.30775641025641026,SP_ROC,22549073,observed
13,21.25,75,123.5,170.3000000000001,SP_Dur,22549073,observed
3.27,28.75,174.5,743.75,2455.0000000000005,SP_Mag,22549073,observed
102.89999999999999,142,161.5,194,215,SP_Tim,22549073,observed
19,36,73,105.75,153.5,Wet_BFL_Dur,22549073,observed
0.048,0.2,0.54,1.1524999999999999,1.9900000000000002,Wet_BFL_Mag_10,22549073,observed
0.19,0.5275000000000001,1.3,4.5625,16,Wet_BFL_Mag_50,22549073,observed
36.5,54.25,79.5,107.5,127,Wet_Tim,22549073,observed
103.6,114,140.5,146,151.2,Peak_Tim_10,22549073,observed
95.4,111,135.5,151,167.6,Peak_Tim_2,22549073,observed
111.1,131.75,138.75,151.75,164,Peak_Tim_5,22549073,observed
1,1,1,2,2.1999999999999993,Peak_Dur_10,22549073,observed
1,2,4,6,10.600000000000001,Peak_Dur_2,22549073,observed
1,1,2,3,5,Peak_Dur_5,22549073,observed
3784.000000000002,3784.000000000002,3784.000000000002,3784.000000000002,3784.000000000002,Peak_10,22549073,observed
390,390,390,390,390,Peak_2,22549073,observed
2046.0000000000002,2046.0000000000002,2046.0000000000002,2046.0000000000002,2046.0000000000002,Peak_5,22549073,observed
1,1,1,1,2.1999999999999993,Peak_Fre_10,22549073,observed
1,1,2,4,6,Peak_Fre_2,22549073,observed
1,1,1.5,2.75,3,Peak_Fre_5,22549073,observed
