comid,metric,p10,p25,p50,p75,p90,source,result_type
20287584,Peak_Dur_2,1,4,13,29,47,inferred,predicted
20287584,Peak_Dur_5,1,1,2,5,12,inferred,predicted
20287584,Peak_Fre_2,1,1,2,3,5,inferred,predicted
20287584,Peak_Fre_5,1,1,1,2,3,inferred,predicted
20287584,Peak_10,179.235926505578,259.112014029773,391.26948355257895,621.285403681695,1180.33143289942,model,predicted
20287584,Peak_2,99.1118810438775,120.42344932318701,211.474079736195,340.815269902931,489.782120605934,model,predicted
20287584,Peak_5,148.91899999999998,200.9627,299.3797,567.9235,902.1984,model,predicted
20287584,DS_Dur_WS,149.783333333334,180.3625,203.820833333333,224,240.595,model,predicted
20287584,DS_Mag_50,2.87593062169291,5.16615567623379,8.32782213011574,11.7488459799363,16.4158778970265,model,predicted
20287584,DS_Mag_90,8.26518753874218,11.0444115193349,15.2340885887767,21.7310368293014,32.1238212239382,model,predicted
20287584,DS_Tim,302.9425,320.991666666666,335.670833333333,348.05,362,model,predicted
20287584,FA_Dur,2,2,3,5,7,obs,predicted
20287584,FA_Mag,9.63394530887142,13.3321491841042,20.2592068919322,33.1314396189581,68.2753300450274,model,predicted
20287584,FA_Tim,1.865,14.3,36,48,61.145,model,predicted
20287584,Peak_Dur_10,1,1,1,2,4,obs,predicted
20287584,Peak_Fre_10,1,1,1,1,1,obs,predicted
20287584,SP_Dur,47.9666666666667,58.6125,75,89.1,107.42,model,predicted
20287584,SP_Mag,77.7678361781518,99.6404657188901,124.739505647508,170.474705039385,233.483877401267,model,predicted
20287584,SP_ROC,0.0426981687605065,0.05,0.0614035087719298,0.0764956229646436,0.0894094122687995,obs,predicted
20287584,SP_Tim,242.39,252.6875,261.133333333334,272,282.275,model,predicted
20287584,Wet_BFL_Dur,59.4916666666666,73.5000000000001,88,103.5,122.555833333333,model,predicted
20287584,Wet_BFL_Mag_10,7.47252942208546,9.92805694225079,13.1807764064366,17.519837233192,22.1015117855825,model,predicted
20287584,Wet_BFL_Mag_50,28.6270099909382,36.9280002447447,50.1005287851305,65.861141506881,90.0042127648806,model,predicted
20287584,Wet_Tim,148.9775,162,175.391666666667,188.3,200.11,model,predicted
