Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1938,257,306,0,1.6,10,249.95432713117725,72,0.24945887445887446,56,1650,250,108,184.9,290.5,142,NA,250.5,246,NA,22,2,1983.0000000000005,951,1398,NA,4,1
1939,NA,257,NA,NA,NA,NA,NA,0.31610360360360357,33,255,224,27,2,166,197,NA,NA,NA,NA,NA,NA,1983.0000000000005,951,1398,NA,NA,NA
1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,246,297,1.4,77,NA,NA,NA,0.17634177596864165,39,897,258,62,74.1,501,196,NA,229.5,NA,NA,2,NA,1983.0000000000005,951,1398,NA,2,NA
1942,173,301,1.4,1.6,NA,NA,NA,0.14427860696517414,45,1040,256,79,119.4,224,177,NA,244,NA,NA,8,NA,1983.0000000000005,951,1398,NA,4,NA
1943,283,290,1.2,1.6,NA,NA,NA,0.2994652406417112,43,1230,247,139,42,204,108,NA,243,NA,NA,2,NA,1983.0000000000005,951,1398,NA,1,NA
1944,198,288,1.2,1.4,NA,NA,NA,0.23863636363636365,35,494,253,46,38,218,207,NA,NA,NA,NA,NA,NA,1983.0000000000005,951,1398,NA,NA,NA
1945,150,293,1.2,4.019999999999999,NA,NA,NA,0.22524230931310577,34,743,259,139,19.8,109,120,NA,246,NA,NA,1,NA,1983.0000000000005,951,1398,NA,1,NA
1946,295,277,2.2,4.2,NA,NA,NA,0.2838827838827839,28,515,249,172,17,85.5,77,NA,NA,NA,NA,NA,NA,1983.0000000000005,951,1398,NA,NA,NA
1947,299,265,3.4,3.9,5,35.99530391809911,3,0.2682926829268293,30,384,235,29,2.12,208,206,NA,NA,NA,NA,NA,NA,1983.0000000000005,951,1398,NA,NA,NA
