Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1972,125,313,16,23,4,49.999129009711545,42,0.06458333333333333,65,441,248,104,108.3,187.5,144,NA,NA,NA,NA,NA,NA,1790.0000000000018,573,1156,NA,NA,NA
1973,98,301,12,20,4,31.992537663873108,17,0.07729648991784914,65,534,236,164,46,63.5,72,NA,227,NA,NA,5,NA,1790.0000000000018,573,1156,NA,1,NA
1974,NA,334,NA,NA,NA,NA,NA,0.07259552042160738,82,520,252,219,67,114,33,NA,139.5,NA,NA,4,NA,1790.0000000000018,573,1156,NA,2,NA
1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,107,298,2.5,15,NA,NA,NA,0.07349811753151089,57,202,241,109,39,85,132,NA,NA,NA,NA,NA,NA,1790.0000000000018,573,1156,NA,NA,NA
1982,232,329,70,127.80000000000001,NA,NA,NA,0.04739442946990117,64,694,265,226,63.5,166.5,39,138,221.5,109,1,23,2,1790.0000000000018,573,1156,1,8,2
1983,64,328,37,64,9,368.87556203651366,25,0.07042253521126761,71,1090,257,62,145.9,252.5,195,NA,233,NA,NA,47,NA,1790.0000000000018,573,1156,NA,1,NA
1984,201,323,31,50,NA,NA,NA,0.0625,83,729,240,214,80,121.5,26,NA,232,NA,NA,17,NA,1790.0000000000018,573,1156,NA,6,NA
1985,151,308,14,27,2,86.95722647170024,33,0.06666666666666667,90,353,218,60,43,154,158,NA,NA,NA,NA,NA,NA,1790.0000000000018,573,1156,NA,NA,NA
1986,224,293,14.5,29.700000000000017,2,28.161572178676433,23,0.06240903593464936,47,778,246,153,58.2,216,93,158,158,148.5,1,15,4,1790.0000000000018,573,1156,1,3,2
1987,212,288,5.95,21,NA,NA,NA,0.07229965156794424,57,300,231,80,37,102,151,NA,NA,NA,NA,NA,NA,1790.0000000000018,573,1156,NA,NA,NA
1988,213,294,5.4,23.80000000000001,2,8.78600237540606,28,0.08333333333333333,56,135,238,104,22,55,134,NA,NA,NA,NA,NA,NA,1790.0000000000018,573,1156,NA,NA,NA
1989,209,304,17,24.200000000000017,5,13.032662321406388,44,0.06666666666666667,81,488,223,82,67.6,216,141,NA,NA,NA,NA,NA,NA,1790.0000000000018,573,1156,NA,NA,NA
1990,234,307,8,13,4,59.92273189794235,23,0.06538461538461537,58,166,249,102,27.200000000000003,116.5,147,NA,NA,NA,NA,NA,NA,1790.0000000000018,573,1156,NA,NA,NA
1991,188,313,15,21,NA,NA,NA,0.07417582417582418,57,291,256,81,46,103,175,NA,NA,NA,NA,NA,NA,1790.0000000000018,573,1156,NA,NA,NA
1992,237,270,11,41.80000000000001,3,85.9224399648725,25,0.08823529411764706,45,176,225,90,43,71,135,NA,NA,NA,NA,NA,NA,1790.0000000000018,573,1156,NA,NA,NA
1993,184,332,12,15,4,24.990321574079758,29,0.05555555555555555,71,466,261,120,54.9,250.5,141,NA,232,NA,NA,6,NA,1790.0000000000018,573,1156,NA,2,NA
1994,231,284,6,68,NA,NA,NA,0.0625,56,190,228,78,37.7,71,150,NA,NA,NA,NA,NA,NA,1790.0000000000018,573,1156,NA,NA,NA
1995,129,341,34,64.4,3,85.95845145034455,36,0.05324675324675325,69,976,272,123,113.60000000000001,284,149,NA,238,212,NA,43,1,1790.0000000000018,573,1156,NA,5,1
1996,99,310,13,22.200000000000003,2,409.86248447196846,72,0.07377049180327869,78,1430,232,128,84.4,157.5,104,NA,176,228,NA,8,1,1790.0000000000018,573,1156,NA,2,1
