Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1934,214,291,35.5,155.50000000000009,5,173.9997026349358,30,0.06666666666666667,108,750,183,126,55,135,57,NA,NA,NA,NA,NA,NA,9262.000000000002,3620,6116,NA,NA,NA
1935,171,279,29,54,2,51.99677170028154,21,0.058823529411764705,79,2180,200,61,168,280,139,NA,189,NA,NA,1,NA,9262.000000000002,3620,6116,NA,1,NA
1936,202,286,31,42,5,62.99941539604157,14,0.056818181818181816,78,635,208,124,94.6,358,84,NA,NA,NA,NA,NA,NA,9262.000000000002,3620,6116,NA,NA,NA
1937,128,281,20,45.3,4,41.99855474677121,68,0.0627177700348432,52,659,229,107,166,450,122,NA,NA,NA,NA,NA,NA,9262.000000000002,3620,6116,NA,NA,NA
1938,213,296,66,89.80000000000001,1,53.997286499898124,2,0.050096961861667746,66,2090,230,187,150.2,661,43,71,70,71,1,2,1,9262.000000000002,3620,6116,1,1,1
1939,179,275,27,50,5,100.98844149910647,31,0.06309148264984227,94,455,181,38,87.4,156,143,NA,NA,NA,NA,NA,NA,9262.000000000002,3620,6116,NA,NA,NA
1940,174,261,38,66.70000000000002,3,47.999753549485646,1,0.06273159534349894,75,5060,186,98,147.70000000000002,376,88,NA,165,165,NA,5,3,9262.000000000002,3620,6116,NA,2,2
1941,139,283,44,63,2,92.99574014068813,24,0.056768558951965066,55,1330,228,159,312.4,573,69,NA,133,NA,NA,1,NA,9262.000000000002,3620,6116,NA,1,NA
1942,147,297,49,117.40000000000006,10,74.99965166611103,26,0.048117737855335935,56,1230,241,185,197.4,485,56,NA,128,NA,NA,1,NA,9262.000000000002,3620,6116,NA,1,NA
1943,205,272,50,79,2,159.994306737638,45,0.05371900826446281,104,1420,168,90,119.7,451,78,NA,112,NA,NA,3,NA,9262.000000000002,3620,6116,NA,1,NA
1944,138,284,30,94,4,72.9926027031027,20,0.057692307692307696,61,590,223,112,99,310,111,NA,NA,NA,NA,NA,NA,9262.000000000002,3620,6116,NA,NA,NA
1945,116,288,31,50,6,148.95700987592477,30,0.05970149253731343,71,530,217,161,99,249,56,NA,NA,NA,NA,NA,NA,9262.000000000002,3620,6116,NA,NA,NA
1946,140,269,32.5,45,7,509.9779420833275,30,0.046875,59,680,210,172,134,296,38,NA,NA,NA,NA,NA,NA,9262.000000000002,3620,6116,NA,NA,NA
1947,172,283,24,69.9,NA,NA,NA,0.07142857142857142,99,801,184,141,69,128,43,NA,NA,NA,NA,NA,NA,9262.000000000002,3620,6116,NA,NA,NA
1948,203,296,45,76.80000000000001,2,78.00015129280435,10,0.05872531418312388,88,1380,208,119,73,119,89,NA,NA,NA,NA,NA,NA,9262.000000000002,3620,6116,NA,NA,NA
1949,208,261,29,49,2,134.06385957501104,32,0.059859634420991986,59,822,202,69,71.6,344,133,NA,NA,NA,NA,NA,NA,9262.000000000002,3620,6116,NA,NA,NA
1950,95,292,28,42.60000000000001,6,160.99565518011642,40,0.057692307692307696,85,923,207,104,133.60000000000002,438,103,NA,NA,NA,NA,NA,NA,9262.000000000002,3620,6116,NA,NA,NA
1951,123,281,30,65.8,NA,NA,NA,0.05357142857142857,150,1500,131,110,91.4,326,21,NA,NA,NA,NA,NA,NA,9262.000000000002,3620,6116,NA,NA,NA
1952,127,297,60,88.4,7,86.00006153953794,1,0.053812741312741316,85,2050,212,174,180,410,38,NA,124,NA,NA,1,NA,9262.000000000002,3620,6116,NA,1,NA
1953,172,289,58.5,99.9,5,258.9906035102967,44,0.06361011837685265,74,1040,215,157,144.4,323,58,NA,100,100,NA,1,1,9262.000000000002,3620,6116,NA,1,1
1954,156,246,37,89,9,95.998158446708,17,0.057104913678618856,43,912,203,108,139.80000000000004,372,95,NA,159,NA,NA,1,NA,9262.000000000002,3620,6116,NA,1,NA
1955,142,287,26,43.900000000000006,NA,NA,NA,0.07080200501253132,64,692,223,187,72,121,36,NA,NA,NA,NA,NA,NA,9262.000000000002,3620,6116,NA,NA,NA
1956,209,283,63,93,4,229.9767160319238,51,0.06427383443317775,193,3740,90,27,74,182,63,83,113,82,1,6,2,9262.000000000002,3620,6116,1,4,1
1957,192,272,59,151.70000000000002,2,94.01722919505531,26,0.07246376811594203,113,924,159,33,79.80000000000001,213,126,NA,146,NA,NA,2,NA,9262.000000000002,3620,6116,NA,1,NA
1958,157,286,50,71,3,97.02514905950858,4,0.06741573033707865,60,1370,226,128,199.50000000000003,849,98,NA,146,NA,NA,2,NA,9262.000000000002,3620,6116,NA,1,NA
1959,212,264,35,48.80000000000001,2,95.98306182711362,40,0.06530032467532468,107,426,157,80,81.10000000000001,159,77,NA,NA,NA,NA,NA,NA,9262.000000000002,3620,6116,NA,NA,NA
