Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1912,211,283,25,27,NA,NA,NA,0.11502767828069033,48,327,235,69,66,108,166,NA,NA,NA,NA,NA,NA,2417,437,1544,NA,NA,NA
1913,NA,319,NA,NA,NA,NA,NA,0.19148936170212766,66,375,253,125,42,107,128,NA,NA,NA,NA,NA,NA,2417,437,1544,NA,NA,NA
1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,169,311,37,53.20000000000002,3,87.89670589587485,72,0.052994046444312874,86,751,225,52,104.3,262.5,173,NA,210,NA,NA,26,NA,2417,437,1544,NA,1,NA
1921,223,295,24,86.60000000000014,4,50.984094797122374,44,0.043478260869565216,52,249,243,129,57.8,141,114,NA,NA,NA,NA,NA,NA,2417,437,1544,NA,NA,NA
1922,211,287,42,59,NA,NA,NA,0.047323586217192126,64,1350,223,71,105,263,152,NA,202,NA,NA,44,NA,2417,437,1544,NA,1,NA
1923,174,297,24,30,4,107.94185438895995,73,0.047619047619047616,79,244,218,86,59,142,132,NA,NA,NA,NA,NA,NA,2417,437,1544,NA,NA,NA
1924,228,246,1,28,NA,NA,NA,0.07142857142857142,49,128,197,92,28,34,105,NA,NA,NA,NA,NA,NA,2417,437,1544,NA,NA,NA
1925,NA,250,NA,NA,3,24.03623073475796,32,0.03741258741258741,48,211,202,94,31,46,108,NA,NA,NA,NA,NA,NA,2417,437,1544,NA,NA,NA
1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,164,301,9.75,16,NA,NA,NA,0.058823529411764705,83,262,218,94,29,84,124,NA,NA,NA,NA,NA,NA,2417,437,1544,NA,NA,NA
1931,233,272,8,35.60000000000002,3,18.016256954395367,44,0.09090909090909091,60,94,212,113,12,33,99,NA,NA,NA,NA,NA,NA,2417,437,1544,NA,NA,NA
1932,184,301,20,25,7,10.079198397177079,23,0.0483494011101373,68,536,233,94,121.10000000000002,395.5,139,NA,213,NA,NA,43,NA,2417,437,1544,NA,3,NA
1933,85,337,14,20,NA,NA,NA,0.0684931506849315,134,226,203,84,31.3,65.5,119,NA,NA,NA,NA,NA,NA,2417,437,1544,NA,NA,NA
1934,284,235,13,35,NA,NA,NA,0.05555555555555555,51,151,184,128,22,33,56,NA,NA,NA,NA,NA,NA,2417,437,1544,NA,NA,NA
1935,239,280,17,31.400000000000034,6,40.01317518405096,50,0.05069124423963134,69,403,211,58,37.1,124,153,NA,205,NA,NA,1,NA,2417,437,1544,NA,1,NA
1936,145,330,24,38,NA,NA,NA,0.052289815447710185,117,1000,213,60,78.5,172,153,NA,195,NA,NA,37,NA,2417,437,1544,NA,1,NA
1937,187,308,29,56,7,78.00140684224951,18,0.05395310019134471,85,1660,223,114,38.3,319,109,NA,136,215,NA,65,12,2417,437,1544,NA,3,3
1938,225,290,52,83.79999999999998,5,863.8794727077632,72,0.04438711694809255,60,1540,230,101,80,430,129,NA,168.5,176.5,NA,78,7,2417,437,1544,NA,4,2
1939,172,330,28,66.9,NA,NA,NA,0.046153846153846156,136,615,194,45,83,281,149,NA,179,NA,NA,14,NA,2417,437,1544,NA,2,NA
1940,237,287,25,157.60000000000002,NA,NA,NA,0.044444444444444446,79,570,208,72,67.1,184.5,136,NA,197.5,NA,NA,12,NA,2417,437,1544,NA,2,NA
1941,206,305,65.5,108,NA,NA,NA,0.04929577464788732,76,2240,229,71,237,454,158,221,190,215,4,71,23,2417,437,1544,2,3,1
1942,NA,310,NA,NA,6,98.97584406469312,60,0.03909975205035285,87,545,223,78,82.5,323.5,145,NA,188,NA,NA,34,NA,2417,437,1544,NA,2,NA
1943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947,231,294,28,38,NA,NA,NA,0.05263157894736842,82,319,212,186,49,84,26,NA,53,NA,NA,1,NA,2417,437,1544,NA,1,NA
1948,225,295,12,23.19999999999999,NA,NA,NA,0.05405405405405406,87,171,208,49,39,58,159,NA,NA,NA,NA,NA,NA,2417,437,1544,NA,NA,NA
1949,191,272,6.8,23,NA,NA,NA,0.0625,65,260,207,53,38,55,154,NA,NA,NA,NA,NA,NA,2417,437,1544,NA,NA,NA
1950,96,276,8.6,15,4,30.991562009513565,41,0.05,70,332,206,109,26.400000000000002,77,97,NA,NA,NA,NA,NA,NA,2417,437,1544,NA,NA,NA
1951,246,281,15.5,115,NA,NA,NA,0.06779661016949153,213,360,68,62,11,24.5,6,NA,49,NA,NA,2,NA,2417,437,1544,NA,1,NA
