p10,p25,p50,p75,p90,metric,comid,result_type
133,169,216,265,316.00000000000006,DS_Dur_WS,8037505,observed
212.5,236.25,265,287.75,317.5,DS_Tim,8037505,observed
0.2,0.725,2.5,7.15,8.8,DS_Mag_50,8037505,observed
0.7736,1.6,6.3,9.820000000000002,11,DS_Mag_90,8037505,observed
2,3,4,5,8,FA_Dur,8037505,observed
1.927639064685938,3.046400188997142,8.338868436977389,19.597535550847958,61.94168360396011,FA_Mag,8037505,observed
0,5,25.5,46.25,52,FA_Tim,8037505,observed
0.02635563527331563,0.05746255023748629,0.07623213535098781,0.12215909090909101,0.23913420148961467,SP_ROC,8037505,observed
16,29,60,95.25,161.7,SP_Dur,8037505,observed
9.3,92.5,346.5,668.5,1150,SP_Mag,8037505,observed
116,159,205.5,227.75,243.5,SP_Tim,8037505,observed
21.4,31,68,96,150.20000000000002,Wet_BFL_Dur,8037505,observed
0.3892,1.3299999999999998,6.9,39.7,82.28000000000003,Wet_BFL_Mag_10,8037505,observed
0.9600000000000002,6.375,98,244.5,358.20000000000005,Wet_BFL_Mag_50,8037505,observed
54,74.75,118,154.75,175.5,Wet_Tim,8037505,observed
68.00000000000001,91,130,140,163.4,Peak_Tim_10,8037505,observed
109.8,127.5,152,186.5,207.5,Peak_Tim_2,8037505,observed
85,102.25,133.25,145.25,168.3,Peak_Tim_5,8037505,observed
1,2,2,2,2.1999999999999993,Peak_Dur_10,8037505,observed
3,6,10,15.5,26.800000000000004,Peak_Dur_2,8037505,observed
1,1,2,3,4,Peak_Dur_5,8037505,observed
2245,2245,2245,2245,2245,Peak_10,8037505,observed
506.5,506.5,506.5,506.5,506.5,Peak_2,8037505,observed
1550,1550,1550,1550,1550,Peak_5,8037505,observed
1,1,1,1,2,Peak_Fre_10,8037505,observed
1,1,3,4,6,Peak_Fre_2,8037505,observed
1,1,1,1.75,2,Peak_Fre_5,8037505,observed
