comid,metric,p10,p25,p50,p75,p90,source,result_type
20330878,Peak_Dur_2,1,1,3,7,16,inferred,predicted
20330878,Peak_Dur_5,1,1,1,3,4.8,inferred,predicted
20330878,Peak_Fre_2,1,1,2,3,5,inferred,predicted
20330878,Peak_Fre_5,1,1,1,2,3,inferred,predicted
20330878,Peak_10,992.4876988581801,1795.3138866504898,2801.35036727662,4539.4680956352295,5399.90019214572,model,predicted
20330878,Peak_2,124.38191941890601,185.122025604389,323.126900639271,599.9124031237931,962.060806851375,model,predicted
20330878,Peak_5,424.4201,990.3795,1397.648,2098.107,3108.211,model,predicted
20330878,DS_Dur_WS,120.4875,153.791666666667,190.3125,220.970833333334,259.165,model,predicted
20330878,DS_Mag_50,-2.01871019900324e-15,0,0.208139733532508,0.788643234061729,1.77410674345191,model,predicted
20330878,DS_Mag_90,0.229917756589772,0.774526422189268,1.73720812057531,4.67667316305204,9.73661347109806,model,predicted
20330878,DS_Tim,203.1775,229.725,256.3875,280.21875,306.82,model,predicted
20330878,FA_Dur,2,3,4,7,9,obs,predicted
20330878,FA_Mag,2.63848126126989,5.70029975956493,13.4761819763459,28.3840444397594,65.6151466636769,model,predicted
20330878,FA_Tim,7.825,19.5,42.1583333333333,52.525,62,model,predicted
20330878,Peak_Dur_10,1,1,1,2,3.2,obs,predicted
20330878,Peak_Fre_10,1,1,1,1,2,obs,predicted
20330878,SP_Dur,25.125,39.5833333333333,60.6,87.25,123.025,model,predicted
20330878,SP_Mag,9.0545360621876,25.4686353471835,63.0714422017835,154.337719433492,332.884647796166,model,predicted
20330878,SP_ROC,0.0426683716965046,0.055194810813607303,0.0714285714285714,0.102555203630074,0.166666666666667,obs,predicted
20330878,SP_Tim,153,166.65,184,208.46875,229.7625,model,predicted
20330878,Wet_BFL_Dur,39.67,66.475,98.625,135.8125,172.67,model,predicted
20330878,Wet_BFL_Mag_10,0.165048057813287,0.991702369064632,2.60088555600945,5.73479311050357,9.51600482689546,model,predicted
20330878,Wet_BFL_Mag_50,3.34172187758305,6.924385817949,11.6956084298213,21.0328064197364,31.5356051563153,model,predicted
20330878,Wet_Tim,39.16,71.475,87.25,101.333333333333,117.771666666667,model,predicted
