Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1963,153,254,1.9,26,NA,NA,NA,0.06315789473684211,52,694,202,91,3.9,242,111,122,122,122,1,2,2,4510.000000000003,1870,3656,1,1,1
1964,201,243,0,1,NA,NA,NA,0.15,20,41,223,182,13,34,41,NA,NA,NA,NA,NA,NA,4510.000000000003,1870,3656,NA,NA,NA
1965,161,274,0,1.1,NA,NA,NA,0.0827653359298929,76,294,198,120,52.8,105.5,78,NA,NA,NA,NA,NA,NA,4510.000000000003,1870,3656,NA,NA,NA
1966,212,213,0,0.3,NA,NA,NA,0.0788383395745359,80,217,133,64,24.3,74,69,NA,NA,NA,NA,NA,NA,4510.000000000003,1870,3656,NA,NA,NA
1967,195,282,0.5,2.2599999999999993,NA,NA,NA,0.06365740740740741,73,1200,209,150,23,174,59,NA,116,NA,NA,2,NA,4510.000000000003,1870,3656,NA,2,NA
1968,244,225,0,0,10,1.13584382302835,51,0.12499999999999993,36,48,189,78,5.11,38.5,111,NA,NA,NA,NA,NA,NA,4510.000000000003,1870,3656,NA,NA,NA
1969,208,249,0.795,23,NA,NA,NA,0.04794520547945205,57,428,192,89,256.8,775,103,116,134,116,4,17,5,4510.000000000003,1870,3656,3,7,3
1970,227,194,0,19,3,3.1531607872398166,41,0.0692784224762237,36,669,158,67,19,188,91,NA,107,NA,NA,1,NA,4510.000000000003,1870,3656,NA,1,NA
1971,187,258,0,0.04800000000000011,NA,NA,NA,0.2613095238095238,11,14,247,192,12.100000000000001,46,55,NA,NA,NA,NA,NA,NA,4510.000000000003,1870,3656,NA,NA,NA
1972,251,212,0,39,NA,NA,NA,0.24264705882352944,78,142,134,55,0,31,79,NA,NA,NA,NA,NA,NA,4510.000000000003,1870,3656,NA,NA,NA
1973,216,229,0.63,49,2,183.99572083796565,47,0.04504504504504504,54,798,175,78,248.5,705,97,NA,141.5,133,NA,4,1,4510.000000000003,1870,3656,NA,2,1
1974,221,260,0.58,25,8,406.9775062521569,61,0.07087719298245614,73,1630,187,108,73.7,213,79,NA,NA,NA,NA,NA,NA,4510.000000000003,1870,3656,NA,NA,NA
1975,NA,262,NA,NA,3,2.886400438163907,63,0.04286589099816289,85,765,177,62,21.200000000000003,443.5,115,NA,140.5,NA,NA,2,NA,4510.000000000003,1870,3656,NA,2,NA
1976,NA,292,NA,NA,NA,NA,NA,0.23684210526315796,87,0.7,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4510.000000000003,1870,3656,NA,NA,NA
1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,176,286,2,11.5,NA,NA,NA,0.047619047619047616,84,448,202,111,179,370,91,NA,142.5,131,NA,7,1,4510.000000000003,1870,3656,NA,4,1
1979,187,259,0.23,0.55,6,27.987101609487098,53,0.050510204081632655,75,706,184,88,69,246.5,96,NA,NA,NA,NA,NA,NA,4510.000000000003,1870,3656,NA,NA,NA
1980,273,201,1.3,104.00000000000006,NA,NA,NA,0.06338028169014084,40,1150,161,81,58,250,80,NA,121.5,142,NA,8,2,4510.000000000003,1870,3656,NA,2,2
1981,196,252,0.16,36,5,4.992118991826619,64,0.05264069264069264,75,467,177,69,15.600000000000001,125,108,NA,NA,NA,NA,NA,NA,4510.000000000003,1870,3656,NA,NA,NA
1982,171,271,0.44,88,14,48.995796422416184,44,0.06811145510835913,74,2070,197,115,171.6,308,82,NA,182,192,NA,4,1,4510.000000000003,1870,3656,NA,3,1
1983,139,264,15,73,2,586.9968024804873,49,0.039946808510638296,49,1370,215,139,143,925,76,134.5,150,134.5,4,18,4,4510.000000000003,1870,3656,2,7,2
1984,180,240,0,2.1299999999999986,1,36.999904702251044,0,0.0547945205479452,71,124,169,132,76.60000000000001,134,37,NA,85,NA,NA,1,NA,4510.000000000003,1870,3656,NA,1,NA
1985,242,248,0,9.99,NA,NA,NA,0.08333333333333331,46,57,202,148,17,43,54,NA,NA,NA,NA,NA,NA,4510.000000000003,1870,3656,NA,NA,NA
1986,NA,245,NA,NA,NA,NA,NA,0.050359712230215826,75,1810,170,46,102.5,612.5,124,NA,138,137,NA,5,1,4510.000000000003,1870,3656,NA,2,1
1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,243,212,0,2.2000000000000055,NA,NA,NA,0.051787994891443166,49,261,163,39,0,207,124,NA,137,NA,NA,1,NA,4510.000000000003,1870,3656,NA,1,NA
1993,214,277,0,0,NA,NA,NA,0.05291153415453527,96,316,181,92,185.2,414,89,NA,122.5,NA,NA,4,NA,4510.000000000003,1870,3656,NA,2,NA
1994,208,250,0,0,NA,NA,NA,0.09876543209876543,104,521,146,21,0,52,125,NA,NA,NA,NA,NA,NA,4510.000000000003,1870,3656,NA,NA,NA
1995,183,287,5.5,27,NA,NA,NA,0.05591816586222027,110,2630,177,85,96.8,428,92,130.5,160,130.5,3,5,3,4510.000000000003,1870,3656,2,3,2
1996,156,274,0,15.5,5,57.00494763757565,75,0.07071428571428567,42,174,232,128,56.400000000000006,175,104,NA,142,NA,NA,1,NA,4510.000000000003,1870,3656,NA,1,NA
1997,283,179,0,53.60000000000002,NA,NA,NA,0.03941761363636363,58,3240,121,57,57.800000000000026,396,64,NA,104.5,NA,NA,5,NA,4510.000000000003,1870,3656,NA,2,NA
1998,195,278,24,62,7,145.9923432582549,65,0.0364963503649635,58,372,220,124,319.6,572.5,96,127,134,126.5,3,12,4,4510.000000000003,1870,3656,2,2,2
1999,187,286,0,0,2,119.99075264282345,61,0.061224489795918366,89,526,197,90,90.80000000000001,163.5,107,NA,NA,NA,NA,NA,NA,4510.000000000003,1870,3656,NA,NA,NA
2000,194,269,3.9,9.970000000000002,NA,NA,NA,0.058823529411764705,65,180,204,97,82,220,107,NA,136,NA,NA,1,NA,4510.000000000003,1870,3656,NA,1,NA
2001,174,249,0,0.7250000000000009,10,4.367199395146263,30,0.06060606060606061,89,1220,160,63,54.2,142,97,NA,155,NA,NA,1,NA,4510.000000000003,1870,3656,NA,1,NA
2002,173,260,0,0,NA,NA,NA,0.07211538461538461,45,39.5,215,158,38.38,58.9,57,NA,NA,NA,NA,NA,NA,4510.000000000003,1870,3656,NA,NA,NA
2003,174,277,0,4.53200000000001,13,26.778232734600564,40,0.04986118529949024,57,165,220,153,55.28,110,67,NA,NA,NA,NA,NA,NA,4510.000000000003,1870,3656,NA,NA,NA
2004,233,215,0,9.032000000000007,NA,NA,NA,0.056962025316455694,62,1230,153,68,25.94,62.55,85,NA,148,NA,NA,1,NA,4510.000000000003,1870,3656,NA,1,NA
2005,178,269,0,14.730000000000013,NA,NA,NA,0.04240766073871401,91,1020,178,96,134,305.5,82,NA,95,NA,NA,2,NA,4510.000000000003,1870,3656,NA,2,NA
2006,227,231,0,54.280000000000015,NA,NA,NA,0.05339805825242718,40,2170,191,110,49.45,157,81,NA,185,186,NA,3,1,4510.000000000003,1870,3656,NA,1,1
2007,223,235,0,0,NA,NA,NA,0.14440216764671976,26,19.9,209,117,11.1,16.9,92,NA,NA,NA,NA,NA,NA,4510.000000000003,1870,3656,NA,NA,NA
2008,288,209,0,5.697000000000005,NA,NA,NA,0.049441073139571995,57,531,152,60,8.749,148,92,NA,119,NA,NA,1,NA,4510.000000000003,1870,3656,NA,1,NA
2009,261,205,15.8,47.5,NA,NA,NA,0.05792988863116679,46,1250,159,28,0,323,131,NA,154,NA,NA,1,NA,4510.000000000003,1870,3656,NA,1,NA
2010,150,292,9.265,18.82,5,758.7593126106367,13,0.03719948147382317,93,424,199,99,152.60000000000002,323,100,NA,111,NA,NA,1,NA,4510.000000000003,1870,3656,NA,1,NA
