p10,p25,p50,p75,p90,metric,comid,result_type
109,156,208.5,251,279,DS_Dur_WS,20331402,observed
200.2,217,243,259,301.9,DS_Tim,20331402,observed
0,0.1,0.745,1.8275000000000001,3.85,DS_Mag_50,20331402,observed
0.2,0.9,2.447500000000001,5.5280000000000005,8.705000000000002,DS_Mag_90,20331402,observed
2,3,5,6.5,9,FA_Dur,20331402,observed
1.786644029908062,4.9140674277635945,14.987477834266427,34.91437065865761,119.97925619425027,FA_Mag,20331402,observed
4,10,22,39,66,FA_Tim,20331402,observed
0.04975256274301883,0.0638297872340425,0.08571428571428566,0.1526806526806527,0.23809523809523808,SP_ROC,20331402,observed
21,32,52,86,124,SP_Dur,20331402,observed
15.400000000000006,43.75,125.5,367,1153.0000000000005,SP_Mag,20331402,observed
142,160,184,203,220,SP_Tim,20331402,observed
23.400000000000002,63.5,94,142.5,170.60000000000002,Wet_BFL_Dur,20331402,observed
0.19000000000000003,0.63,3.93,6.7700000000000005,13,Wet_BFL_Mag_10,20331402,observed
1.48,4.75,10,21.5,102.40000000000005,Wet_BFL_Mag_50,20331402,observed
31.700000000000003,46.75,81,115,133.50000000000006,Wet_Tim,20331402,observed
86,133.75,143,157.5,182,Peak_Tim_10,20331402,observed
90.60000000000001,122,138,156.5,174.8,Peak_Tim_2,20331402,observed
109,130.5,149,157.5,177.5,Peak_Tim_5,20331402,observed
1,1,1,2.5,4,Peak_Dur_10,20331402,observed
1,1,4,8,22.400000000000013,Peak_Dur_2,20331402,observed
1,1,3,5,8,Peak_Dur_5,20331402,observed
2288.0000000000005,2288.0000000000005,2288.0000000000005,2288.0000000000005,2288.0000000000005,Peak_10,20331402,observed
368,368,368,368,368,Peak_2,20331402,observed
1170.0000000000002,1170.0000000000002,1170.0000000000002,1170.0000000000002,1170.0000000000002,Peak_5,20331402,observed
1,1,1,1.5,2,Peak_Fre_10,20331402,observed
1,1,2,3,6,Peak_Fre_2,20331402,observed
1,1,1,3,4,Peak_Fre_5,20331402,observed
