Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1917,199,317,5.2,6.6,4,84.94016986047325,71,0.08333333333333333,96,456,221,77,96.00000000000001,178,144,NA,207,NA,NA,37,NA,643.8,214,504.60000000000025,NA,7,NA
1918,NA,282,NA,NA,NA,NA,NA,0.046536796536796536,64,201,218,68,18.48,85,150,NA,192.5,NA,NA,11,NA,643.8,214,504.60000000000025,NA,4,NA
1919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,NA,276,NA,NA,NA,NA,NA,0.16559829059829062,53,250,223,94,15.610000000000001,35.5,129,189,212.5,171,1,10,3,643.8,214,504.60000000000025,1,6,2
1921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,NA,301,NA,NA,3,15.005696236595906,73,0.08333333333333333,79,146,222,71,2.6,5.5,151,NA,NA,NA,NA,NA,NA,643.8,214,504.60000000000025,NA,NA,NA
1924,NA,244,NA,NA,3,5.644173742039789,10,0.25000000000000006,211,5,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643.8,214,504.60000000000025,NA,NA,NA
1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,103,308,2.2,2.9,3,3.446759310931782,51,0.20930232558139533,42,14,266,174,1.4,7.5,92,NA,NA,NA,NA,NA,NA,643.8,214,504.60000000000025,NA,NA,NA
1927,6,365,0.2,0.2,NA,NA,NA,0.19999999999999996,211,222,154,109,0.2,4.8,45,57,103.5,57,1,2,1,643.8,214,504.60000000000025,1,2,1
1928,NA,285,NA,NA,NA,NA,NA,0.33333333333333326,256,11,29,24,0.1,7.25,5,NA,NA,NA,NA,NA,NA,643.8,214,504.60000000000025,NA,NA,NA
1929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
