Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1928,104,277,2920,3560,NA,NA,NA,0.07467532467532467,88,20400,189,156,4260,6260,33,NA,NA,NA,NA,NA,NA,141599.99999999994,53100,84860.00000000003,NA,NA,NA
1929,112,310,2135,2845.0000000000005,3,4439.92443219976,4,0.07584535108262459,73,9400,237,222,3204,5430,15,NA,NA,NA,NA,NA,NA,141599.99999999994,53100,84860.00000000003,NA,NA,NA
1930,108,299,2055,3040,NA,NA,NA,0.05813953488372093,153,10000,146,90,5500,10000,56,NA,NA,NA,NA,NA,NA,141599.99999999994,53100,84860.00000000003,NA,NA,NA
1931,135,302,1180,3402.0000000000005,2,2979.9991890465653,0,0.05439330543933055,116,9660,186,145,2788,3780,41,NA,NA,NA,NA,NA,NA,141599.99999999994,53100,84860.00000000003,NA,NA,NA
1932,192,287,2260,4330,3,2129.953924296356,12,0.058333333333333334,58,14700,229,158,4185,8100,71,NA,NA,NA,NA,NA,NA,141599.99999999994,53100,84860.00000000003,NA,NA,NA
1933,109,320,2180,3000,2,5299.84236350432,36,0.075,64,17600,256,143,4330,9460,113,NA,NA,NA,NA,NA,NA,141599.99999999994,53100,84860.00000000003,NA,NA,NA
1934,145,232,1880,2535.9999999999995,3,3499.9990936342138,4,0.0666267942583732,47,12300,185,122,3810,5770,63,NA,NA,NA,NA,NA,NA,141599.99999999994,53100,84860.00000000003,NA,NA,NA
1935,164,281,2270,2990,NA,NA,NA,0.08124850227653965,43,11600,238,227,3472,7580,11,NA,NA,NA,NA,NA,NA,141599.99999999994,53100,84860.00000000003,NA,NA,NA
1936,229,281,2490,3220,2,3479.9925587503712,39,0.057228874906975175,51,11800,230,151,6520,10600,79,NA,NA,NA,NA,NA,NA,141599.99999999994,53100,84860.00000000003,NA,NA,NA
1937,99,302,2420,2940,NA,NA,NA,0.07967479674796749,99,19000,203,59,4144,8260,144,NA,195,NA,NA,1,NA,141599.99999999994,53100,84860.00000000003,NA,1,NA
1938,104,309,2850,3506,2,3859.9931768671468,1,0.08330445330098771,79,36200,230,195,6820,19100,35,NA,60.5,NA,NA,3,NA,141599.99999999994,53100,84860.00000000003,NA,2,NA
1939,143,278,2080,2500,4,13599.726937563997,34,0.06132273156755768,99,16800,179,132,3082,4670,47,NA,NA,NA,NA,NA,NA,141599.99999999994,53100,84860.00000000003,NA,NA,NA
1940,157,278,2680,3640,NA,NA,NA,0.04174757281553398,90,27800,188,133,2904,10600,55,NA,150,NA,NA,2,NA,141599.99999999994,53100,84860.00000000003,NA,1,NA
