Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1964,247,190,1.3,2.6,4,99.86771123302108,10,0.41774193548387095,74,772,116,89,0,0.6,27,NA,112,NA,NA,1,NA,1154.0000000000007,747.5,1038,NA,1,NA
1965,179,222,2,4.4,3,66.96815878671921,28,NA,7,64,215,144,0.3,1.75,71,NA,82,NA,NA,1,NA,1154.0000000000007,747.5,1038,NA,1,NA
1966,45,353,1,1.4,NA,NA,NA,0.16666666666666669,156,21,197,162,0.2,1.1,35,NA,NA,NA,NA,NA,NA,1154.0000000000007,747.5,1038,NA,NA,NA
1967,77,343,0.61,2,NA,NA,NA,0.12249999999999993,137,62,206,174,0.4,2.9,32,NA,112,NA,NA,1,NA,1154.0000000000007,747.5,1038,NA,1,NA
1968,106,355,1.95,32,5,9.99361390814389,2,0.14814814814814828,168,16,187,133,0.33,1.3,54,NA,NA,NA,NA,NA,NA,1154.0000000000007,747.5,1038,NA,NA,NA
1969,216,214,3,4.4,3,38.98962493014164,11,0.0834782608695652,24,124,190,95,1.8,11,95,104,110,107,1,5,3,1154.0000000000007,747.5,1038,1,3,2
1970,108,305,2.5,3.9299999999999997,4,35.999388159428065,14,0.11538461538461549,106,11,199,135,1.3,3,64,NA,105,NA,NA,1,NA,1154.0000000000007,747.5,1038,NA,1,NA
1971,66,360,1.2,6.9,4,20.99328811205657,19,0.11769230769230771,137,27,223,176,0.56,2,47,NA,59,59,NA,1,1,1154.0000000000007,747.5,1038,NA,1,1
1972,59,341,1.7,6.58000000000001,3,2.489357070315689,7,0.18465909090909094,210,290,131,71,0.44,1.3,60,NA,NA,NA,NA,NA,NA,1154.0000000000007,747.5,1038,NA,NA,NA
1973,63,334,1.5,4.6600000000000055,6,113.96509208143195,10,0.12012987012987011,160,71,174,140,1.19,12,34,NA,103,NA,NA,1,NA,1154.0000000000007,747.5,1038,NA,1,NA
1974,157,292,2.9,5.04,4,44.997320062521524,6,0.10172413793103444,106,232,186,155,1.24,6.6,31,NA,61,NA,NA,1,NA,1154.0000000000007,747.5,1038,NA,1,NA
1975,27,356,4,8.480000000000018,4,87.96778394108809,27,0.07142857142857134,165,126,191,108,0.8310000000000001,5.75,83,NA,135,NA,NA,1,NA,1154.0000000000007,747.5,1038,NA,1,NA
1976,24,367,1.8,2.1,2,67.93886388817656,9,0.06742424242424248,137,6.4,230,213,1.2,2.3,17,NA,NA,NA,NA,NA,NA,1154.0000000000007,747.5,1038,NA,NA,NA
1977,NA,231,NA,NA,NA,NA,NA,0.8622641509433963,15,121,216,192,0.02,0.585,24,NA,NA,NA,NA,NA,NA,1154.0000000000007,747.5,1038,NA,NA,NA
1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
