p10,p25,p50,p75,p90,metric,comid,result_type
40.6,62,109,116,118.80000000000001,DS_Dur_WS,2827158,observed
334,336,346,350,366,DS_Tim,2827158,observed
0,0,3.65,9.05,17.600000000000005,DS_Mag_50,2827158,observed
0.8082000000000003,6.370000000000002,19.800000000000004,34.900000000000006,54.44000000000001,DS_Mag_90,2827158,observed
1,1.25,3,3.75,4.300000000000001,FA_Dur,2827158,observed
5.950413986655162,18.601875502210405,30.179811461048494,46.87339495545373,59.74713156249416,FA_Mag,2827158,observed
0.7000000000000002,2,7,9.75,13.3,FA_Tim,2827158,observed
0.13953488372093015,0.16568047337278108,0.21640179358300154,0.2761904761904762,0.3683510638297872,SP_ROC,2827158,observed
51,81,167,186,193,SP_Dur,2827158,observed
18.7,37.1,146,245,562,SP_Mag,2827158,observed
151,160,181,273,291,SP_Tim,2827158,observed
48.4,86.25,114.5,161.25,222.80000000000007,Wet_BFL_Dur,2827158,observed
0,0,0.9470000000000004,8.185,20.79800000000001,Wet_BFL_Mag_10,2827158,observed
4.611999999999999,12.74875,26.375,61.862500000000004,140.7000000000001,Wet_BFL_Mag_50,2827158,observed
16.9,54.5,87,97.75,109.10000000000002,Wet_Tim,2827158,observed
116.19999999999999,119.5,125,143,153.8,Peak_Tim_10,2827158,observed
103,110,129,138,160,Peak_Tim_2,2827158,observed
117.6,123,127.5,160,169,Peak_Tim_5,2827158,observed
1,1,1,1,1,Peak_Dur_10,2827158,observed
1,1.5,3,5.5,12,Peak_Dur_2,2827158,observed
1.4,2,2,2,2.5999999999999996,Peak_Dur_5,2827158,observed
1657.9999999999998,1657.9999999999998,1657.9999999999998,1657.9999999999998,1657.9999999999998,Peak_10,2827158,observed
654,654,654,654,654,Peak_2,2827158,observed
1184,1184,1184,1184,1184,Peak_5,2827158,observed
1,1,1,1,1,Peak_Fre_10,2827158,observed
1,1,2,2.5,3,Peak_Fre_2,2827158,observed
1,1,1,2,2,Peak_Fre_5,2827158,observed
