comid,metric,p10,p25,p50,p75,p90,source,result_type
15022679,Peak_Dur_2,1,1,2,4,5,inferred,predicted
15022679,Peak_Dur_5,1,1,1,2,3,inferred,predicted
15022679,Peak_Fre_2,1,1,1,2,3,inferred,predicted
15022679,Peak_Fre_5,1,1,1,1,2,inferred,predicted
15022679,Peak_10,663.006345096658,1051.91043708635,1530.90143260615,1893.97605139001,3611.9301971392997,model,predicted
15022679,Peak_2,128.86842223298999,270.12529755261,412.221014883036,672.672289836483,1172.88630675343,model,predicted
15022679,Peak_5,466.5154,738.0434,1072.208,1380.845,2138.905,model,predicted
15022679,DS_Dur_WS,142.725,177.85625,218,250,280.27,model,predicted
15022679,DS_Mag_50,0,0.0274898329877143,0.46589129885875,0.883677775112162,1.52684095132545,model,predicted
15022679,DS_Mag_90,0.103005199346737,0.559351511277423,1.48665498666309,3.28328001912451,5.98338725955868,model,predicted
15022679,DS_Tim,187.5,214.2,238.6,268.5625,300.645833333333,model,predicted
15022679,FA_Dur,2,2,3,5,6.5,obs,predicted
15022679,FA_Mag,2.96127771067595,6.27414993176721,14.21318678313,41.273592768534,69.2642834598607,model,predicted
15022679,FA_Tim,11.9583333333333,27.075,44.8875,60,66.4125,model,predicted
15022679,Peak_Dur_10,1,1,2,2,3,obs,predicted
15022679,Peak_Fre_10,1,1,1,1,2,obs,predicted
15022679,SP_Dur,20.75,31.16875,56.05,91.05,130.55,model,predicted
15022679,SP_Mag,19.0768405622732,52.8293177734154,162.599807820648,356.971356035154,538.958900269975,model,predicted
15022679,SP_ROC,0.0300964961449692,0.0508287518361106,0.064429646285566,0.0851310844282136,0.100773627995302,obs,predicted
15022679,SP_Tim,146.795,160.7375,180.333333333333,204.40625,229.033333333334,model,predicted
15022679,Wet_BFL_Dur,39.085,60,88.6,124.891666666667,158,model,predicted
15022679,Wet_BFL_Mag_10,0.245522161413518,0.739561838929171,1.59787337977057,2.62608647117183,4.34012883838904,model,predicted
15022679,Wet_BFL_Mag_50,1.95357765789575,3.4394525495678,6.48242617865106,13.0421902899315,22.1160607722296,model,predicted
15022679,Wet_Tim,45.98,70.125,85.55,100.175,117.553333333333,model,predicted
