comid,metric,p10,p25,p50,p75,p90,source,result_type
17115711,Peak_Dur_2,1,1,4,10,29,inferred,predicted
17115711,Peak_Dur_5,1,1,2,3,6,inferred,predicted
17115711,Peak_Fre_2,1,1,2,3,5,inferred,predicted
17115711,Peak_Fre_5,1,1,1,2,3,inferred,predicted
17115711,Peak_10,515.658757295276,823.054907590167,1118.04155434687,1442.89004242807,1957.2164619222303,model,predicted
17115711,Peak_2,99.06857446991991,128.446810107163,220.237392350345,329.739049687054,418.85831465256103,model,predicted
17115711,Peak_5,297.7776,476.9736,613.1883,841.4346,940.0558,model,predicted
17115711,DS_Dur_WS,103.44,135,175.075,212.925,242.1175,model,predicted
17115711,DS_Mag_50,0.428000180673216,1.23404199909853,2.2505994045985,3.89758095961447,6.04801692065715,model,predicted
17115711,DS_Mag_90,2.25864025023533,3.96820364117545,8.05991545358617,13.7434232632949,24.9522357589784,model,predicted
17115711,DS_Tim,265.975,278.975,294,309.6375,331.01,model,predicted
17115711,FA_Dur,2,3,4,6,8,obs,predicted
17115711,FA_Mag,4.04992875155551,7.09139727294806,13.0876099411269,23.3516102637202,40.7354912026471,model,predicted
17115711,FA_Tim,9,19.89375,39,46,59,model,predicted
17115711,Peak_Dur_10,1,1,1,2,4,obs,predicted
17115711,Peak_Fre_10,1,1,1,1,2,obs,predicted
17115711,SP_Dur,50.6425,61.09375,77,99.31875,136.1,model,predicted
17115711,SP_Mag,44.680194937315,74.8470834309948,113.114991534564,177.609827646924,307.637380191521,model,predicted
17115711,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted
17115711,SP_Tim,166,202.075,222.5,238.5,248.870833333334,model,predicted
17115711,Wet_BFL_Dur,52.975,72.7,98.1958333333334,133.8375,163.71,model,predicted
17115711,Wet_BFL_Mag_10,3.70078336388901,6.9594772334353,11.7136250578777,16.8683104465907,23.2500631975391,model,predicted
17115711,Wet_BFL_Mag_50,15.605504588854,23.9867631966982,34.7597689971958,48.7082069479309,67.4902517633775,model,predicted
17115711,Wet_Tim,57.225,83.375,104.583333333333,130.391666666666,157.71,model,predicted
