p10,p25,p50,p75,p90,metric,comid,result_type
142.79999999999998,179.75,226,257.25,283.6000000000001,DS_Dur_WS,17663281,observed
188,207,230,259,285,DS_Tim,17663281,observed
1.1,3.6125000000000003,7.300000000000001,12.625,20.075000000000006,DS_Mag_50,17663281,observed
5.719000000000004,9.173499999999999,20.5,34.65,55.45500000000003,DS_Mag_90,17663281,observed
2,3,4.5,6,8.100000000000001,FA_Dur,17663281,observed
4.80012207960366,14.680914940630714,33.44781590730605,171.23815593970667,441.1703400703972,FA_Mag,17663281,observed
12.9,30.75,44.5,56.25,65.1,FA_Tim,17663281,observed
0.03914590747330957,0.05327074836249746,0.07060185185185186,0.09232954545454546,0.13693162096494277,SP_ROC,17663281,observed
25,32,41,73,122,SP_Dur,17663281,observed
74,216,950,2590,5550,SP_Mag,17663281,observed
133,159,178,193,213,SP_Tim,17663281,observed
35,53.5,79.5,108.25,146.80000000000007,Wet_BFL_Dur,17663281,observed
4.8549999999999995,11.465,28.560000000000002,70.47500000000001,140.3500000000001,Wet_BFL_Mag_10,17663281,observed
12.18,43.5,127,372.75,974.1500000000005,Wet_BFL_Mag_50,17663281,observed
41,70,92,108.5,126.10000000000001,Wet_Tim,17663281,observed
91,96,132,151,165.6,Peak_Tim_10,17663281,observed
97,121.5,138,153,165,Peak_Tim_2,17663281,observed
103.19999999999999,113,131.5,143,160,Peak_Tim_5,17663281,observed
1.8,2,2,3,3.3999999999999986,Peak_Dur_10,17663281,observed
2,4,8,14,25,Peak_Dur_2,17663281,observed
1,1,3,4,4.4,Peak_Dur_5,17663281,observed
10600,10600,10600,10600,10600,Peak_10,17663281,observed
2200,2200,2200,2200,2200,Peak_2,17663281,observed
8010,8010,8010,8010,8010,Peak_5,17663281,observed
1,1,1,1,2,Peak_Fre_10,17663281,observed
1,2,2,4,5,Peak_Fre_2,17663281,observed
1,1,1,2,2.4000000000000004,Peak_Fre_5,17663281,observed
