p10,p25,p50,p75,p90,metric,comid,result_type
122,168.75,194.5,216,232.39999999999998,DS_Dur_WS,14961121,observed
274.1,285.5,294,308.5,326.6,DS_Tim,14961121,observed
5.25,11,23.05,36.662499999999994,55.67500000000001,DS_Mag_50,14961121,observed
15.58,26.974999999999998,48.95,78.5,115.35000000000002,DS_Mag_90,14961121,observed
2,3,4,6,7.700000000000003,FA_Dur,14961121,observed
9.962168025233346,18.526877813470715,50.506648939205476,87.26571736766658,158.2050553491152,FA_Mag,14961121,observed
10,23,41.5,56.75,64,FA_Tim,14961121,observed
0.040199955810870526,0.044870781400298806,0.05,0.05579539508110937,0.06915700737618546,SP_ROC,14961121,observed
60,68.75,81.5,92.5,117.9,SP_Dur,14961121,observed
96.11999999999999,176.25,332.5,886.75,1538,SP_Mag,14961121,observed
186.2,199.75,213,225.25,235,SP_Tim,14961121,observed
53.699999999999996,69,88,110,139.19999999999996,Wet_BFL_Dur,14961121,observed
21.67,31,53.7,84.15,135.67999999999995,Wet_BFL_Mag_10,14961121,observed
39.1,76,122.5,278.75,527.9499999999999,Wet_BFL_Mag_50,14961121,observed
48.00000000000001,99.75,124.5,145.25,159.3,Wet_Tim,14961121,observed
62.4,82.75,131.5,218.375,223.79999999999998,Peak_Tim_10,14961121,observed
108,146.5,172.5,195.75,203.75,Peak_Tim_2,14961121,observed
117.19999999999999,143.75,189,213.25,215.6,Peak_Tim_5,14961121,observed
1,1,1.5,4.75,15.099999999999993,Peak_Dur_10,14961121,observed
2.5,12.5,37,76,105.5,Peak_Dur_2,14961121,observed
1,3,12,23,25.999999999999996,Peak_Dur_5,14961121,observed
2417,2417,2417,2417,2417,Peak_10,14961121,observed
437,437,437,437,437,Peak_2,14961121,observed
1544,1544,1544,1544,1544,Peak_5,14961121,observed
1,1,1,1,2.1999999999999993,Peak_Fre_10,14961121,observed
1,1,2,3,4,Peak_Fre_2,14961121,observed
1,1,2,2.5,3,Peak_Fre_5,14961121,observed
