p10,p25,p50,p75,p90,metric,comid,result_type
59.5,155.5,213,268.25,342.5,DS_Dur_WS,17116205,observed
238.8,266.5,296,315.5,329.6,DS_Tim,17116205,observed
0.6100000000000001,2.8375,4.15,5.6,6.700000000000001,DS_Mag_50,17116205,observed
2.6540000000000017,4.645000000000001,6.699999999999999,15.125,25.480000000000008,DS_Mag_90,17116205,observed
1.7000000000000002,2,4,5,7,FA_Dur,17116205,observed
8.867896448112514,12.200643103352622,21.49624044835705,87.48469705915988,257.236390370342,FA_Mag,17116205,observed
2.7,8.5,19,37.75,44.10000000000001,FA_Tim,17116205,observed
0.025159461374911516,0.03175403225806454,0.040833333333333374,0.06666666666666672,0.2380952380952382,SP_ROC,17116205,observed
12.900000000000002,26.5,57.5,125.5,160.59999999999997,SP_Dur,17116205,observed
3.2800000000000002,27,217,738,916.8000000000004,SP_Mag,17116205,observed
100.5,180.5,241.5,267,289.5,SP_Tim,17116205,observed
37.800000000000004,51,79,135,210.8,Wet_BFL_Dur,17116205,observed
1.0400000000000003,2.24,4,6.2,9.232000000000003,Wet_BFL_Mag_10,17116205,observed
2.58,5.25,106,218.5,425.6,Wet_BFL_Mag_50,17116205,observed
19.8,81.75,135,175.5,232.9,Wet_Tim,17116205,observed
113,144.5,198.5,235.25,235.7,Peak_Tim_10,17116205,observed
156.95000000000002,183.75,216.5,256.75,300,Peak_Tim_2,17116205,observed
124.85000000000001,155.75,200.5,233.25,246,Peak_Tim_5,17116205,observed
1,1,1.5,2.75,4.1000000000000005,Peak_Dur_10,17116205,observed
3,5.5,31,40,74,Peak_Dur_2,17116205,observed
1,1,3.5,5.5,8.5,Peak_Dur_5,17116205,observed
1172,1172,1172,1172,1172,Peak_10,17116205,observed
322,322,322,322,322,Peak_2,17116205,observed
1046,1046,1046,1046,1046,Peak_5,17116205,observed
1,1,1,1.5,2.4000000000000004,Peak_Fre_10,17116205,observed
2,2,3,8,9,Peak_Fre_2,17116205,observed
1,1,2,2.25,3.5999999999999996,Peak_Fre_5,17116205,observed
