comid,metric,p10,p25,p50,p75,p90,source,result_type
4440524,Peak_Dur_2,1,1,4,10,29,inferred,predicted
4440524,Peak_Dur_5,1,1,2,3,6,inferred,predicted
4440524,Peak_Fre_2,1,1,2,3,5,inferred,predicted
4440524,Peak_Fre_5,1,1,1,2,3,inferred,predicted
4440524,Peak_10,5570.498545818709,6913.4642750108105,8535.54544264984,13037.0995458364,17035.4680557259,model,predicted
4440524,Peak_2,2201.06487470883,2541.56251934151,3699.0408955493394,4601.06964194656,8696.4485757735,model,predicted
4440524,Peak_5,3195.6480690119,4140.53244432706,6630.61370280578,9060.125889873922,12907.648788145802,model,predicted
4440524,DS_Dur_WS,94.6391666666667,117.15625,147.1125,175.83125,201.195833333333,model,predicted
4440524,DS_Mag_50,22.5852520624631,31.9061179455641,44.9576140234033,62.7030010453902,75.3990303926334,model,predicted
4440524,DS_Mag_90,37.0907823054353,54.5579910618516,84.231045959401,127.351530919361,184.430770195875,model,predicted
4440524,DS_Tim,251.6675,266.70625,285.666666666667,303.579166666667,325,model,predicted
4440524,FA_Dur,2,3,4,6,8,obs,predicted
4440524,FA_Mag,56.4603771926627,103.472783026619,173.712673904044,332.453451533359,517.41139341268,model,predicted
4440524,FA_Tim,5,10,18.1,24.625,29.5,model,predicted
4440524,Peak_Dur_10,1,1,1,2,4,obs,predicted
4440524,Peak_Fre_10,1,1,1,1,2,obs,predicted
4440524,SP_Dur,47,59.55,80.55,115.197916666667,153.72,model,predicted
4440524,SP_Mag,582.573604491057,875.435473598509,1524.99642378982,2903.19587639961,5069.57644792216,model,predicted
4440524,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted
4440524,SP_Tim,147.380833333333,180.65625,202,226.825,240.68,model,predicted
4440524,Wet_BFL_Dur,67.9125,109.5,154.4875,180.5,202.01,model,predicted
4440524,Wet_BFL_Mag_10,92.0174184134536,141.640987761208,202.764226542952,269.513168480734,332.143282536238,model,predicted
4440524,Wet_BFL_Mag_50,324.597148307504,436.677934966161,556.16242530671,663.23674540045,780.370107487611,model,predicted
4440524,Wet_Tim,30.7125,38.2875,48.5,60.9166666666667,75.17,model,predicted
