p10,p25,p50,p75,p90,metric,comid,result_type
69.60000000000001,120,161,219,231,DS_Dur_WS,948050140,observed
226.6,231.5,262,304.5,342.2,DS_Tim,948050140,observed
0.74,1.1,2.5,4.1,7.180000000000001,DS_Mag_50,948050140,observed
0.9880000000000007,1.810000000000001,4.159999999999999,9.560000000000006,17.479999999999997,DS_Mag_90,948050140,observed
2.5,3,5,7.25,8.5,FA_Dur,948050140,observed
7.235304011233699,9.27210313179446,22.501024678429495,44.49356835334052,65.98171880552519,FA_Mag,948050140,observed
3,8.5,17,31,57.5,FA_Tim,948050140,observed
0.05138559533402401,0.05848808123643709,0.07142857142857142,0.08083441981747064,0.09921422663358148,SP_ROC,948050140,observed
24.8,49,63,107,152.2,SP_Dur,948050140,observed
22.799999999999997,37,84,282.5,703,SP_Mag,948050140,observed
163.6,172.5,186,205,226.2,SP_Tim,948050140,observed
60.8,76,124,173,183.20000000000002,Wet_BFL_Dur,948050140,observed
2.1,3.6,6.109999999999999,8,14,Wet_BFL_Mag_10,948050140,observed
5.52,6.550000000000001,12,23,49.800000000000004,Wet_BFL_Mag_50,948050140,observed
18,30,72,103,117,Wet_Tim,948050140,observed
138.1,138.25,138.5,138.75,138.9,Peak_Tim_10,948050140,observed
100.30000000000001,112.75,138.75,155,166.95,Peak_Tim_2,948050140,observed
126.85000000000001,133.375,138,145,155.8,Peak_Tim_5,948050140,observed
1.1,1.25,1.5,1.75,1.9,Peak_Dur_10,948050140,observed
1,1,1.5,4.75,6.199999999999999,Peak_Dur_2,948050140,observed
2.3,2.75,3.5,4,4,Peak_Dur_5,948050140,observed
1721.9999999999995,1721.9999999999995,1721.9999999999995,1721.9999999999995,1721.9999999999995,Peak_10,948050140,observed
644,644,644,644,644,Peak_2,948050140,observed
986.6000000000001,986.6000000000001,986.6000000000001,986.6000000000001,986.6000000000001,Peak_5,948050140,observed
1.1,1.25,1.5,1.75,1.9,Peak_Fre_10,948050140,observed
1,1,1.5,3,4.199999999999999,Peak_Fre_2,948050140,observed
1.3,1.75,2.5,3.25,3.7,Peak_Fre_5,948050140,observed
