comid,metric,p10,p25,p50,p75,p90,source,result_type
4442602,Peak_Dur_2,1,1,2,5,6.5,inferred,predicted
4442602,Peak_Dur_5,1,1,1,2,3,inferred,predicted
4442602,Peak_Fre_2,1,1,2,2.75,3.5,inferred,predicted
4442602,Peak_Fre_5,1,1,1,1,1,inferred,predicted
4442602,Peak_10,78492.4651986704,139669.21617821,247337.19719428802,462540.14568979,790833.424159319,model,predicted
4442602,Peak_2,42671.1817798592,73702.591763569,119281.071371293,201579.42513405398,256008.858325751,model,predicted
4442602,Peak_5,68858.0007762221,139556.400326053,229171.08299477698,354313.265710663,483290.491175136,model,predicted
4442602,DS_Dur_WS,81.8433333333333,106,138.283333333334,181.43125,212.28,model,predicted
4442602,DS_Mag_50,320.891454769405,978.150701896958,1998.77781319451,3108.10038153131,4622.58142747675,model,predicted
4442602,DS_Mag_90,946.151949135059,1853.95067763347,3215.74246282996,6234.1494970798,8984.10203304648,model,predicted
4442602,DS_Tim,275.8175,288.11875,301,313.7875,332.803333333334,model,predicted
4442602,FA_Dur,2,3,4,5.5,7,obs,predicted
4442602,FA_Mag,2609.97602932877,4630.41679344494,8613.08134537347,17716.3148951752,40622.8099847486,model,predicted
4442602,FA_Tim,5.32666666666667,11.425,25.4375,40.375,51,model,predicted
4442602,Peak_Dur_10,1,1,1,1,1.5,obs,predicted
4442602,Peak_Fre_10,1,1,1,1,1.5,obs,predicted
4442602,SP_Dur,54,71,86.7541666666666,114,135,model,predicted
4442602,SP_Mag,11159.1848894951,18932.5368422768,30775.9880576045,47849.9805486259,89893.3010716791,model,predicted
4442602,SP_ROC,0.0265887713087699,0.0308069464015716,0.0361972891566265,0.0410223919813519,0.0439718365466868,obs,predicted
4442602,SP_Tim,165,200,225.291666666667,240,249.803333333334,model,predicted
4442602,Wet_BFL_Dur,65.8125,91.875,129.3,173.2625,201.52,model,predicted
4442602,Wet_BFL_Mag_10,1739.68280869801,2898.38693384857,4105.53241723282,5642.85605526187,7805.48544615705,model,predicted
4442602,Wet_BFL_Mag_50,5468.65260291812,7890.62481493588,11432.2368661272,15564.6011015327,21345.9717419308,model,predicted
4442602,Wet_Tim,27.5733333333333,46.6875,76,111.775,138,model,predicted
