p10,p25,p50,p75,p90,metric,comid,result_type
13.100000000000001,85.25,140,194.5,234.60000000000002,DS_Dur_WS,22591891,observed
190,212.5,316,371.5,407,DS_Tim,22591891,observed
0,0,2.25,31.75,245.1000000000002,DS_Mag_50,22591891,observed
0.017600000000000036,1.8210000000000006,9.680000000000007,76.15,248.66000000000017,DS_Mag_90,22591891,observed
2,2,2.5,4,6.200000000000003,FA_Dur,22591891,observed
4.789815112788499,19.984212395388504,107.50190494490127,391.99813224583454,636.0767894266605,FA_Mag,22591891,observed
0,0,2,6.5,42.60000000000002,FA_Tim,22591891,observed
0.026977006350855343,0.0331582804103566,0.0714285714285715,0.15384615384615385,0.4520814061054578,SP_ROC,22591891,observed
18,50,107,169,179.2,SP_Dur,22591891,observed
43.60000000000001,147,304,537,628.2,SP_Mag,22591891,observed
87.39999999999999,156,204,271,286.8,SP_Tim,22591891,observed
34.2,107.5,145,182.5,244.5,Wet_BFL_Dur,22591891,observed
0,0,2.51,12.5,78.69999999999997,Wet_BFL_Mag_10,22591891,observed
2.065,51,173.25,248,408.35,Wet_BFL_Mag_50,22591891,observed
10.4,13,31,93,122.80000000000003,Wet_Tim,22591891,observed
87.3,96.75,102.25,110.875,125.95,Peak_Tim_10,22591891,observed
71.1,151,206,290,314.5,Peak_Tim_2,22591891,observed
85.8,99,102.5,154.5,234.60000000000008,Peak_Tim_5,22591891,observed
1,1,1,1.25,1.7000000000000002,Peak_Dur_10,22591891,observed
6,10,29,110,135.4,Peak_Dur_2,22591891,observed
1,1,4,5.5,8.400000000000002,Peak_Dur_5,22591891,observed
1004.8999999999999,1004.8999999999999,1004.8999999999999,1004.8999999999999,1004.8999999999999,Peak_10,22591891,observed
492,492,492,492,492,Peak_2,22591891,observed
743.4000000000001,743.4000000000001,743.4000000000001,743.4000000000001,743.4000000000001,Peak_5,22591891,observed
1,1,1,1.25,1.7000000000000002,Peak_Fre_10,22591891,observed
1,3,6,10,12.4,Peak_Fre_2,22591891,observed
1,1,2,3.5,4.4,Peak_Fre_5,22591891,observed
