comid,metric,p10,p25,p50,p75,p90,source,result_type
12068798,Peak_Dur_2,1,1,3,6,10,inferred,predicted
12068798,Peak_Dur_5,1,1,1,2,4,inferred,predicted
12068798,Peak_Fre_2,1,1,2,3,5,inferred,predicted
12068798,Peak_Fre_5,1,1,1,2,2,inferred,predicted
12068798,Peak_10,1799.2920593692002,2827.9560984131,3886.67743790591,5457.352532712971,6848.37676445684,model,predicted
12068798,Peak_2,762.093944487675,1135.4137656818598,1753.82465680332,2753.33293862004,3960.0336619057102,model,predicted
12068798,Peak_5,1500.527,1997.693,3220.51,4405.929,5815.744000000001,model,predicted
12068798,DS_Dur_WS,121.47,149.5,178.683333333334,215.7,244.425,model,predicted
12068798,DS_Mag_50,0.565603606915178,1.74774124016517,4.00536038351724,8.23299763692285,15.643078220844,model,predicted
12068798,DS_Mag_90,8.20231267567996,13.5263141085289,24.3196599256218,39.3243822865048,63.3363005339081,model,predicted
12068798,DS_Tim,218.2625,234.5,250.816666666666,267.85,287.066666666666,model,predicted
12068798,FA_Dur,2,3,4,6,9,obs,predicted
12068798,FA_Mag,10.8511606640108,19.6333209763217,43.7031465747763,105.702203506263,235.287579976518,model,predicted
12068798,FA_Tim,8.9875,18.1916666666666,31.2375,44.7145833333334,54.75,model,predicted
12068798,Peak_Dur_10,1,1,1,2,3,obs,predicted
12068798,Peak_Fre_10,1,1,1,1,2,obs,predicted
12068798,SP_Dur,26.9833333333333,36.3333333333333,49,70.59375,99.2541666666667,model,predicted
12068798,SP_Mag,157.927269116191,273.464399093426,536.054401689746,1080.07796946864,2066.10176855007,model,predicted
12068798,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted
12068798,SP_Tim,159.6125,176,190.05,207.808333333334,220.608333333333,model,predicted
12068798,Wet_BFL_Dur,57.7125,86.8333333333333,114.7875,144.177083333333,169.975,model,predicted
12068798,Wet_BFL_Mag_10,9.00669644613068,17.9962680454945,32.9054043749545,51.6053361657755,83.6897209008461,model,predicted
12068798,Wet_BFL_Mag_50,56.1867541669331,82.0516197628464,125.352688517394,207.365091416707,296.528199289046,model,predicted
12068798,Wet_Tim,45.75,56.65,69.3333333333333,82.5,102.3375,model,predicted
