Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1931,128,304,80,140,NA,NA,NA,0.03488372093023256,41,147,263,177,108.2,189,86,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1932,149,308,98,126.40000000000003,6,300.9872685148031,22,0.032624113475177303,62,427,246,180,230.70000000000002,398,66,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1933,97,328,87,99.60000000000002,4,142.99431933790783,33,0.030882819942838993,83,424,245,154,120,280.5,91,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1934,157,279,84,167.40000000000003,5,328.9980648934282,29,0.04461028192371476,95,504,184,125,145.8,303,59,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1935,177,273,109,142.20000000000002,2,174.9846821396585,21,0.03571428571428571,59,1230,214,144,218.9,494,70,NA,189,NA,NA,1,NA,9276.000000000004,3890,6924,NA,1,NA
1936,170,312,102,130,5,214.9991942514355,14,0.04285714285714286,121,995,191,107,246.4,474,84,NA,122.5,NA,NA,3,NA,9276.000000000004,3890,6924,NA,2,NA
1937,104,300,109,135.10000000000002,NA,NA,NA,0.04138127853881278,81,786,219,103,177.4,655,116,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1938,122,297,157,186,2,196.999941227995,1,0.03915816326530612,67,1470,230,192,305,1000,38,71,130,71,1,7,1,9276.000000000004,3890,6924,1,3,1
1939,156,297,93,136,4,268.95570658006125,29,0.06237879767291532,59,332,238,185,161,217,53,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1940,202,237,123,200,2,139.99980472526482,1,0.058973294589732946,51,5800,186,99,346.6,668,87,149,164.5,165,2,6,3,9276.000000000004,3890,6924,1,2,2
1941,139,283,148,172.8,7,249.99802184283763,24,0.04414939550949913,55,1010,228,155,590.4,1010,73,NA,132,NA,NA,7,NA,9276.000000000004,3890,6924,NA,5,NA
1942,139,299,156,213,3,224.99967421651755,26,0.034653465346534656,57,900,242,186,362,674.5,56,NA,118,128,NA,6,1,9276.000000000004,3890,6924,NA,3,1
1943,189,287,134,171.60000000000005,4,573.9877267456479,47,0.03404255319148936,40,487,247,175,217.8,570,72,NA,113,NA,NA,2,NA,9276.000000000004,3890,6924,NA,2,NA
1944,129,293,125,214.8,8,241.00095369948332,50,0.04365079365079365,70,555,223,113,212.6,400,110,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1945,116,286,128,155,2,351.93475559741427,30,0.0331424393810162,52,594,234,178,218,448,56,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1946,114,292,104,120,2,685.9976671254965,29,0.04504504504504504,201,4890,91,55,185.6,278,36,NA,87,NA,NA,1,NA,9276.000000000004,3890,6924,NA,1,NA
1947,132,323,130,223.60000000000002,NA,NA,NA,0.07398066414459857,69,340,254,214,149,226,40,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1948,187,309,133,171.40000000000003,3,243.98860060820468,9,0.0522243517794409,76,975,233,144,182.2,380.5,89,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1949,180,287,100,122,2,286.9903980790788,32,0.045112781954887216,85,641,202,72,139,488,130,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1950,92,295,116,130,2,277.9959267008377,40,0.0398936170212766,65,522,230,129,237.4,522,101,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1951,123,280,124,149.39999999999998,3,188.98293094238505,5,0.056433408577878104,59,594,221,200,303,579,21,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1952,127,297,135,165,6,262.9963925909791,24,0.041584158415841586,72,1320,225,188,225.1,892,37,NA,123,NA,NA,2,NA,9276.000000000004,3890,6924,NA,1,NA
1953,164,294,161,244,3,265.99328087093573,44,0.03711340206185567,40,643,254,196,312,537,58,NA,100,NA,NA,1,NA,9276.000000000004,3890,6924,NA,1,NA
1954,157,245,155,241.00000000000006,5,536.9472725781202,44,0.031141868512110725,32,1490,213,121,244,772,92,NA,186,NA,NA,1,NA,9276.000000000004,3890,6924,NA,1,NA
1955,111,313,129,147,NA,NA,NA,0.03377693282636249,90,662,223,187,189,270,36,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1956,222,277,155,198.60000000000002,3,389.99917268916107,51,0.03680981595092025,128,5670,149,91,215,1060,58,82,115,113,2,11,3,9276.000000000004,3890,6924,1,4,2
1957,156,282,161.5,240,5,435.9567507969242,29,0.039174673924957076,47,1440,235,102,274.40000000000003,435,133,NA,146,NA,NA,1,NA,9276.000000000004,3890,6924,NA,1,NA
1958,167,286,167,207,4,256.99179755902037,4,0.03177004538577912,60,1160,226,154,384.8,985,72,NA,140,NA,NA,3,NA,9276.000000000004,3890,6924,NA,2,NA
1959,190,267,128,147,NA,NA,NA,0.02710843373493976,55,439,212,125,254,433,87,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1960,124,277,118,137.8,NA,NA,NA,0.023809523809523808,35,380,242,151,180,385,91,NA,130,NA,NA,1,NA,9276.000000000004,3890,6924,NA,1,NA
1961,157,315,102,157.00000000000003,3,189.9877027341894,5,0.022727272727272728,89,436,226,191,172,365,35,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1962,88,279,124,148,5,228.0039435722373,56,0.02727272727272727,55,539,224,118,162,518,106,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1963,110,287,150,178,NA,NA,NA,0.03320508782192623,64,960,223,222,194,390,1,NA,66.5,67,NA,4,2,9276.000000000004,3890,6924,NA,2,2
1964,128,298,117,190.39999999999998,8,287.9478825427737,10,0.024099883855981417,69,390,229,198,168,288,31,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1965,127,272,150,195.8,6,195.999173683491,28,0.02578268876611418,66,1450,206,146,329,590,60,82,88.5,88.5,1,6,4,9276.000000000004,3890,6924,1,2,2
1966,130,276,114,136,NA,NA,NA,0.02214022140221402,79,994,197,164,169.9,357,33,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1967,164,298,173,201,NA,NA,NA,0.031191222570532914,61,1440,237,197,224,751,40,NA,116,NA,NA,4,NA,9276.000000000004,3890,6924,NA,2,NA
1968,148,284,131.5,198.3,7,310.9990704496886,2,0.027093596059113302,113,1170,171,75,282,506,96,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1969,147,286,161,189,3,322.9975874259623,11,0.02800179211469534,60,1290,226,160,339.4,901,66,112,111,112,1,5,1,9276.000000000004,3890,6924,1,3,1
1970,129,265,134,162.20000000000002,3,323.9891337908236,15,0.028523489932885907,109,1550,156,89,327,1010,67,NA,112,109.5,NA,10,3,9276.000000000004,3890,6924,NA,3,2
1971,147,295,151,192,NA,NA,NA,0.03333333333333333,67,728,228,200,269.7,525.5,28,NA,176,NA,NA,1,NA,9276.000000000004,3890,6924,NA,1,NA
1972,157,280,133,225.60000000000002,2,238.95661330432654,42,0.021377672209026127,81,751,199,123,165,396,76,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1973,120,278,137,189.10000000000002,5,249.9946338992568,11,0.037037037037037035,47,640,231,160,287,637.5,71,NA,107,NA,NA,1,NA,9276.000000000004,3890,6924,NA,1,NA
1974,251,234,187,391,NA,NA,NA,0.04154108342098875,50,9600,184,152,585.2,883.5,32,180,142.5,180,1,12,1,9276.000000000004,3890,6924,1,4,1
1975,40,342,152.5,169,3,777.9326377257364,64,0.020504967712636928,108,930,234,115,460.6,720,119,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1976,43,362,83,87.80000000000001,NA,NA,NA,0.0196078431372549,165,379,197,181,142,178,16,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1977,134,301,71,132.4,2,151.99976177371008,2,0.02712049508554787,59,171,242,203,94,108,39,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1978,161,300,119,174,2,112.9999787462382,0,0.028957960644007158,88,1150,212,143,378,731,69,NA,130.5,NA,NA,3,NA,9276.000000000004,3890,6924,NA,2,NA
1979,78,365,152.5,264.3,2,206.99102298215212,50,0.02775852775852776,143,757,222,127,134.8,515,95,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1980,58,357,119.5,164,4,261.0002282345905,19,0.024242424242424242,212,7550,145,68,284.9,530.5,77,NA,121.5,141,NA,7,1,9276.000000000004,3890,6924,NA,2,1
1981,105,284,107,147,4,165.99865686192865,32,0.020835594139989148,50,368,234,185,150.20000000000002,346,49,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1982,173,266,186,342.6,2,198.99706346274064,10,0.025078369905956112,69,4570,197,174,327.60000000000014,829,23,NA,136,192,NA,5,1,9276.000000000004,3890,6924,NA,4,1
1983,90,311,204.5,231.10000000000002,2,272.99997863867287,22,0.02142857142857143,67,1020,244,171,404,995,73,NA,150,NA,NA,6,NA,9276.000000000004,3890,6924,NA,3,NA
1984,118,277,150.5,191.89999999999998,NA,NA,NA,0.025420405526977462,106,1270,171,136,411,606.5,35,NA,85,NA,NA,2,NA,9276.000000000004,3890,6924,NA,1,NA
1985,189,270,127,197.20000000000002,NA,NA,NA,0.01662049861495845,80,499,190,161,172,280,29,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1986,211,264,130,190,6,194.99511925210004,20,0.0288135593220339,100,2950,164,71,293,902,93,139,147,138,2,8,3,9276.000000000004,3890,6924,1,2,2
1987,68,346,71.5,110.60000000000001,2,246.00501878524227,29,0.026143790849673203,179,2690,167,58,165.20000000000002,270.5,109,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1988,154,349,138,234.90000000000012,5,110.00094242925931,23,0.022556390977443608,116,341,233,185,235,300,48,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1989,113,270,113,131,2,186.99651270732105,44,0.02909197766676462,90,1360,180,43,228.4,773,137,NA,161,NA,NA,1,NA,9276.000000000004,3890,6924,NA,1,NA
1990,192,317,89,103,NA,NA,NA,0.025213326071169207,71,692,246,229,129,222,17,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1991,165,322,80,128,3,137.99977780516366,30,0.03597122302158273,88,420,234,91,330,420,143,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1992,122,329,96,179,2,239.98627050156603,25,0.029211087420042643,126,561,203,82,128,440,121,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1993,112,309,122,165,2,176.9877817822303,20,0.02040816326530612,58,766,251,166,472,715.5,85,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1994,131,321,84,184,3,198.0055423261561,15,0.02830188679245283,98,382,223,168,152,296.5,55,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
1995,137,294,122,191,2,169.99714779507798,36,0.032385405207187384,78,4790,216,130,474.5,1385,86,NA,158,104,NA,12,4,9276.000000000004,3890,6924,NA,4,3
1996,124,304,149.5,208.4,NA,NA,NA,0.02973052600566095,69,1470,235,170,230.60000000000002,661,65,NA,143,NA,NA,1,NA,9276.000000000004,3890,6924,NA,1,NA
1997,305,151,183,331,2,200.99319518638677,29,0.044182016544568686,30,4950,121,59,428.6,1010,62,91,103.5,90,3,6,4,9276.000000000004,3890,6924,1,2,1
1998,73,326,181,204.8,2,304.9945485851041,47,0.019230769230769232,81,1680,245,155,686.2,993,90,NA,125,125,NA,4,1,9276.000000000004,3890,6924,NA,3,1
1999,118,346,157,230.29999999999995,NA,NA,NA,0.02728701406120761,106,507,240,207,238.8,551,33,NA,131,NA,NA,1,NA,9276.000000000004,3890,6924,NA,1,NA
2000,186,292,137.5,178,10,365.98524002042126,27,0.01764705882352941,52,416,240,142,379.3,627.5,98,NA,142.5,NA,NA,2,NA,9276.000000000004,3890,6924,NA,2,NA
2001,38,368,87,100.9,3,214.24393876312948,10,0.02197802197802198,122,236,246,134,176.6,380,112,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
2002,75,358,88.5,135.60000000000002,4,215.99865678196824,29,0.014925373134328358,122,349,236,198,222.4,413.5,38,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
2003,126,297,134,157.5,4,381.99260732755204,38,0.02531645569620253,57,883,240,173,412.4,754,67,NA,88,NA,NA,1,NA,9276.000000000004,3890,6924,NA,1,NA
2004,65,354,125,192,4,225.99376320723093,39,0.026065545933095603,202,2490,152,95,257.6,454,57,NA,139,NA,NA,2,NA,9276.000000000004,3890,6924,NA,1,NA
2005,135,288,155,218.20000000000002,6,277.9868492331009,19,0.03303303303303303,54,3020,234,181,168,443,53,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
2006,139,276,184,232.2,3,274.9962770305232,34,0.03896103896103896,75,3900,201,144,274.7,1200,57,91,150,91,1,10,1,9276.000000000004,3890,6924,1,7,1
2007,135,303,105,120,NA,NA,NA,0.0196078431372549,69,240,234,185,163.4,262,49,NA,NA,NA,NA,NA,NA,9276.000000000004,3890,6924,NA,NA,NA
