Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1903,194,339,67,149,8,113.00837477517916,41,0.11458333333333333,68,1450,271,71,381,1020,200,NA,232,NA,NA,18,NA,2910,1590,2290,NA,2,NA
1904,NA,346,NA,NA,NA,NA,NA,0.10330748388302345,84,1410,262,95,194,511,167,NA,237,NA,NA,1,NA,2910,1590,2290,NA,1,NA
1905,223,335,70,110,2,511.0180033717122,3,0.10793501164467117,69,1160,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1906,212,342,100,220,6,177.94702398955582,34,0.10344827586206896,43,1990,299,107,556.0000000000001,1430,192,266,252,273,11,50,26,2910,1590,2290,4,3,5
1907,NA,339,NA,NA,NA,NA,NA,0.08958667736757625,57,3940,282,94,618,960,188,257,248.5,256,16,52,24,2910,1590,2290,2,4,2
1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,NA,323,NA,NA,5,539.8970541788016,51,0.19402985074626866,76,1680,247,66,335,680,181,NA,239.5,NA,NA,2,NA,2910,1590,2290,NA,2,NA
1911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,230,329,91,185,NA,NA,NA,0.06207518796992481,47,1020,282,125,236.8,734,157,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1917,231,321,70,117,3,157.9971812739525,1,0.08459214501510574,58,2200,263,70,289,654.5,193,NA,253,NA,NA,13,NA,2910,1590,2290,NA,2,NA
1918,212,327,101,151.60000000000002,NA,NA,NA,0.04472843450479233,67,2110,260,74,296.40000000000003,563,186,NA,252,NA,NA,7,NA,2910,1590,2290,NA,1,NA
1919,259,311,71,102,2,434.0020102419832,0,0.056179775280898875,67,1960,244,71,152,517,173,NA,239,NA,NA,2,NA,2910,1590,2290,NA,1,NA
1920,242,322,86,186,NA,NA,NA,0.04482395713738997,54,1070,268,64,351.40000000000003,864.5,204,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1921,217,357,55,63,NA,NA,NA,0.039505887785730776,89,1520,268,70,353.2,719,198,NA,248,NA,NA,9,NA,2910,1590,2290,NA,1,NA
1922,213,325,71,92,NA,NA,NA,0.062391868512110725,59,1930,266,58,531.1,1360,208,NA,258,247,NA,24,1,2910,1590,2290,NA,3,1
1923,220,331,50,106,NA,NA,NA,0.054299754299754296,53,1280,278,106,193.5,684,172,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1924,253,298,32,71.60000000000002,3,121.99469496857243,2,0.0582579185520362,65,699,233,48,87.7,231,185,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1925,215,334,52,75.6,6,51.97833899755962,28,0.06546011557336585,61,1370,273,88,263.5,767,185,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1926,256,306,52,142,NA,NA,NA,0.05681003584229391,59,773,247,64,187.2,647,183,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1927,176,357,55,91,3,108.96396193956227,54,0.05641213901125795,95,2000,262,66,260.5,814.5,196,NA,249,NA,NA,8,NA,2910,1590,2290,NA,3,NA
1928,234,313,32,49,9,83.97719343049643,30,0.06666666666666667,72,1280,241,74,128,241,167,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1929,220,329,31,49,NA,NA,NA,0.07282196969696969,58,701,271,90,82,412,181,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1930,238,307,37,59.900000000000034,4,57.983094203119194,70,0.0970873786407767,49,1320,258,75,207.2,317,183,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1931,267,288,35,77.60000000000002,NA,NA,NA,0.06816437725423989,62,594,226,47,100,232,179,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1932,254,336,38,144,NA,NA,NA,0.08284023668639054,63,1660,273,84,253,770,189,NA,266.5,NA,NA,4,NA,2910,1590,2290,NA,2,NA
1933,204,312,35.5,52,NA,NA,NA,0.05853265385545844,51,1620,261,37,154.2,810,224,NA,256,NA,NA,2,NA,2910,1590,2290,NA,1,NA
1934,259,298,44,65,5,63.99961275928764,73,0.06569343065693431,34,595,264,114,134.20000000000002,293.5,150,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1935,229,324,54,120.40000000000003,4,64.98864924224691,53,0.05128205128205128,66,1590,258,67,278.8,610,191,NA,254,NA,NA,1,NA,2910,1590,2290,NA,1,NA
1936,223,331,44,90,NA,NA,NA,0.06417112299465241,61,1270,270,83,353.20000000000005,758,187,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1937,NA,311,NA,NA,4,63.02625175905045,19,0.06478578892371996,43,1460,268,80,251.7,939.5,188,NA,243.5,NA,NA,2,NA,2910,1590,2290,NA,2,NA
1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,205,339,65,120.19999999999999,NA,NA,NA,0.05495440653961786,56,1250,283,94,350.1000000000001,1085,189,NA,235,NA,NA,12,NA,2910,1590,2290,NA,3,NA
1959,194,339,39,68,NA,NA,NA,0.055865921787709494,80,699,259,81,277,358,178,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1960,249,296,36,56,NA,NA,NA,0.08084598603200632,47,1070,249,82,118.8,294,167,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1961,236,303,37,55.5,4,55.99475435129916,61,0.08118500716365484,49,690,254,75,170,273,179,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1962,136,347,56,87,NA,NA,NA,0.051151229722658294,80,1380,267,94,110.7,545,173,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1963,223,331,77,111.80000000000001,3,122.98635367386257,13,0.05555555555555555,68,2070,263,146,87,146.5,117,NA,190,NA,NA,8,NA,2910,1590,2290,NA,2,NA
1964,117,326,46,59.400000000000006,4,128.96796790661108,36,0.06557377049180328,53,593,273,85,184,453,188,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1965,171,372,74,97,NA,NA,NA,0.046926449904856456,77,1040,295,218,110,187,77,NA,168.5,NA,NA,3,NA,2910,1590,2290,NA,2,NA
1966,280,297,67.5,146.1,NA,NA,NA,0.048,61,965,236,65,191.8,463,171,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1967,225,318,85,216.2,4,230.96057052497375,59,0.07098923192257889,41,2470,277,66,203,1385,211,NA,246,272,NA,29,5,2910,1590,2290,NA,2,1
1968,253,298,77,102,NA,NA,NA,0.051587301587301584,34,680,264,87,194.8,436,177,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1969,239,337,112,195.60000000000005,NA,NA,NA,0.06704119850187265,87,2910,250,65,322,971,185,246,256,235,1,42,16,2910,1590,2290,1,3,1
1970,236,337,84,194.5,4,167.95322503742963,15,0.03870967741935484,69,1150,268,58,341.1,873.5,210,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1971,235,329,64,188.39999999999995,3,121.00231419291147,56,0.05666388441508059,56,1650,273,66,319.5,651.5,207,NA,269,NA,NA,1,NA,2910,1590,2290,NA,1,NA
1972,239,326,60,85.20000000000002,3,114.0041474108563,42,0.05975761510577287,75,1150,251,53,172.4,468,198,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1973,255,301,116,200,5,89.99034482595289,19,0.060025509764379405,46,1650,255,56,322.5,1310,199,NA,240,NA,NA,10,NA,2910,1590,2290,NA,3,NA
1974,241,332,60,96,8,971.9559531188477,42,0.05814591634012754,74,1660,258,68,267.8,748,190,NA,248,NA,NA,6,NA,2910,1590,2290,NA,3,NA
1975,244,317,82.5,119.70000000000002,NA,NA,NA,0.05143359230484647,56,1940,261,54,240,1125,207,NA,242,NA,NA,18,NA,2910,1590,2290,NA,1,NA
1976,207,338,43,60,2,121.96982113476017,10,0.04866863905325444,105,613,233,38,99.7,282,195,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1977,242,305,30,82.70000000000002,5,77.98980734145701,2,0.06666666666666667,53,411,252,73,63.6,146,179,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1978,226,331,87,163,3,47.96973753882649,52,0.06000367107195301,71,1720,260,79,240.4,644,181,NA,252,NA,NA,5,NA,2910,1590,2290,NA,2,NA
1979,242,312,78.5,139,NA,NA,NA,0.06568932246998285,60,1530,252,61,274,611,191,NA,234,NA,NA,8,NA,2910,1590,2290,NA,2,NA
1980,210,338,75,113,2,120.95888441781028,19,0.054945054945054944,60,2310,278,90,365.5,833,188,NA,261,274,NA,14,1,2910,1590,2290,NA,3,1
1981,239,312,92,200.2000000000001,NA,NA,NA,0.04625118821292776,60,947,252,70,137.2,433,182,NA,NA,NA,NA,NA,NA,2910,1590,2290,NA,NA,NA
1982,234,348,148,256.70000000000005,3,406.9551260292077,44,0.051771117166212535,59,1280,289,104,455.3,1100,185,NA,264,NA,NA,15,NA,2910,1590,2290,NA,4,NA
