Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1969,105,373,86,93,1,1719.9884694652428,1,0.2633587786259542,45,2710,328,NA,NA,NA,NA,304,120.5,130.5,45,229,105,2300,510.5,1554.0000000000005,13,26,14
1970,167,386,68,71,NA,NA,NA,0.014705882352941176,105,615,281,176,60,91,105,NA,202,NA,NA,9,NA,2300,510.5,1554.0000000000005,NA,2,NA
1971,310,220,62,133,NA,NA,NA,0.028985507246376812,28,239,192,25,64,67,167,NA,NA,NA,NA,NA,NA,2300,510.5,1554.0000000000005,NA,NA,NA
1972,235,310,69,135,4,141.25663139806124,10,0.05337995337995338,15,148,295,131,54,144,164,NA,NA,NA,NA,NA,NA,2300,510.5,1554.0000000000005,NA,NA,NA
1973,103,366,63,66,NA,NA,NA,0.021703900914457692,26,171,340,161,56,138,179,NA,190,NA,NA,2,NA,2300,510.5,1554.0000000000005,NA,1,NA
1974,156,240,135,1440,NA,NA,NA,0.03450060376056581,25,2300,215,112,65,70,103,211,199,211,1,37,4,2300,510.5,1554.0000000000005,1,7,3
1975,349,213,61,145,1,1529.9940807283483,1,0.16551724137931034,159,2800,54,24,1285,2660,30,59,142,126,33,153,56,2300,510.5,1554.0000000000005,3,9,4
1976,212,354,60,70,NA,NA,NA,0.01694915254237288,17,142,337,141,129,138,196,NA,NA,NA,NA,NA,NA,2300,510.5,1554.0000000000005,NA,NA,NA
1977,222,345,67,70.9,NA,NA,NA,0.01639344262295082,25,107,320,120,97.9,102,200,NA,NA,NA,NA,NA,NA,2300,510.5,1554.0000000000005,NA,NA,NA
1978,199,350,71,75,NA,NA,NA,0.014134452102687045,116,161,234,33,63,146,201,NA,NA,NA,NA,NA,NA,2300,510.5,1554.0000000000005,NA,NA,NA
1979,98,361,73,74,NA,NA,NA,0.021666666666666667,14,1860,347,164,115.80000000000001,137,183,NA,346,346,NA,2,2,2300,510.5,1554.0000000000005,NA,1,1
1980,214,347,62,65,NA,NA,NA,0.0070672260513435226,73,148,274,181,60,65,93,NA,105,NA,NA,2,NA,2300,510.5,1554.0000000000005,NA,1,NA
1981,197,353,60,62,NA,NA,NA,0.016129032258064516,21,142,332,137,136.6,140,195,NA,NA,NA,NA,NA,NA,2300,510.5,1554.0000000000005,NA,NA,NA
1982,174,352,60,61,2,442.93975723006395,23,0.007142857142857143,143,509,209,25,63,456,184,NA,194,NA,NA,3,NA,2300,510.5,1554.0000000000005,NA,2,NA
1983,84,348,61,62,NA,NA,NA,0.028019365174018727,155,1300,193,33,103.4,305,160,NA,208,NA,NA,21,NA,2300,510.5,1554.0000000000005,NA,6,NA
1984,214,350,61,65,5,364.6625462331554,19,0.01639344262295082,260,748,90,24,61,68,66,NA,85,NA,NA,3,NA,2300,510.5,1554.0000000000005,NA,1,NA
1985,127,366,62,64,NA,NA,NA,0.02142857142857143,123,153,243,45,62.4,144,198,NA,NA,NA,NA,NA,NA,2300,510.5,1554.0000000000005,NA,NA,NA
1986,NA,346,NA,NA,3,110.97506415122587,22,0.0070921985815602835,83,163,263,136,63,65,127,NA,139,NA,NA,4,NA,2300,510.5,1554.0000000000005,NA,1,NA
