p10,p25,p50,p75,p90,metric,comid,result_type
124.5,185.5,223,243.5,253.10000000000002,DS_Dur_WS,8943677,observed
285,300.5,309.5,313.75,331,DS_Tim,8943677,observed
6.942500000000001,9.212499999999999,13.25,17.537499999999998,23.580000000000005,DS_Mag_50,8943677,observed
11.621400000000001,20.554999999999996,32.25500000000002,45.36749999999999,73.65800000000009,DS_Mag_90,8943677,observed
2,2.75,4,5,7.099999999999998,FA_Dur,8943677,observed
14.934454696960664,25.911266680706255,45.48707948873461,62.91311546732305,148.55051580210582,FA_Mag,8943677,observed
2.6000000000000005,12.75,27.5,38.75,53.4,FA_Tim,8943677,observed
0.04814756900803705,0.05445906432748538,0.06107723577235771,0.0678879757814436,0.08180753441197773,SP_ROC,8943677,observed
44,56.25,63,70.75,77.60000000000002,SP_Dur,8943677,observed
170.5,253.5,398.5,673,814.5000000000002,SP_Mag,8943677,observed
225.8,234,243,253.5,265.70000000000005,SP_Tim,8943677,observed
53.00000000000001,64.75,78.5,119.25,179.20000000000005,Wet_BFL_Dur,8943677,observed
22.926000000000002,40.195,54.08,77.19999999999999,106.76,Wet_BFL_Mag_10,8943677,observed
49.739999999999995,74.25,143.25,213.125,287.8,Wet_BFL_Mag_50,8943677,observed
43.9,133.25,162,180,191.1,Wet_Tim,8943677,observed
91.39999999999999,92,93,160.5,200.99999999999997,Peak_Tim_10,8943677,observed
198.8,221,234,248,253.20000000000002,Peak_Tim_2,8943677,observed
91.5,101.75,159.5,218,229,Peak_Tim_5,8943677,observed
1,1,1,1.5,1.7999999999999998,Peak_Dur_10,8943677,observed
1.8000000000000007,5,12,16.5,34.199999999999996,Peak_Dur_2,8943677,observed
1,1,1,1,2,Peak_Dur_5,8943677,observed
1290.0000000000002,1290.0000000000002,1290.0000000000002,1290.0000000000002,1290.0000000000002,Peak_10,8943677,observed
541,541,541,541,541,Peak_2,8943677,observed
1102,1102,1102,1102,1102,Peak_5,8943677,observed
1,1,1,1,1,Peak_Fre_10,8943677,observed
1,1,2,3,3.5999999999999996,Peak_Fre_2,8943677,observed
1,1,1,1,1,Peak_Fre_5,8943677,observed
