metric,status_code,status,alteration_type,median_in_iqr,comid
DS_Dur_WS,0,indeterminate,low,FALSE,8934074
DS_Tim,-1,likely_altered,late,FALSE,8934074
DS_Mag_50,0,indeterminate,low,FALSE,8934074
DS_Mag_90,-1,likely_altered,low,FALSE,8934074
FA_Mag,1,likely_unaltered,none_found,FALSE,8934074
FA_Tim,0,indeterminate,early,FALSE,8934074
SP_Dur,0,indeterminate,unknown,TRUE,8934074
SP_Mag,-1,likely_altered,low,FALSE,8934074
SP_Tim,-1,likely_altered,late,FALSE,8934074
Wet_BFL_Dur,0,indeterminate,high,FALSE,8934074
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,8934074
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,8934074
Wet_Tim,-1,likely_altered,early,FALSE,8934074
Peak_10,-1,likely_altered,low,FALSE,8934074
Peak_2,-1,likely_altered,low,FALSE,8934074
Peak_5,-1,likely_altered,low,FALSE,8934074
