p10,p25,p50,p75,p90,metric,comid,result_type
138,152,175,205.5,229,DS_Dur_WS,12068798,observed
230,247.5,263,275,289,DS_Tim,12068798,observed
0.65,1.9,4.4,6.925,9.6,DS_Mag_50,12068798,observed
6.319999999999999,10,16,23,37.70000000000002,DS_Mag_90,12068798,observed
2.9000000000000004,3,5,7,7.100000000000001,FA_Dur,12068798,observed
6.275970957116686,15.938431779590791,26.98925744144286,71.39889990357037,191.9764130717406,FA_Mag,12068798,observed
4,11.5,27,40,45.300000000000004,FA_Tim,12068798,observed
0.046875,0.05,0.05798319327731093,0.06552688526455602,0.07407407407407407,SP_ROC,12068798,observed
37,43.5,51,67,86,SP_Dur,12068798,observed
99,145.5,260,626,1330,SP_Mag,12068798,observed
163,189,202,223.5,239,SP_Tim,12068798,observed
63,97,128,158.5,176,Wet_BFL_Dur,12068798,observed
12.100000000000001,18.75,34.900000000000006,69.845,98.6,Wet_BFL_Mag_10,12068798,observed
31,58.95,109,198.75,257,Wet_BFL_Mag_50,12068798,observed
33,48.5,68,95.5,125,Wet_Tim,12068798,observed
78.7,89.5,118,138.875,145.1,Peak_Tim_10,12068798,observed
80,90.75,119.5,139.875,161.5,Peak_Tim_2,12068798,observed
82,92.5,114,138.25,146.6,Peak_Tim_5,12068798,observed
1,1,1.5,3,3,Peak_Dur_10,12068798,observed
1,1,1,4,5.5,Peak_Dur_2,12068798,observed
1,1,1,1.5,3,Peak_Dur_5,12068798,observed
4480,4480,4480,4480,4480,Peak_10,12068798,observed
2210,2210,2210,2210,2210,Peak_2,12068798,observed
3810,3810,3810,3810,3810,Peak_5,12068798,observed
1,1,1.5,2,2.3,Peak_Fre_10,12068798,observed
1,1,1,3,3,Peak_Fre_2,12068798,observed
1,1,1,1.5,2,Peak_Fre_5,12068798,observed
