p10,p25,p50,p75,p90,metric,comid,result_type
126,170.75,192,222.5,237,DS_Dur_WS,8944479,observed
291.5,310,325.5,336,345.1,DS_Tim,8944479,observed
5.676,6.195,8.75,13,15.869999999999997,DS_Mag_50,8944479,observed
7.5828999999999995,8.780999999999999,10.61,19.45,24.4,DS_Mag_90,8944479,observed
2,2,3,4,4.800000000000001,FA_Dur,8944479,observed
14.16505035698366,15.970173252156078,27.212848686951478,37.48676052762682,53.28101364318258,FA_Mag,8944479,observed
24.2,29,38,48,60.00000000000001,FA_Tim,8944479,observed
0.02542918540099149,0.02996133140218074,0.0369079602772622,0.047110759274640084,0.05035653650254668,SP_ROC,8944479,observed
49.7,63.5,74,83.5,101.6,SP_Dur,8944479,observed
25.270000000000003,35.150000000000006,58.8,117.75,166.49999999999997,SP_Mag,8944479,observed
226.3,233.5,246.5,258,269.5,SP_Tim,8944479,observed
70.3,76.5,90,111,161.79999999999995,Wet_BFL_Dur,8944479,observed
7.627000000000001,10,15.6,23.795,32,Wet_BFL_Mag_10,8944479,observed
13.544999999999998,17.775,24.15,46.375,73.1,Wet_BFL_Mag_50,8944479,observed
81.50000000000001,128,156,171,189.5,Wet_Tim,8944479,observed
91.39999999999999,92,93,182.5,236.2,Peak_Tim_10,8944479,observed
109.35000000000002,206.625,214.5,227.25,233.4,Peak_Tim_2,8944479,observed
119.19999999999999,160,228,262,264.4,Peak_Tim_5,8944479,observed
1,1,1,1,1,Peak_Dur_10,8944479,observed
19.4,38,62.5,77,88.4,Peak_Dur_2,8944479,observed
1.7999999999999998,3,5,15,16.799999999999997,Peak_Dur_5,8944479,observed
253.79999999999998,253.79999999999998,253.79999999999998,253.79999999999998,253.79999999999998,Peak_10,8944479,observed
58.8,58.8,58.8,58.8,58.8,Peak_2,8944479,observed
179.80000000000013,179.80000000000013,179.80000000000013,179.80000000000013,179.80000000000013,Peak_5,8944479,observed
1,1,1,1,1,Peak_Fre_10,8944479,observed
1,1.75,3,4,4.9,Peak_Fre_2,8944479,observed
1,1,1,1,1.5999999999999996,Peak_Fre_5,8944479,observed
