Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1991,172,329,6,8,NA,NA,NA,0.04880952380952381,72,42,257,90,7.09,15,167,NA,NA,NA,NA,NA,NA,253.79999999999998,58.8,179.80000000000013,NA,NA,NA
1992,172,346,5.4,6.6,2,26.827176443972444,25,0.046511627906976785,122,20,224,89,7.0200000000000005,9.6,135,NA,NA,NA,NA,NA,NA,253.79999999999998,58.8,179.80000000000013,NA,NA,NA
1993,178,340,9.1,10,5,13.965881350604796,29,0.05128205128205128,74,107,266,114,19.200000000000003,45.5,152,NA,217,NA,NA,60,NA,253.79999999999998,58.8,179.80000000000013,NA,3,NA
1994,221,325,6.6,27,NA,NA,NA,0.025316455696202552,85,20,240,88,9.77,14,152,NA,NA,NA,NA,NA,NA,253.79999999999998,58.8,179.80000000000013,NA,NA,NA
1995,180,351,16.5,27,3,15.970173252156078,36,0.04724702380952381,74,238,277,97,30,80,180,272,219,266,1,89,18,253.79999999999998,58.8,179.80000000000013,1,4,1
1996,123,311,13,20.799999999999997,3,53.88824707154659,72,0.045454545454545456,56,149,255,90,32,71,165,NA,198,228,NA,69,1,253.79999999999998,58.8,179.80000000000013,NA,3,1
1997,237,325,13,25,4,58.95905523856625,48,0.045454545454545456,79,102,246,178,32,49,68,93,99.5,92,1,83,3,253.79999999999998,58.8,179.80000000000013,1,6,1
1998,217,335,17,23,NA,NA,NA,0.04124149659863945,64,140,271,75,41,58,196,NA,212,NA,NA,64,NA,253.79999999999998,58.8,179.80000000000013,NA,3,NA
1999,189,307,13,19,NA,NA,NA,0.05,44,135,263,77,22.200000000000003,74,186,NA,212,NA,NA,61,NA,253.79999999999998,58.8,179.80000000000013,NA,2,NA
2000,227,302,8.5,10,NA,NA,NA,0.04706533776301218,62,65,240,110,17,24,130,NA,228,NA,NA,2,NA,253.79999999999998,58.8,179.80000000000013,NA,2,NA
2001,237,273,5.79,8.92,NA,NA,NA,0.05050933786078097,46,28,227,64,10,14,163,NA,NA,NA,NA,NA,NA,253.79999999999998,58.8,179.80000000000013,NA,NA,NA
2002,206,329,7.8,9.655,2,17.460080696553423,52,0.02569222137883235,82,45.8,247,103,10,24.3,144,NA,NA,NA,NA,NA,NA,253.79999999999998,58.8,179.80000000000013,NA,NA,NA
2003,167,354,9,9,8,27.212848686951478,38,0.060100166944908204,104,105,250,81,19.2,22.6,169,NA,234,NA,NA,23,NA,253.79999999999998,58.8,179.80000000000013,NA,1,NA
2004,241,319,9.4,14.6,NA,NA,NA,0.02032422385902106,93,35.6,226,71,14.2,27.5,155,NA,NA,NA,NA,NA,NA,253.79999999999998,58.8,179.80000000000013,NA,NA,NA
2005,94,343,10.75,13.24,NA,NA,NA,0.02570093457943912,96,112,247,53,28.580000000000002,42.8,194,NA,227,NA,NA,43,NA,253.79999999999998,58.8,179.80000000000013,NA,1,NA
2006,153,335,12.8,14.48,2,37.48676052762682,62,0.029069767441860465,82,174,253,182,21.9,34.25,71,91,90,160,1,75,5,253.79999999999998,58.8,179.80000000000013,1,5,2
2007,228,295,7.305,8.364,4,30.433429951564335,44,0.03025851938895417,67,28.2,228,106,11.55,19.1,122,NA,NA,NA,NA,NA,NA,253.79999999999998,58.8,179.80000000000013,NA,NA,NA
2008,207,319,6.26,9.952,NA,NA,NA,0.034212658683712996,83,43.5,236,79,11.280000000000001,20.3,157,NA,NA,NA,NA,NA,NA,253.79999999999998,58.8,179.80000000000013,NA,NA,NA
2009,240,317,6.890000000000001,11.219999999999999,4,14.961726382499112,32,0.03247627013856051,82,52.6,235,75,13.280000000000001,19.9,160,NA,NA,NA,NA,NA,NA,253.79999999999998,58.8,179.80000000000013,NA,NA,NA
2010,217,326,17.1,21.94,3,31.26400901327385,13,0.037876070930464224,65,78.4,261,70,20.66,33.7,191,NA,245,NA,NA,19,NA,253.79999999999998,58.8,179.80000000000013,NA,1,NA
2011,133,339,14.4,18.48,4,50.85207992972655,24,0.030927835051546462,64,230,275,98,37.32,76.6,177,NA,209.5,262,NA,93,15,253.79999999999998,58.8,179.80000000000013,NA,4,1
2012,80,334,5.35,7.9910000000000005,NA,NA,NA,0.02511773940345371,108,33.8,226,120,12.790000000000001,18.7,106,NA,NA,NA,NA,NA,NA,253.79999999999998,58.8,179.80000000000013,NA,NA,NA
2013,189,290,5.69,7.2200000000000015,2,12.72662266347371,48,0.03593984962406019,61,35.7,229,181,8.88,11.5,48,NA,NA,NA,NA,NA,NA,253.79999999999998,58.8,179.80000000000013,NA,NA,NA
2014,195,284,5.67,7.4079999999999995,NA,NA,NA,0.033592682781968336,47,24.1,237,124,4.91,13.35,113,NA,NA,NA,NA,NA,NA,253.79999999999998,58.8,179.80000000000013,NA,NA,NA
