p10,p25,p50,p75,p90,metric,comid,result_type
90.3,143.25,169,222.75,295.70000000000005,DS_Dur_WS,948040323,observed
278,306.5,324,350.5,391.09999999999997,DS_Tim,948040323,observed
0.3,0.4,0.8,2.8,3.6700000000000004,DS_Mag_50,948040323,observed
0.4,0.625,2.180000000000001,3.2749999999999995,4.477,DS_Mag_90,948040323,observed
2,2,4,5,7.600000000000001,FA_Dur,948040323,observed
1.7825294640775569,2.2078260605808007,2.9509333517317202,5.317594765978757,11.359173952623847,FA_Mag,948040323,observed
15.200000000000001,23,38,63,69.4,FA_Tim,948040323,observed
0.02296889157354283,0.02920804685510569,0.05791595925297116,0.08996212121212126,0.2621794871794872,SP_ROC,948040323,observed
17,33,85.5,117.75,199.2000000000001,SP_Dur,948040323,observed
2.4,3.25,6,15,120.60000000000008,SP_Mag,948040323,observed
134,220.5,246,278.75,302.5,SP_Tim,948040323,observed
34.900000000000006,70.25,100,130.75,198.70000000000002,Wet_BFL_Dur,948040323,observed
0.4,0.525,1.2,2.475,3.8,Wet_BFL_Mag_10,948040323,observed
0.8,1.125,2.55,4.3374999999999995,7.380000000000001,Wet_BFL_Mag_50,948040323,observed
49.00000000000001,108.5,156,178,228,Wet_Tim,948040323,observed
250.79999999999998,257.25,278.5,309.75,350.7,Peak_Tim_10,948040323,observed
141.65,192.5,234.25,272.875,295.5,Peak_Tim_2,948040323,observed
207.25,248.25,277.5,294.125,303,Peak_Tim_5,948040323,observed
1,1.75,3.5,6,16.199999999999996,Peak_Dur_10,948040323,observed
2.9000000000000004,5.75,19.5,39.5,71.50000000000003,Peak_Dur_2,948040323,observed
2,2.75,5.5,11.25,28,Peak_Dur_5,948040323,observed
120.60000000000008,120.60000000000008,120.60000000000008,120.60000000000008,120.60000000000008,Peak_10,948040323,observed
8.3,8.3,8.3,8.3,8.3,Peak_2,948040323,observed
27.80000000000001,27.80000000000001,27.80000000000001,27.80000000000001,27.80000000000001,Peak_5,948040323,observed
1,1,1,1.5,3,Peak_Fre_10,948040323,observed
1,1,2,3,4.100000000000001,Peak_Fre_2,948040323,observed
1,1,1,2,3,Peak_Fre_5,948040323,observed
