Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,215,374,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242,NA,NA,NA,NA,NA,NA,137,18.5,101.40000000000003,NA,NA,NA
1991,250,335,0,1.5,NA,NA,NA,0.07417582417582416,45,3.5,290,75,0,0,215,NA,NA,NA,NA,NA,NA,137,18.5,101.40000000000003,NA,NA,NA
1992,319,301,0,2.2,2,1.3751341093644773,0,0.09999999999999998,13,2.5,288,69,0,1.6,219,NA,NA,NA,NA,NA,NA,137,18.5,101.40000000000003,NA,NA,NA
1993,NA,432,NA,NA,0,2.084974289130931,3,0.029850746268656744,142,34,290,36,0,3.45,254,NA,281,NA,NA,7,NA,137,18.5,101.40000000000003,NA,1,NA
1994,268,336,0,0,NA,NA,NA,0.06250000000000006,62,2.6,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,18.5,101.40000000000003,NA,NA,NA
1995,246,352,1.7,3.8499999999999996,NA,NA,NA,0.045825559701492574,65,128,287,49,0,40,238,NA,318,289,NA,65,18,137,18.5,101.40000000000003,NA,3,3
1996,251,334,1.8,5.2,3,4.269491746423107,0,0.02469135802469127,45,89,289,57,1.3,8.7,232,NA,267,NA,NA,27,NA,137,18.5,101.40000000000003,NA,2,NA
1997,281,340,0.61,2.4,NA,NA,NA,0.04366465544617339,74,91,266,47,0.31200000000000006,3.7,219,NA,273,NA,NA,34,NA,137,18.5,101.40000000000003,NA,6,NA
1998,265,339,0.38,2.5,4,4.904510897451532,45,0.07321428571428565,42,137,297,42,0,26.5,255,293,290.5,285,1,35,9,137,18.5,101.40000000000003,1,2,2
1999,40,336,5,5.31,NA,NA,NA,0.05429975429975431,51,20,285,47,0.20000000000000007,1.9,238,NA,277,NA,NA,5,NA,137,18.5,101.40000000000003,NA,2,NA
2000,NA,366,NA,NA,NA,NA,NA,0.033908045977011525,76,4.1,290,280,0,0,10,NA,NA,NA,NA,NA,NA,137,18.5,101.40000000000003,NA,NA,NA
2001,149,378,0.01,0.08,NA,NA,NA,0.06250000000000006,93,3.5,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,18.5,101.40000000000003,NA,NA,NA
2002,NA,376,NA,NA,NA,NA,NA,0.03846153846153849,78,4.4,298,149,0,0,149,NA,NA,NA,NA,NA,NA,137,18.5,101.40000000000003,NA,NA,NA
2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,251,339,0,1.9,NA,NA,NA,0.05692803437164346,49,98,290,59,0.5140000000000001,38,231,NA,254,273,NA,44,4,137,18.5,101.40000000000003,NA,1,3
2006,180,337,0.16,1.7,15,1.9866188920402943,4,0.0555555555555556,64,123,273,49,0.9660000000000001,44,224,249,246,262,1,57,17,137,18.5,101.40000000000003,1,1,3
2007,248,445,0,0.93,40,1.5469240200300105,1,0.05064102564102563,154,6.3,291,140,0,0.305,151,NA,NA,NA,NA,NA,NA,137,18.5,101.40000000000003,NA,NA,NA
2008,178,375,0.32,1.8300000000000012,NA,NA,NA,0.058823529411764705,36,18,339,91,0.45,7.1,248,NA,303,NA,NA,6,NA,137,18.5,101.40000000000003,NA,1,NA
2009,NA,366,NA,NA,NA,NA,NA,0.03333333333333336,85,36,281,103,0.14200000000000002,7.8,178,NA,242.5,NA,NA,22,NA,137,18.5,101.40000000000003,NA,4,NA
2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,NA,328,NA,NA,NA,NA,NA,0.06020220588235294,42,105,286,35,1.8,6.6,251,278,271,275,3,38,8,137,18.5,101.40000000000003,2,1,1
2012,227,381,1.4,1.6,NA,NA,NA,0.04653679653679657,111,8.6,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,18.5,101.40000000000003,NA,NA,NA
2013,218,403,1.2,1.5,NA,NA,NA,0.03077651515151511,122,11,281,54,1.23,5.8,227,NA,NA,NA,NA,NA,NA,137,18.5,101.40000000000003,NA,NA,NA
2014,220,397,1.4,1.5,NA,NA,NA,0.039230769230769263,104,8.3,293,75,1.4,4.3,218,NA,NA,NA,NA,NA,NA,137,18.5,101.40000000000003,NA,NA,NA
2015,234,374,1.6,1.9,NA,NA,NA,0.034210526315789504,76,7.9,298,78,1.3,4.199999999999999,220,NA,NA,NA,NA,NA,NA,137,18.5,101.40000000000003,NA,NA,NA
2016,222,356,2.5,3.1,NA,NA,NA,0.02532051282051284,80,31,276,42,1.61,7.65,234,NA,265,NA,NA,10,NA,137,18.5,101.40000000000003,NA,1,NA
2017,247,326,3.1,6.340000000000001,NA,NA,NA,0.1282894736842105,39,174,287,75,2.34,84,212,263,261.5,273.5,28,87,43,137,18.5,101.40000000000003,1,2,2
2018,245,365,1.4,2.4599999999999995,NA,NA,NA,0.0285714285714286,115,82,250,43,2.32,8.8,207,NA,268.5,NA,NA,36,NA,137,18.5,101.40000000000003,NA,4,NA
2019,203,361,1.4,1.5,3,2.922224883437453,0,0.04347826086956519,72,84,289,45,1.4,47,244,NA,263,NA,NA,40,NA,137,18.5,101.40000000000003,NA,1,NA
2020,302,262,1.4,1.7,NA,NA,NA,0.050000000000000044,10,11,252,54,1.23,1.55,198,NA,NA,NA,NA,NA,NA,137,18.5,101.40000000000003,NA,NA,NA
