Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1913,274,202,0,0.07000000000000171,NA,NA,NA,0.2857142857142857,21,38,181,67,0.2,5,114,NA,NA,NA,NA,NA,NA,2288.0000000000005,368,1170.0000000000002,NA,NA,NA
1914,251,225,0,0.1,NA,NA,NA,0.18750000000000003,78,2300,147,37,0.1,4.1,110,143,130,143,1,6,1,2288.0000000000005,368,1170.0000000000002,1,2,1
1915,NA,256,NA,NA,NA,NA,NA,0.12422839506172839,36,2120,220,110,22,197,110,133,146.5,169.5,1,33,5,2288.0000000000005,368,1170.0000000000002,1,10,4
1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,253,263,0,0.2,NA,NA,NA,0.10112359550561797,61,340,202,122,37.300000000000004,80,80,NA,171,NA,NA,3,NA,2288.0000000000005,368,1170.0000000000002,NA,2,NA
1918,297,198,0.1,0.7,NA,NA,NA,0.12632978723404253,32,5350,166,16,0.2,0.25,150,162,165.5,162,1,5,2,2288.0000000000005,368,1170.0000000000002,1,2,1
1919,304,200,0.1,0.2,NA,NA,NA,0.23076923076923078,24,90,176,47,0.44000000000000017,5,129,NA,NA,NA,NA,NA,NA,2288.0000000000005,368,1170.0000000000002,NA,NA,NA
1920,150,234,0.1,0.1,NA,NA,NA,0.15812500000000002,31,271,203,65,1.9600000000000004,59,138,NA,174,NA,NA,6,NA,2288.0000000000005,368,1170.0000000000002,NA,3,NA
1921,251,187,0.1,0.3,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,2288.0000000000005,368,1170.0000000000002,NA,NA,NA
1922,190,244,0.1,1.3,NA,NA,NA,0.07234042553191489,50,472,194,122,94.4,425,72,86,129,121,2,74,8,2288.0000000000005,368,1170.0000000000002,1,9,5
1923,NA,225,NA,NA,NA,NA,NA,0.23809523809523808,21,61,204,136,0.4,30,68,NA,NA,NA,NA,NA,NA,2288.0000000000005,368,1170.0000000000002,NA,NA,NA
1924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,268,224,0.1,1.0300000000000011,NA,NA,NA,0.19090909090909092,31,2540,193,18,0.1,0.2,175,188,187,187,2,5,4,2288.0000000000005,368,1170.0000000000002,2,1,1
1927,243,238,0,2.460000000000002,4,256.9929150997078,70,0.08620689655172414,96,27300,142,16,0.25,2.8,126,137,154,145,4,28,9,2288.0000000000005,368,1170.0000000000002,1,3,2
1928,342,196,0.2,0.4,NA,NA,NA,0.33333333333333326,14,7,182,67,0.2,4.2,115,NA,NA,NA,NA,NA,NA,2288.0000000000005,368,1170.0000000000002,NA,NA,NA
1929,306,216,0,0.2,2,1.9963449586714512,63,0.3484848484848485,24,110,192,20,0.2,0.4,172,NA,NA,NA,NA,NA,NA,2288.0000000000005,368,1170.0000000000002,NA,NA,NA
1930,237,244,0.1,0.7800000000000011,NA,NA,NA,0.2289156626506024,23,269,221,65,0.46000000000000013,1.9,156,NA,216,NA,NA,1,NA,2288.0000000000005,368,1170.0000000000002,NA,1,NA
1931,244,241,0.1,6.8500000000000085,22,1.5747881550251137,58,0.20714285714285713,100,58,141,26,0.1,11.5,115,NA,127,NA,NA,1,NA,2288.0000000000005,368,1170.0000000000002,NA,1,NA
1932,236,232,0.1,0.3,5,14.987477834266427,69,0.0975609756097561,89,2990,143,24,5.6000000000000005,557,119,134.5,124,134.5,3,23,6,2288.0000000000005,368,1170.0000000000002,2,3,2
