comid,metric,p10,p25,p50,p75,p90,source,result_type
8027910,Peak_Dur_2,1,1,4,10,29,inferred,predicted
8027910,Peak_Dur_5,1,1,2,3,6,inferred,predicted
8027910,Peak_Fre_2,1,1,2,3,5,inferred,predicted
8027910,Peak_Fre_5,1,1,1,2,3,inferred,predicted
8027910,Peak_10,3514.7828942486103,5907.58976486796,8305.9110139821,12080.7090780373,16869.4994513993,model,predicted
8027910,Peak_2,1445.04278915232,1944.5433192651199,2723.5504571400197,4314.41774463001,5230.290381208611,model,predicted
8027910,Peak_5,2926.5005557909803,4104.27795842045,6294.53614006317,8047.46122936723,11029.8571455478,model,predicted
8027910,DS_Dur_WS,108.495833333334,134.9125,165.358333333334,197.525,228.4175,model,predicted
8027910,DS_Mag_50,11.7322917199661,21.1316475273018,31.9337949274245,50.2148303535152,75.1199609805628,model,predicted
8027910,DS_Mag_90,37.9878300804711,56.0435171370951,85.8522167042801,127.215289250575,183.227180608427,model,predicted
8027910,DS_Tim,261.079166666667,276.129166666666,290.083333333333,301.7625,316.8875,model,predicted
8027910,FA_Dur,2,3,4,6,8,obs,predicted
8027910,FA_Mag,52.9047895221379,84.9081573651536,135.440844514243,219.87794422021,359.081759303595,model,predicted
8027910,FA_Tim,7.05333333333333,12.4875,25.875,33.6354166666667,44.5,model,predicted
8027910,Peak_Dur_10,1,1,1,2,4,obs,predicted
8027910,Peak_Fre_10,1,1,1,1,2,obs,predicted
8027910,SP_Dur,43,54.8041666666666,69.8,92.90625,124.025,model,predicted
8027910,SP_Mag,430.851609215868,663.507680323387,1031.31840358788,1680.07799114042,2723.13473570104,model,predicted
8027910,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted
8027910,SP_Tim,156.65,187.316666666666,207.375,230.616666666667,240.125,model,predicted
8027910,Wet_BFL_Dur,61.8075,87.5,125.266666666667,152.8125,183.9125,model,predicted
8027910,Wet_BFL_Mag_10,64.1064484848831,95.9293997980271,144.083386358693,216.167129867951,280.464824915656,model,predicted
8027910,Wet_BFL_Mag_50,186.122230440199,265.810652569479,401.549822811547,539.669591764352,706.923678260154,model,predicted
8027910,Wet_Tim,46.325,55.45,76.2166666666666,98,115.91,model,predicted
