Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1913,197,251,0,1,NA,NA,NA,0.19374999999999998,70,10,181,84,0.23000000000000007,3.4,97,NA,NA,NA,NA,NA,NA,2370,371,1960,NA,NA,NA
1914,197,262,0,3.280000000000001,NA,NA,NA,0.10263157894736842,115,1960,147,65,19.8,105,82,116,108,127.5,3,26,7,2370,371,1960,3,5,4
1915,196,255,0.1,5.5,NA,NA,NA,0.10091743119266056,106,376,149,56,15.5,140.5,93,NA,137.5,124,NA,15,1,2370,371,1960,NA,4,1
1916,238,208,0,9.5,2,265.95663612596024,74,0.046886446886446886,48,237,160,75,8.100000000000001,186,85,94,110,94,1,23,1,2370,371,1960,1,6,1
1917,324,181,0,6,NA,NA,NA,0.12244897959183673,30,2440,151,71,5,8,80,147,118.5,147,1,7,1,2370,371,1960,1,2,1
1918,267,207,0,3.9,NA,NA,NA,0.10101010101010101,33,168,174,35,0,14,139,NA,NA,NA,NA,NA,NA,2370,371,1960,NA,NA,NA
1919,NA,196,NA,NA,NA,NA,NA,0.05661881977671451,27,556,169,61,5.5,38,108,133,148,133,1,7,1,2370,371,1960,1,3,1
1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,242,205,0,2.9,NA,NA,NA,0.08333333333333333,79,317,126,49,2,24,77,NA,115,NA,NA,4,NA,2370,371,1960,NA,2,NA
1922,218,209,0,4.390000000000003,NA,NA,NA,0.0967741935483871,62,489,147,66,4,32,81,132,131,132,1,9,2,2370,371,1960,1,3,1
1923,NA,223,NA,NA,NA,NA,NA,0.08823529411764701,31,67,192,131,4.8,25,61,NA,93.5,NA,NA,4,NA,2370,371,1960,NA,2,NA
1924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925,212,272,0,0.2,NA,NA,NA,0.21904761904761905,37,4.8,235,123,2.6,5.5,112,NA,NA,NA,NA,NA,NA,2370,371,1960,NA,NA,NA
1926,204,211,0.2,0.8,NA,NA,NA,0.17647058823529413,18,942,193,75,1.44,13,118,135,134,135,1,7,1,2370,371,1960,1,3,1
1927,320,209,0,6.5,NA,NA,NA,0.09090909090909091,20,144,189,140,4.8,23,49,NA,126,NA,NA,9,NA,2370,371,1960,NA,3,NA
1928,255,215,0,0.9,NA,NA,NA,0.14142857142857146,33,1400,182,19,1.66,3.4,163,NA,176,NA,NA,4,NA,2370,371,1960,NA,1,NA
1929,258,210,0,0,NA,NA,NA,0.26969696969696966,15,9,195,91,0.2,3.9,104,NA,NA,NA,NA,NA,NA,2370,371,1960,NA,NA,NA
1930,NA,179,NA,NA,NA,NA,NA,0.1464285714285714,20,1740,159,57,0.9,6,102,NA,154,NA,NA,3,NA,2370,371,1960,NA,1,NA
1931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,267,225,0.6,13,NA,NA,NA,0.07708616010854816,37,5450,188,76,40,167.5,112,162,153.5,162,3,23,3,2370,371,1960,2,8,2
1959,314,167,0,2.6,4,1.9971219650577754,55,0.12121212121212119,20,865,147,21,3.5,103,126,138,140.5,138,1,5,1,2370,371,1960,1,2,1
1960,240,241,0,0.2,NA,NA,NA,0.14285714285714282,105,883,136,21,0.2,34,115,NA,131,NA,NA,2,NA,2370,371,1960,NA,1,NA
1961,230,259,0.1,0.2,NA,NA,NA,0.3693181818181819,44,2.4,215,100,1.1,2.4,115,NA,NA,NA,NA,NA,NA,2370,371,1960,NA,NA,NA
1962,286,190,0.15000000000000002,1.9,NA,NA,NA,0.09999999999999998,29,670,161,38,0.1,69.5,123,NA,136,NA,NA,8,NA,2370,371,1960,NA,3,NA
1963,226,241,0.3,2.6,NA,NA,NA,0.07692307692307693,35,186,206,96,1.4,28.5,110,123,128.5,123,1,4,1,2370,371,1960,1,2,1
1964,221,218,0,0.7,NA,NA,NA,0.11111111111111108,100,196,118,17,1.2,1.8,101,NA,NA,NA,NA,NA,NA,2370,371,1960,NA,NA,NA
1965,210,228,0.2,6.019999999999999,NA,NA,NA,0.10811688311688311,32,569,196,123,8.32,22,73,NA,139.5,NA,NA,7,NA,2370,371,1960,NA,4,NA
1966,246,181,0.3,1.8,3,9.999711352537886,49,0.06674082313681867,28,13,153,81,3.8,12,72,NA,NA,NA,NA,NA,NA,2370,371,1960,NA,NA,NA
1967,224,239,0.2,6.9,NA,NA,NA,0.1,32,352,207,146,3.6,36,61,NA,139,113,NA,12,1,2370,371,1960,NA,6,1
1968,302,201,0,1.6,NA,NA,NA,0.0954545454545454,28,54,173,76,2.6,7.949999999999999,97,NA,NA,NA,NA,NA,NA,2370,371,1960,NA,NA,NA
1969,NA,274,NA,NA,NA,NA,NA,0.10717703349282293,117,864,157,20,12,77,137,NA,148,NA,NA,8,NA,2370,371,1960,NA,1,NA
1970,104,313,43,58,NA,NA,NA,0.15873015873015872,31,39,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2370,371,1960,NA,NA,NA
1971,15,438,1.4,16.6,3,79.99580851500357,40,0.15053763440860218,144,43,294,243,3.6200000000000006,9.4,51,NA,NA,NA,NA,NA,NA,2370,371,1960,NA,NA,NA
1972,177,310,7.7,11,9,17.000965648586018,1,0.02083333333333326,21,84,289,274,1.3,9.4,15,NA,NA,NA,NA,NA,NA,2370,371,1960,NA,NA,NA
1973,NA,187,NA,NA,NA,NA,NA,0.1510256410256411,21,155,166,45,0.642,121,121,NA,140,NA,NA,12,NA,2370,371,1960,NA,2,NA
1974,186,341,9.5,15,NA,NA,NA,0.09090909090909091,146,266,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2370,371,1960,NA,NA,NA
1975,NA,346,NA,NA,NA,NA,NA,0.08333333333333323,167,371,179,18,4.4799999999999995,5.7,161,NA,175,NA,NA,1,NA,2370,371,1960,NA,1,NA
1976,NA,313,NA,NA,NA,NA,NA,0.09437321937321937,71,6.2,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2370,371,1960,NA,NA,NA
1977,203,267,0.47,9.900000000000006,NA,NA,NA,0.12,173,7.2,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2370,371,1960,NA,NA,NA
