Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1967,97,289,10,15.400000000000006,NA,NA,NA,0.284045258072718,21,1440,268,21,27,979,247,NA,254,259,NA,25,3,2823.0000000000036,67.5,1554.0000000000018,NA,1,1
1968,138,324,12,16,NA,NA,NA,0.04,171,26,153,133,14,15,20,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
1969,104,279,8.8,29,NA,NA,NA,0.15249266862170086,14,563,265,169,28,32,96,NA,184,NA,NA,10,NA,2823.0000000000036,67.5,1554.0000000000018,NA,2,NA
1970,150,319,11,13,NA,NA,NA,0.10476190476190475,85,24,234,217,13,16,17,NA,112,NA,NA,1,NA,2823.0000000000036,67.5,1554.0000000000018,NA,1,NA
1971,53,339,9.3,9.7,NA,NA,NA,0.04494382022471914,87,28,252,149,17,23,103,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
1972,100,337,11,12,NA,NA,NA,0.05,144,28,193,167,14,16,26,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
1973,87,316,7.3,8.5,NA,NA,NA,0.05555555555555555,84,28,232,161,13,18,71,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
1974,66,318,8.2,8.5,NA,NA,NA,0.08660130718954248,32,731,286,249,15,19,37,NA,281,NA,NA,2,NA,2823.0000000000036,67.5,1554.0000000000018,NA,1,NA
1975,39,346,7.5,7.8,NA,NA,NA,0.05555555555555555,113,33,233,215,11,17,18,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
1976,NA,302,NA,NA,NA,NA,NA,0.058823529411764705,155,19,147,128,14,15,19,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
1977,125,311,6.6,9.420000000000002,NA,NA,NA,0.027783137179239786,86,8.1,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
1978,72,321,11,12,3,29.96459980673373,52,0.05263157894736842,127,25,194,124,9.09,21.5,70,NA,89,NA,NA,1,NA,2823.0000000000036,67.5,1554.0000000000018,NA,1,NA
1979,75,319,10,11,NA,NA,NA,0.0625,42,22,277,250,14,18,27,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
1980,133,320,13,14,NA,NA,NA,0.05263157894736842,114,25,206,178,13,17,28,NA,103,NA,NA,2,NA,2823.0000000000036,67.5,1554.0000000000018,NA,1,NA
1981,111,324,11,20,NA,NA,NA,0.075,78,24,246,159,15,21,87,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
1982,337,276,17,25,NA,NA,NA,0.31016042780748665,41,946,235,166,19,23,69,80,196,80,1,77,2,2823.0000000000036,67.5,1554.0000000000018,1,6,1
1983,101,300,21,22,NA,NA,NA,0.19763983427049422,30,1300,270,23,32.2,919,247,NA,255,259,NA,35,2,2823.0000000000036,67.5,1554.0000000000018,NA,1,2
1984,102,269,21,22,NA,NA,NA,0.07142857142857142,169,37,100,65,17,25,35,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
1985,183,314,23,25,NA,NA,NA,0.07142857142857142,256,25,58,53,22,23,5,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
1986,117,258,23,23,NA,NA,NA,0.07983193277310924,95,2670,163,32,21.6,40.5,131,158,158,158,1,15,2,2823.0000000000036,67.5,1554.0000000000018,1,3,1
1987,221,148,21,21,NA,NA,NA,0.07692307692307693,102,22,46,37,20,22,9,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
1988,114,254,11,11,NA,NA,NA,0.175,16,22,238,235,11,12,3,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
1989,NA,254,NA,NA,NA,NA,NA,0.12,17,30,237,235,7.2,9.8,2,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
1990,NA,305,NA,NA,3,47.00219242333987,0,NA,NA,47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
1991,NA,167,NA,NA,NA,NA,NA,0.07692307692307693,165,38,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
1992,167,212,22,22,3,49.99999979817605,0,NA,NA,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
1993,NA,262,NA,NA,8,51.077947479496025,1,NA,NA,51,0,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
1994,348,255,13,47,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
1995,286,295,22,30,3,51.18884770701049,5,0.23910977348328843,22,1740,273,36,85,817.5,237,NA,223.5,254,NA,51,5,2823.0000000000036,67.5,1554.0000000000018,NA,2,3
1996,187,261,23,29,NA,NA,NA,0.17839439655172415,27,4710,234,19,19,789,215,227,222,227,4,31,4,2823.0000000000036,67.5,1554.0000000000018,1,1,1
1997,490,131,22,29,NA,NA,NA,0.09701492537313433,30,1690,101,19,18.6,78,82,93,103,93,2,30,7,2823.0000000000036,67.5,1554.0000000000018,1,2,1
1998,77,294,22,34,NA,NA,NA,0.15384615384615385,19,1280,275,20,27.9,1054.5,255,NA,263,NA,NA,20,NA,2823.0000000000036,67.5,1554.0000000000018,NA,1,NA
1999,NA,452,NA,NA,NA,NA,NA,NA,NA,34,0,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
2000,59,318,22,25,NA,NA,NA,0.07692307692307693,315,27,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
2001,268,104,21,22,NA,NA,NA,NA,NA,25,0,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
2002,NA,203,NA,NA,NA,NA,NA,0.07692307692307693,171,55,32,26,34,48,6,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
2003,108,266,21,22,3,44.00051467586586,0,0.27828282828282824,12,569,254,NA,NA,NA,NA,NA,248,NA,NA,6,NA,2823.0000000000036,67.5,1554.0000000000018,NA,1,NA
2004,498,90,15,21,NA,NA,NA,0.08333333333333333,67,58,23,15,21,48,8,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
2005,298,273,24,37.30000000000001,NA,NA,NA,0.11538461538461539,18,1270,255,33,26.4,370,222,NA,236,238,NA,26,2,2823.0000000000036,67.5,1554.0000000000018,NA,1,1
2006,122,266,23,68,5,49.16179009464351,5,0.16523605150214593,32,1880,234,29,37.8,1080,205,NA,94,228,NA,52,4,2823.0000000000036,67.5,1554.0000000000018,NA,3,1
2007,NA,125,NA,NA,5,69.08765276442031,15,0.07692307692307693,107,69,18,NA,NA,NA,22,NA,0,NA,NA,27,NA,2823.0000000000036,67.5,1554.0000000000018,NA,1,NA
2008,NA,213,NA,NA,6,67.05290800459008,2,0.18181818181818182,177,63,36,NA,NA,NA,NA,NA,198,NA,NA,2,NA,2823.0000000000036,67.5,1554.0000000000018,NA,1,NA
2009,26,354,23,25,7,73.03714257662705,7,0.07142857142857142,305,43,49,NA,NA,NA,NA,NA,18,NA,NA,8,NA,2823.0000000000036,67.5,1554.0000000000018,NA,2,NA
2010,253,357,22,36,NA,NA,NA,0.058823529411764705,318,61,39,25,23.4,50,14,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
2011,101,295,24,66,9,83.00114902004421,23,0.20237663132689382,20,3180,275,31,30,1780,244,268,133,261.5,2,51,18,2823.0000000000036,67.5,1554.0000000000018,2,2,2
2012,184,191,22,23,2,67.07944890273643,5,0.07692307692307693,170,66,21,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
2013,281,93,21,22,NA,NA,NA,0.07846153846153847,77,59,16,7,34.400000000000006,58,9,NA,NA,NA,NA,NA,NA,2823.0000000000036,67.5,1554.0000000000018,NA,NA,NA
2014,80,297,22,26.200000000000017,NA,NA,NA,0.07692307692307693,274,73,23,15,22,69,8,NA,17.5,NA,NA,10,NA,2823.0000000000036,67.5,1554.0000000000018,NA,2,NA
2015,NA,255,NA,NA,NA,NA,NA,0.07692307692307693,223,68,32,21,22,66,11,NA,195.5,NA,NA,3,NA,2823.0000000000036,67.5,1554.0000000000018,NA,2,NA
2016,151,334,23,46,3,95.96005866575977,3,0.07142857142857142,331,96,3,NA,NA,NA,NA,NA,0,NA,NA,19,NA,2823.0000000000036,67.5,1554.0000000000018,NA,1,NA
2017,102,280,23,33,7,56.03566075243535,3,0.21212121212121213,15,1390,265,146,46,664.5,119,130,128,214,4,118,21,2823.0000000000036,67.5,1554.0000000000018,1,7,7
2018,120,275,23,99,4,81.97241147949579,9,0.08,254,68,21,5,61,61,16,NA,17,NA,NA,14,NA,2823.0000000000036,67.5,1554.0000000000018,NA,5,NA
2019,103,265,23,24,3,113.99668423957485,1,0.07142857142857142,264,114,1,NA,NA,NA,29,NA,0,NA,NA,40,NA,2823.0000000000036,67.5,1554.0000000000018,NA,1,NA
2020,111,257,24,24,NA,NA,NA,0.058823529411764705,223,85,34,32,23,62,2,NA,21.5,NA,NA,11,NA,2823.0000000000036,67.5,1554.0000000000018,NA,2,NA
