p10,p25,p50,p75,p90,metric,comid,result_type
65.6,114,159,198,228.60000000000002,DS_Dur_WS,22527373,observed
197.8,219,272,334.5,348,DS_Tim,22527373,observed
0.09000000000000004,0.28,0.36,0.49,0.576,DS_Mag_50,22527373,observed
0.21400000000000005,0.39,0.5060000000000002,0.66,0.9410000000000002,DS_Mag_90,22527373,observed
2,3,4,5,7.699999999999999,FA_Dur,22527373,observed
1.6930380392697768,3.794835979315822,7.2127133990519035,13.094264471671748,32.27597110438063,FA_Mag,22527373,observed
3,10.5,23.5,35.5,50.699999999999996,FA_Tim,22527373,observed
0.06098484848484846,0.08333333333333326,0.11864406779661009,0.20260989010989017,0.26428571428571435,SP_ROC,22527373,observed
12.4,37.5,95,133.5,173.4,SP_Dur,22527373,observed
3.3440000000000003,13.35,29,56.3,85.60000000000001,SP_Mag,22527373,observed
142.4,158.5,181,204,235.4,SP_Tim,22527373,observed
60,80,114,155.5,181,Wet_BFL_Dur,22527373,observed
0.025,0.238,0.3,0.401,0.48,Wet_BFL_Mag_10,22527373,observed
0.12,0.3425,0.47,0.625,0.76,Wet_BFL_Mag_50,22527373,observed
27,43.5,62,82,95,Wet_Tim,22527373,observed
76,102,136,140,145,Peak_Tim_10,22527373,observed
76.75,98,120.75,141.625,150.5,Peak_Tim_2,22527373,observed
98.30000000000001,132,140,145.5,157,Peak_Tim_5,22527373,observed
1,1,1,1,2.200000000000001,Peak_Dur_10,22527373,observed
1,1,2,5.25,9,Peak_Dur_2,22527373,observed
1,1,1,2,2,Peak_Dur_5,22527373,observed
190.20000000000002,190.20000000000002,190.20000000000002,190.20000000000002,190.20000000000002,Peak_10,22527373,observed
60.6,60.6,60.6,60.6,60.6,Peak_2,22527373,observed
149.80000000000004,149.80000000000004,149.80000000000004,149.80000000000004,149.80000000000004,Peak_5,22527373,observed
1,1,1,1,1.8000000000000007,Peak_Fre_10,22527373,observed
1,1,2,4,6,Peak_Fre_2,22527373,observed
1,1,1,1.5,2,Peak_Fre_5,22527373,observed
