comid,metric,p10,p25,p50,p75,p90,source,result_type
8212843,Peak_Dur_2,1,1,3,7,16,inferred,predicted
8212843,Peak_Dur_5,1,1,1,3,4.8,inferred,predicted
8212843,Peak_Fre_2,1,1,2,3,5,inferred,predicted
8212843,Peak_Fre_5,1,1,1,2,3,inferred,predicted
8212843,Peak_10,3396.52623830602,6201.26060124928,10371.2978817317,16363.4818054084,20442.7935841862,model,predicted
8212843,Peak_2,446.18145942423797,808.5879138870401,1574.02686156854,2447.7821425203197,3910.99889563411,model,predicted
8212843,Peak_5,1721.0020000000002,3391.857,6461.33,11461.92,15985.4,model,predicted
8212843,DS_Dur_WS,137.99,171.71875,203.4875,239.61875,270.51,model,predicted
8212843,DS_Mag_50,-7.07761349527658e-15,0,1.07205276006857,3.96338322390582,7.47254744584945,model,predicted
8212843,DS_Mag_90,1.10371695044967,4.06087802658346,10.7424976593749,23.8986770030634,41.0381513922129,model,predicted
8212843,DS_Tim,192.8,216.239583333333,237.75,261.5,284.765,model,predicted
8212843,FA_Dur,2,3,4,7,9,obs,predicted
8212843,FA_Mag,10.1905698887856,23.6017445549896,55.6885710483035,131.362540401738,332.576715505308,model,predicted
8212843,FA_Tim,11.1125,25.1145833333333,41.0208333333333,48.55625,62,model,predicted
8212843,Peak_Dur_10,1,1,1,2,3.2,obs,predicted
8212843,Peak_Fre_10,1,1,1,1,2,obs,predicted
8212843,SP_Dur,21.7425,31.825,49.5,82.6375,113.5875,model,predicted
8212843,SP_Mag,68.8628753549419,207.713418936538,589.585504334599,1705.04196443242,4154.06331279675,model,predicted
8212843,SP_ROC,0.0426683716965046,0.055194810813607303,0.0714285714285714,0.102555203630074,0.166666666666667,obs,predicted
8212843,SP_Tim,154.8975,164.5125,180.125,199.116666666667,216,model,predicted
8212843,Wet_BFL_Dur,47.94,64.175,95.6,126.55,154.635833333333,model,predicted
8212843,Wet_BFL_Mag_10,1.51903558699249,5.63328266495438,10.4551925109518,20.3688942799078,34.4927472203223,model,predicted
8212843,Wet_BFL_Mag_50,15.6527438040226,25.6071505120579,47.6155309708884,77.5559442809321,134.469886437018,model,predicted
8212843,Wet_Tim,50,73,85,97.6166666666666,106.3125,model,predicted
