Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1924,338,270,0.4,26.600000000000023,NA,NA,NA,0.25000000000000006,166,244,104,81,0.8,1,23,NA,NA,NA,NA,NA,NA,1172,322,1046,NA,NA,NA
1925,161,327,0.2,0.7,5,3.8245506421592164,39,0.30952380952380953,48,1040,279,37,0.6,149,242,NA,283,267,NA,27,1,1172,322,1046,NA,4,1
1926,201,287,0.2,0.4,5,278.99994487538225,7,0.2897465437788018,41,1130,246,124,0.6,131,122,235,213,237,1,35,5,1172,322,1046,1,9,2
1927,279,316,0.7,60.20000000000002,3,91.98178840323668,56,0.33333333333333326,62,736,254,132,6.2500000000000036,218.5,122,NA,220,NA,NA,41,NA,1172,322,1046,NA,12,NA
1928,NA,267,NA,NA,7,26.985023116065847,56,NA,NA,848,NA,NA,NA,NA,229,NA,300,NA,NA,10,NA,1172,322,1046,NA,2,NA
1929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
