Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1990,206,299,2.5,4.8,18,6.939725518564577,0,0.20833333333333337,156,337,143,58,1.6,3.4,85,NA,NA,NA,NA,NA,NA,6000,778,4800,NA,NA,NA
1991,247,200,5,7,4,5.328345750384771,1,0.125,19,5500,181,42,3.5,22.5,139,151,170,164,1,4,2,6000,778,4800,1,3,2
1992,205,246,4.8,8,6,11.001786404632314,21,0.20909090909090916,68,942,178,97,0.9040000000000001,8.1,81,NA,137,NA,NA,4,NA,6000,778,4800,NA,3,NA
1993,221,257,9.5,16,5,33.99914854764196,30,0.03278688524590164,112,4700,145,60,9.94,142.5,85,109,122,118.5,3,15,4,6000,778,4800,3,4,2
1994,162,286,4.4,6.7,2,20.989749409000797,24,0.06944444444444445,75,72,211,99,9.84,14,112,NA,NA,NA,NA,NA,NA,6000,778,4800,NA,NA,NA
1995,204,265,8.05,12.700000000000017,4,14.00747298596386,41,0.08800773694390715,88,327,177,95,8.040000000000001,52,82,NA,136,NA,NA,10,NA,6000,778,4800,NA,5,NA
1996,118,290,3.8,5.7,NA,NA,NA,0.09929577464788727,122,164,168,65,8,11,103,NA,NA,NA,NA,NA,NA,6000,778,4800,NA,NA,NA
1997,156,327,4.2,13.5,3,15.017967032014775,30,0.11922530206112295,206,778,121,79,5.06,12,42,NA,117,NA,NA,1,NA,6000,778,4800,NA,1,NA
1998,128,259,6.3,9.4,3,39.00224407511107,57,0.14814814814814814,109,4800,150,33,3.2,146,117,NA,134.5,146,NA,9,1,6000,778,4800,NA,6,1
1999,172,323,3.1,5.170000000000002,NA,NA,NA,0.09488005728607232,38,30,285,264,4.7,7,21,NA,NA,NA,NA,NA,NA,6000,778,4800,NA,NA,NA
2000,117,340,4.7,9.2,7,6.206196550419673,28,0.09150717703349279,136,153,204,75,3.62,7.6,129,NA,NA,NA,NA,NA,NA,6000,778,4800,NA,NA,NA
2001,111,279,3.09,4.7,3,11.996720096968815,7,0.09045454545454548,115,132,164,73,6.12,13,91,NA,NA,NA,NA,NA,NA,6000,778,4800,NA,NA,NA
2002,138,353,4.58,14.879999999999997,NA,NA,NA,0.1323529411764705,97,5.34,256,232,3.16,4.885,24,NA,NA,NA,NA,NA,NA,6000,778,4800,NA,NA,NA
2003,141,303,7.9,8.95,3,37.498917575919904,39,0.056340822298269096,103,393,200,75,12.34,19,125,NA,156.5,NA,NA,3,NA,6000,778,4800,NA,2,NA
2004,214,165,3.7,8.8,2,60.99404202314132,43,0.3684210526315789,13,662,152,74,8,13,78,NA,NA,NA,NA,NA,NA,6000,778,4800,NA,NA,NA
2005,193,254,12.4,16.48,NA,NA,NA,0.06555681029101294,105,4000,149,136,6.87,41.55,13,NA,98,102,NA,14,1,6000,778,4800,NA,9,1
2006,98,289,3.9800000000000004,5.9799999999999995,3,74.58945836918242,17,0.0708333333333333,89,83.2,200,119,13,22.8,81,NA,NA,NA,NA,NA,NA,6000,778,4800,NA,NA,NA
2007,123,288,3.29,4.989999999999998,4,14.963843385665921,13,0.014164305949008449,17,5.95,271,250,4.069,7.885,21,NA,NA,NA,NA,NA,NA,6000,778,4800,NA,NA,NA
2008,154,258,7.109999999999999,10.067000000000002,NA,NA,NA,0.08164028663674308,135,914,123,78,4.59,10.899999999999999,45,NA,98,NA,NA,5,NA,6000,778,4800,NA,3,NA
