Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1984,199,201,5.8,7.040000000000004,NA,NA,NA,0.11818181818181825,112,2290,89,53,15.2,52,36,NA,85,85,NA,1,1,3209.9999999999986,763,2280,NA,1,1
1985,282,197,5.4,13,NA,NA,NA,0.093841642228739,15,142,182,148,12,18.5,34,NA,130,NA,NA,1,NA,3209.9999999999986,763,2280,NA,1,NA
1986,286,183,5.1,8.7,1,16.994711436380094,54,0.13793103448275862,14,546,169,56,24,120,113,139,136,137.5,1,6,2,3209.9999999999986,763,2280,1,1,2
1987,227,196,5.1,6.440000000000003,NA,NA,NA,0.08333333333333333,28,55,168,65,13,15,103,NA,NA,NA,NA,NA,NA,3209.9999999999986,763,2280,NA,NA,NA
1988,370,141,5.6,14,NA,NA,NA,0.07692307692307693,16,91,125,68,11,26.5,57,NA,NA,NA,NA,NA,NA,3209.9999999999986,763,2280,NA,NA,NA
1989,218,198,5.1,6.5,11,14.028487215509381,68,0.1111111111111111,19,199,179,34,7.0600000000000005,40.5,145,NA,NA,NA,NA,NA,NA,3209.9999999999986,763,2280,NA,NA,NA
1990,250,260,2,2.6,NA,NA,NA,0.05070603337612317,17,13,243,193,4.4,11,50,NA,NA,NA,NA,NA,NA,3209.9999999999986,763,2280,NA,NA,NA
1991,283,198,1.5,4.640000000000009,NA,NA,NA,0.10416666666666667,18,185,180,36,1.5,28.5,144,NA,NA,NA,NA,NA,NA,3209.9999999999986,763,2280,NA,NA,NA
1992,258,193,5.05,7.990000000000004,9,9.2192579162063,25,0.09090909090909091,22,113,171,56,9.350000000000001,23.5,115,NA,NA,NA,NA,NA,NA,3209.9999999999986,763,2280,NA,NA,NA
1993,216,213,4.15,5.55,1,9.900375256329959,28,0.09090909090909091,41,48,172,87,18,50,85,NA,111,107.5,NA,5,2,3209.9999999999986,763,2280,NA,3,2
1994,262,192,6.8,12,3,13.943541316729398,59,0.07142857142857142,46,153,146,83,11.200000000000001,13,63,NA,NA,NA,NA,NA,NA,3209.9999999999986,763,2280,NA,NA,NA
1995,206,242,5,11,4,12.002008874067181,36,0.1371473354231975,66,847,176,88,23,103.5,88,159,136.5,129,1,10,3,3209.9999999999986,763,2280,1,6,2
1996,185,242,5,6.2,5,319.8814217602454,72,0.06185567010309275,55,86,187,105,16,68,82,NA,126,NA,NA,1,NA,3209.9999999999986,763,2280,NA,1,NA
1997,319,137,6.3,18.19999999999999,NA,NA,NA,0.13759296822177147,17,1250,120,59,14.600000000000001,52,61,NA,102.5,92,NA,7,1,3209.9999999999986,763,2280,NA,2,1
1998,261,209,6.1,14,2,32.99885068685386,49,0.13043478260869565,62,1240,147,57,48,320,90,125,132.5,125,1,9,1,3209.9999999999986,763,2280,1,6,1
1999,251,214,5.2,7.2,4,12.98027526304872,53,0.09090909090909091,17,161,197,93,31,65,104,NA,131,NA,NA,3,NA,3209.9999999999986,763,2280,NA,3,NA
2000,233,228,5.3,6.6,NA,NA,NA,0.06904761904761905,25,100,203,104,16,32.5,99,NA,136,NA,NA,1,NA,3209.9999999999986,763,2280,NA,1,NA
2001,233,183,5.1,13,NA,NA,NA,0.06666666666666667,24,88,159,64,12,19,95,NA,NA,NA,NA,NA,NA,3209.9999999999986,763,2280,NA,NA,NA
2002,245,187,5.46,6.938,NA,NA,NA,0.0945945945945946,26,63.9,161,111,14.2,42.7,50,NA,93,NA,NA,1,NA,3209.9999999999986,763,2280,NA,1,NA
2003,196,237,5.495,6.59,NA,NA,NA,0.12258790143964565,18,123,219,153,12.400000000000002,29,66,NA,NA,NA,NA,NA,NA,3209.9999999999986,763,2280,NA,NA,NA
2004,258,171,6.085,12.7,NA,NA,NA,0.07042253521126761,20,549,151,84,17.080000000000002,44.4,67,NA,115.5,NA,NA,2,NA,3209.9999999999986,763,2280,NA,2,NA
2005,194,246,5.93,8.177,2,15.774645358307088,25,0.1114754098360656,11,91.9,235,172,9.804,44.05,63,NA,NA,NA,NA,NA,NA,3209.9999999999986,763,2280,NA,NA,NA
2006,214,214,5.385,7.043000000000003,NA,NA,NA,0.1510388230606915,17,1090,197,123,23.7,147,74,91,149,91,1,7,1,3209.9999999999986,763,2280,1,5,1
2007,273,178,7.11,10.38,NA,NA,NA,0.04125800437707705,25,192,153,91,11.2,20.4,62,NA,NA,NA,NA,NA,NA,3209.9999999999986,763,2280,NA,NA,NA
2008,318,171,6,11.9,NA,NA,NA,0.04460966542750927,20,283,151,66,10.75,38.650000000000006,85,NA,NA,NA,NA,NA,NA,3209.9999999999986,763,2280,NA,NA,NA
2009,272,194,6,9.07,NA,NA,NA,0.034482758620689655,36,72.2,158,35,9.928,30.3,123,NA,NA,NA,NA,NA,NA,3209.9999999999986,763,2280,NA,NA,NA
2010,205,223,5.84,7.262,7,16.469686378778317,12,0.1506024096385543,26,212,197,97,17.38,62.9,100,NA,NA,NA,NA,NA,NA,3209.9999999999986,763,2280,NA,NA,NA
2011,273,198,7.15,10.4,NA,NA,NA,0.16770630980646092,24,1020,174,112,16.93,52.099999999999994,62,NA,129.5,NA,NA,2,NA,3209.9999999999986,763,2280,NA,2,NA
2012,197,216,5.39,5.9639999999999995,NA,NA,NA,0.09242546488397115,17,63.4,199,94,11.6,14.5,105,NA,NA,NA,NA,NA,NA,3209.9999999999986,763,2280,NA,NA,NA
2013,368,111,5.965,11.9,NA,NA,NA,0.08181818181818185,23,509,88,41,5.68,28.5,47,NA,83,NA,NA,1,NA,3209.9999999999986,763,2280,NA,1,NA
2014,201,222,2.4,3.19,NA,NA,NA,0.0827215144317282,12,7.03,210,97,6.488,11.9,113,NA,NA,NA,NA,NA,NA,3209.9999999999986,763,2280,NA,NA,NA
2015,263,195,5.82,11.2,NA,NA,NA,0.01784957627118651,60,93.3,135,78,12.97,15.5,57,NA,71,NA,NA,1,NA,3209.9999999999986,763,2280,NA,1,NA
2016,244,187,5.24,12.870000000000003,NA,NA,NA,0.08071748878923769,21,1040,166,74,15.1,29.7,92,NA,162,NA,NA,1,NA,3209.9999999999986,763,2280,NA,1,NA
