p10,p25,p50,p75,p90,metric,comid,result_type
191,204.5,235,268.5,294,DS_Dur_WS,8212843,observed
196,207,224,236,246,DS_Tim,8212843,observed
0,0,0,0,0.3,DS_Mag_50,8212843,observed
0,0,1.2,15.14,38,DS_Mag_90,8212843,observed
2,5.5,9,16.75,20,FA_Dur,8212843,observed
7.317538621036882,11.634707618423668,26.943133467302466,60.740451487904124,679.1414085099706,FA_Mag,8212843,observed
17.5,27.25,46,62,67,FA_Tim,8212843,observed
0.05825242718446602,0.07,0.09035326086956522,0.11805555555555555,0.1626436781609196,SP_ROC,8212843,observed
24,33,41,58,81,SP_Dur,8212843,observed
43.4,242,1010,2860,4470,SP_Mag,8212843,observed
151,160,178,190,201,SP_Tim,8212843,observed
38,51,74,99,116,Wet_BFL_Dur,8212843,observed
0,1.2,17.13,45,113.40000000000003,Wet_BFL_Mag_10,8212843,observed
5.9,33,115.5,388,560,Wet_BFL_Mag_50,8212843,observed
64,76,98,115,125,Wet_Tim,8212843,observed
121.45,138.625,148.25,159.25,167.2,Peak_Tim_10,8212843,observed
99.5,119.375,133,141.625,156.5,Peak_Tim_2,8212843,observed
105.5,126.5,141.25,162.5,185.5,Peak_Tim_5,8212843,observed
1,1,1.5,2.25,3,Peak_Dur_10,8212843,observed
1,3,7,15,18.5,Peak_Dur_2,8212843,observed
1,1,3,4,4.5,Peak_Dur_5,8212843,observed
7975,7975,7975,7975,7975,Peak_10,8212843,observed
1755,1755,1755,1755,1755,Peak_2,8212843,observed
5650,5650,5650,5650,5650,Peak_5,8212843,observed
1,1,1,1.25,2,Peak_Fre_10,8212843,observed
1,2,2.5,5,6,Peak_Fre_2,8212843,observed
1,1,2,2,2.5,Peak_Fre_5,8212843,observed
