Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1921,107,327,0.4,0.6,NA,NA,NA,0.29166666666666663,159,48,168,68,0.4,0.4,100,NA,164,NA,NA,1,NA,177.60000000000002,30,98.20000000000002,NA,1,NA
1922,152,283,2.9,3.8,NA,NA,NA,0.07142857142857142,146,22,137,69,0.4,1.3,68,105.5,104.5,105.5,2,6,3,177.60000000000002,30,98.20000000000002,2,2,2
1923,NA,319,NA,NA,8,5.972899556672571,39,0.05409356725146198,234,66,85,16,0.3,0.4,69,80,79,79,1,3,2,177.60000000000002,30,98.20000000000002,1,1,1
1924,71,312,0.6,0.6,NA,NA,NA,0.09090909090909098,120,3.5,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.60000000000002,30,98.20000000000002,NA,NA,NA
1925,153,325,0.3,0.3,NA,NA,NA,0.19999999999999996,135,4.8,190,173,0.5,0.6,17,NA,NA,NA,NA,NA,NA,177.60000000000002,30,98.20000000000002,NA,NA,NA
1926,146,340,0.1,0.2,NA,NA,NA,0.5,147,17,193,81,0.2,0.3,112,NA,186,NA,NA,1,NA,177.60000000000002,30,98.20000000000002,NA,1,NA
1927,73,355,0.1,0.2,19,4.304337645236274,56,0.225,213,115,142,22,0.1,0.2,120,NA,136,138,NA,3,1,177.60000000000002,30,98.20000000000002,NA,1,1
1928,183,239,0.1,0.2,NA,NA,NA,0.33333333333333326,109,7.5,130,68,0.2,0.2,62,NA,NA,NA,NA,NA,NA,177.60000000000002,30,98.20000000000002,NA,NA,NA
1929,151,309,0.1,0.2,NA,NA,NA,0.4,144,0.5,165,109,0.2,0.2,56,NA,NA,NA,NA,NA,NA,177.60000000000002,30,98.20000000000002,NA,NA,NA
1930,184,285,0.2,0.2,NA,NA,NA,0.5833333333333333,116,32,169,75,0.1,0.2,94,NA,164,NA,NA,2,NA,177.60000000000002,30,98.20000000000002,NA,1,NA
1931,247,231,0.2,0.2,NA,NA,NA,0.33333333333333326,20,10,211,108,0.2,0.2,103,NA,NA,NA,NA,NA,NA,177.60000000000002,30,98.20000000000002,NA,NA,NA
1932,302,160,0.5,0.8,1,1.0750322686560079,17,0.11111111111111108,25,116,135,23,0.2,0.3,112,NA,126.5,131,NA,3,1,177.60000000000002,30,98.20000000000002,NA,2,1
1933,304,126,0.5,0.8,NA,NA,NA,0.11111111111111108,12,108,114,18,0.5,0.5,96,NA,110,110,NA,1,1,177.60000000000002,30,98.20000000000002,NA,1,1
1934,NA,295,NA,NA,NA,NA,NA,0.16666666666666663,199,73,96,32,0.4,0.4,64,NA,91,NA,NA,2,NA,177.60000000000002,30,98.20000000000002,NA,1,NA
1935,137,338,0.4,0.4,7,34.822598897322926,16,0.19999999999999996,145,44,193,NA,NA,NA,NA,NA,102.5,NA,NA,2,NA,177.60000000000002,30,98.20000000000002,NA,2,NA
1936,131,298,0.2,0.3,NA,NA,NA,0.33333333333333326,161,7,137,28,0.37000000000000005,0.4,109,NA,NA,NA,NA,NA,NA,177.60000000000002,30,98.20000000000002,NA,NA,NA
