p10,p25,p50,p75,p90,metric,comid,result_type
161.39999999999998,185,213,237.5,266.20000000000005,DS_Dur_WS,17665491,observed
190.9,209.25,228.5,249,258.40000000000003,DS_Tim,17665491,observed
0,0,0.17,0.36,0.5650000000000001,DS_Mag_50,17665491,observed
0.15720000000000067,0.4,0.8,2.97,5.622000000000002,DS_Mag_90,17665491,observed
2.4000000000000004,3,4,7,9,FA_Dur,17665491,observed
1.5867787032580651,2.7106957338672215,8.997665810464687,29.97175223811725,168.75424759542062,FA_Mag,17665491,observed
10.8,19,32,44,53,FA_Tim,17665491,observed
0.06521204253214645,0.08239842328684047,0.1160623045242003,0.16225562072336266,0.3368055555555555,SP_ROC,17665491,observed
14.8,24,38,59.5,85.20000000000002,SP_Dur,17665491,observed
11.72,31.75,62.5,191.25,442.1000000000002,SP_Mag,17665491,observed
133.8,164,182.5,201.25,226.10000000000002,SP_Tim,17665491,observed
57.099999999999994,76.25,97,129.75,154,Wet_BFL_Dur,17665491,observed
0.00840000000000001,0.2745,1.6,5.734500000000001,15.550000000000015,Wet_BFL_Mag_10,17665491,observed
0.9040000000000001,4.4275,13.5,36.2875,62.050000000000054,Wet_BFL_Mag_50,17665491,observed
37.400000000000006,60.25,74,99,110.30000000000001,Wet_Tim,17665491,observed
89.6,104.5,122,137,147.4,Peak_Tim_10,17665491,observed
82,107.5,124,140.75,166.5,Peak_Tim_2,17665491,observed
95.19999999999999,109.5,116.5,125,140.6,Peak_Tim_5,17665491,observed
1,1,2,2,2.4000000000000004,Peak_Dur_10,17665491,observed
1,1,3,4,5,Peak_Dur_2,17665491,observed
1,1,2,3,3,Peak_Dur_5,17665491,observed
1111.7000000000007,1111.7000000000007,1111.7000000000007,1111.7000000000007,1111.7000000000007,Peak_10,17665491,observed
493,493,493,493,493,Peak_2,17665491,observed
877.8000000000001,877.8000000000001,877.8000000000001,877.8000000000001,877.8000000000001,Peak_5,17665491,observed
1,1,1,1.5,2,Peak_Fre_10,17665491,observed
1,1,2,3,4,Peak_Fre_2,17665491,observed
1,1,1,2,2,Peak_Fre_5,17665491,observed
