p10,p25,p50,p75,p90,metric,comid,result_type
23.900000000000002,76.5,92,125.25,144.80000000000004,DS_Dur_WS,17159708,observed
328.4,335.75,350.5,358,371.3,DS_Tim,17159708,observed
0.3,0.84125,14.25,31.75,91.30000000000001,DS_Mag_50,17159708,observed
12.9,18.25,60.9,102.25,148.40000000000012,DS_Mag_90,17159708,observed
2,3,4.5,8,8.5,FA_Dur,17159708,observed
12.498804635123378,32.2807582463993,59.9856026848167,219.00294057051315,302.49999488690685,FA_Mag,17159708,observed
0,1,8,26.25,50.5,FA_Tim,17159708,observed
0.02778592375366569,0.042588539594110623,0.06993356806966569,0.1484788784509437,0.21445054945054945,SP_ROC,17159708,observed
21.4,32,43,106.75,186.8,SP_Dur,17159708,observed
163.5,282.25,437,651,1525.0000000000005,SP_Mag,17159708,observed
162.1,259.5,303,315.75,325.1,SP_Tim,17159708,observed
44.300000000000004,159.25,229,259.25,282.5,Wet_BFL_Dur,17159708,observed
0.401,0.54,12.200000000000003,38.900000000000006,310.69000000000045,Wet_BFL_Mag_10,17159708,observed
24,47.375,138.5,395,1039,Wet_BFL_Mag_50,17159708,observed
15.8,51.75,82.5,97.5,112.20000000000002,Wet_Tim,17159708,observed
81.4,104.5,143,145.5,147,Peak_Tim_10,17159708,observed
108.5,135.75,194,258.25,280.59999999999997,Peak_Tim_2,17159708,observed
96.75,127.5,147,159,200,Peak_Tim_5,17159708,observed
2.8,4,6,6.5,6.8,Peak_Dur_10,17159708,observed
8,12,20,71.5,126.79999999999998,Peak_Dur_2,17159708,observed
3.5,7,10.5,39.5,60,Peak_Dur_5,17159708,observed
2931.0000000000005,2931.0000000000005,2931.0000000000005,2931.0000000000005,2931.0000000000005,Peak_10,17159708,observed
622.5,622.5,622.5,622.5,622.5,Peak_2,17159708,observed
1232.0000000000005,1232.0000000000005,1232.0000000000005,1232.0000000000005,1232.0000000000005,Peak_5,17159708,observed
1,1,1,1,1,Peak_Fre_10,17159708,observed
1,1,3,5,6,Peak_Fre_2,17159708,observed
1,1.25,2,4.25,5,Peak_Fre_5,17159708,observed
