Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1985,NA,NA,NA,NA,3,62.867994190527696,10,NA,NA,68,300,276,50,81,24,NA,202.5,NA,NA,21,NA,122,116,119,NA,4,NA
1986,40,337,38,111,NA,NA,NA,0.031754032258064516,94,118,243,193,42.2,111,50,NA,191.5,169,NA,19,1,122,116,119,NA,8,1
1987,65,349,9.6,24.6,NA,NA,NA,0.03333333333333333,135,115,214,203,30,61,11,NA,189.5,NA,NA,2,NA,122,116,119,NA,2,NA
1988,55,352,6,14,3,19.95876947135451,18,0.031754032258064516,141,117,211,163,64.2,106,48,NA,212.5,NA,NA,3,NA,122,116,119,NA,2,NA
1989,31,351,5.5,20,6,9.080052395050979,7,0.027402402402402402,132,116,219,178,36,91,41,NA,203.5,151,NA,18,2,122,116,119,NA,4,2
1990,161,347,21,29,4,46.02345941060443,14,0.022222222222222223,59,83,288,272,34.1,70,16,NA,241,NA,NA,1,NA,122,116,119,NA,1,NA
1991,169,320,16,55,3,42.9001678034617,71,0.06956521739130435,63,114,257,115,69,110,142,NA,188,NA,NA,1,NA,122,116,119,NA,1,NA
1992,95,332,27,52,9,85.80136485939741,25,0.06578947368421052,17,83,315,192,42.1,104.5,123,208,160,196,4,65,37,122,116,119,4,8,9
1993,52,396,30,52.9,3,53.08422177055563,2,0.023809523809523808,148,123,248,187,48,116,61,212,168,200,5,126,58,122,116,119,3,17,23
1994,NA,NA,NA,NA,2,57.00035729669058,10,NA,NA,119,197,145,42,66,52,NA,188,191,NA,60,8,122,116,119,NA,8,6
1995,65,357,33,69.6,5,87.01259834702283,64,0.018442971273159952,85,125,272,184,59,114,88,228,212.5,205,37,99,76,122,116,119,12,14,17
1996,NA,NA,NA,NA,2,70.00417025272569,11,NA,NA,121,215,159,49.6,110,56,132,166,175,2,83,44,122,116,119,1,13,13
1997,58,342,32,36.300000000000004,NA,NA,NA,0.03125,15,85,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,116,119,NA,NA,NA
1998,NA,338,NA,NA,4,62.91389694631404,8,0.016807909604519774,26,105,312,278,36.80000000000001,95,34,NA,244,NA,NA,4,NA,122,116,119,NA,3,NA
1999,21,366,27,33,NA,NA,NA,0.01694915254237288,110,115,256,NA,NA,NA,NA,NA,212.5,NA,NA,2,NA,122,116,119,NA,2,NA
2000,140,364,30,41.20000000000002,NA,NA,NA,0.022048192771084336,109,115,255,234,24,75,21,NA,NA,NA,NA,NA,NA,122,116,119,NA,NA,NA
2001,38,371,25,28,3,51.96241126860859,9,0.024390243902439025,80,64,291,153,0.18200000000000016,64,138,179,198.5,179,5,14,6,122,116,119,1,2,1
2002,60,374,18,43.1,4,58.88135506612708,29,0.02150786308973173,127,114,247,209,29.200000000000003,94,38,NA,NA,NA,NA,NA,NA,122,116,119,NA,NA,NA
2003,26,376,24,25,7,68.85657859302809,38,0.025738536155202822,116,115,260,200,3.6900000000000004,91,60,NA,248,NA,NA,1,NA,122,116,119,NA,1,NA
2004,63,370,32,39,NA,NA,NA,0.029850746268656716,120,114,250,224,4.550000000000001,72,26,NA,NA,NA,NA,NA,NA,122,116,119,NA,NA,NA
2005,26,362,27,28.5,NA,NA,NA,0.018518518518518517,67,94,295,232,8.14,72,63,NA,NA,NA,NA,NA,NA,122,116,119,NA,NA,NA
2006,67,360,36,44,NA,NA,NA,0.05128205128205128,22,90,338,316,26,72,22,NA,NA,NA,NA,NA,NA,122,116,119,NA,NA,NA
2007,140,360,32,47.10000000000001,NA,NA,NA,0.024390243902439025,80,70,280,219,6.5200000000000005,68,61,NA,NA,NA,NA,NA,NA,122,116,119,NA,NA,NA
2008,96,360,20,36.5,2,49.95012083836768,19,0.023809523809523808,101,103,259,125,5.64,78,134,NA,NA,NA,NA,NA,NA,122,116,119,NA,NA,NA
2009,91,364,25,40,4,39.71702634940979,3,0.02532051282051282,119,115,245,155,1.7400000000000004,48,90,NA,232,NA,NA,6,NA,122,116,119,NA,2,NA
2010,59,370,32,49.2,7,49.983677681824894,14,0.02904040404040404,93,111,277,188,12,62,89,NA,NA,NA,NA,NA,NA,122,116,119,NA,NA,NA
2011,107,367,35.5,43.80000000000001,4,72.92356259445113,23,0.016666666666666666,71,114,296,237,4.5,81,59,NA,NA,NA,NA,NA,NA,122,116,119,NA,NA,NA
2012,42,370,16.5,24.9,4,73.14213774649214,4,0.014104400413782102,118,116,252,145,20.68,53.4,107,NA,248,NA,NA,1,NA,122,116,119,NA,1,NA
2013,112,373,17.5,22,5,41.894651570677624,31,0.04957160342717258,96,64,277,235,0,67,42,NA,172,NA,NA,1,NA,122,116,119,NA,1,NA
2014,49,357,14,21,10,42.75805352831103,50,0.045454545454545456,45,49,312,200,5.9,39,112,NA,NA,NA,NA,NA,NA,122,116,119,NA,NA,NA
2015,30,360,12,16,3,27.00272159755167,25,0.05,49,40,311,271,0,19,40,NA,NA,NA,NA,NA,NA,122,116,119,NA,NA,NA
2016,17,357,12,15,NA,NA,NA,0.04006410256410256,53,60,304,280,1.055000000000001,41.5,24,NA,NA,NA,NA,NA,NA,122,116,119,NA,NA,NA
2017,39,354,34,37,NA,NA,NA,0.019049346879535557,55,84,299,291,2.1,52,8,NA,NA,NA,NA,NA,NA,122,116,119,NA,NA,NA
2018,49,360,23,24.200000000000003,NA,NA,NA,0.03333333333333333,57,71,303,276,30,66,27,NA,NA,NA,NA,NA,NA,122,116,119,NA,NA,NA
2019,NA,396,NA,NA,NA,NA,NA,0.024390243902439025,96,92,300,257,22,61,43,NA,NA,NA,NA,NA,NA,122,116,119,NA,NA,NA
2020,NA,351,NA,NA,NA,NA,NA,0.024099883855981417,118,64,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,116,119,NA,NA,NA
