Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,NA,229,NA,NA,NA,NA,NA,0.33333333333333326,81,20,148,77,0.26000000000000006,3.6,71,83,84,83,1,3,1,287.00000000000017,114,222.2,1,2,1
1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,NA,212,NA,NA,1,1.8949278842539277,75,0.14550264550264558,24,86,188,78,0,3.3,110,NA,171,183,NA,4,1,287.00000000000017,114,222.2,NA,3,1
1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,265,202,0,0,NA,NA,NA,0.8125,57,2.5,145,116,0,0.2,29,NA,NA,NA,NA,NA,NA,287.00000000000017,114,222.2,NA,NA,NA
1967,243,218,0,0.2,12,5.559126009027889,36,0.17391304347826084,12,21,206,105,0,0.7,101,112,115,112,1,3,1,287.00000000000017,114,222.2,1,3,1
1968,270,196,0.1,0.17,4,8.650039166076004,59,0.25000000000000006,9,33,187,92,0.05,0.1,95,NA,121,NA,NA,1,NA,287.00000000000017,114,222.2,NA,1,NA
1969,221,209,0.13,0.18,2,1.3895157964890965,12,0.20526315789473684,43,22,166,66,0.305,10.5,100,NA,133,NA,NA,3,NA,287.00000000000017,114,222.2,NA,2,NA
1970,247,167,0.18,0.23,9,4.525257907630318,14,0.16666666666666663,9,79,158,94,0.08,0.73,64,NA,112,NA,NA,1,NA,287.00000000000017,114,222.2,NA,1,NA
1971,198,217,0.2,0.2930000000000001,2,3.255015755997105,19,0.1764705882352941,15,3.9,202,154,0.11,0.44,48,NA,NA,NA,NA,NA,NA,287.00000000000017,114,222.2,NA,NA,NA
1972,61,332,0.18,1.7,5,3.989968904522029,43,0.17241379310344826,210,18,122,73,0.12,0.2,49,NA,NA,NA,NA,NA,NA,287.00000000000017,114,222.2,NA,NA,NA
1973,211,186,0.27,0.66,4,10.974890484026787,8,0.13696808510638298,33,296,153,126,0.135,1.9,27,149,129,129,1,4,2,287.00000000000017,114,222.2,1,4,2
1974,280,198,0.33,0.87,3,11.986339669632352,6,0.11764705882352938,12,58,186,155,0.474,1.6,31,NA,94,NA,NA,1,NA,287.00000000000017,114,222.2,NA,1,NA
1975,NA,337,NA,NA,4,5.673155278957905,27,0.16129032258064513,147,9.2,190,78,0.11699999999999999,1.95,112,NA,NA,NA,NA,NA,NA,287.00000000000017,114,222.2,NA,NA,NA
1976,NA,336,NA,NA,4,5.012432728503384,9,0.1666666666666666,142,2.1,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287.00000000000017,114,222.2,NA,NA,NA
1977,142,294,0.05,0.09,4,3.9993956831755892,0,0.2361111111111111,68,6.4,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287.00000000000017,114,222.2,NA,NA,NA
1978,237,215,0.12,0.29400000000000004,2,1.6931131748404515,35,0.2666666666666666,15,25,200,130,0.697,2.8,70,NA,105,105,NA,3,1,287.00000000000017,114,222.2,NA,3,1
1979,214,226,0.12,0.33,3,17.863119653760364,50,0.1910714285714286,45,63,181,95,0.05200000000000001,0.77,86,NA,NA,NA,NA,NA,NA,287.00000000000017,114,222.2,NA,NA,NA
1980,195,226,0.09,0.20599999999999993,3,2.5473531049087703,19,0.14074074074074078,66,31,160,86,0.27,2,74,NA,139.5,NA,NA,2,NA,287.00000000000017,114,222.2,NA,2,NA
1981,88,312,0.06,0.22499999999999987,NA,NA,NA,0.16666666666666669,137,18,175,120,0.07,0.235,55,NA,NA,NA,NA,NA,NA,287.00000000000017,114,222.2,NA,NA,NA
1982,156,284,0.17,1.7000000000000002,2,1.0357558743938855,6,0.08452380952380945,88,49,196,162,0.20300000000000004,2.5,34,138,138,138,2,2,2,287.00000000000017,114,222.2,2,2,2
1983,140,258,0.57,1,2,14.991627848498686,24,0.17156862745098042,9,4.4,249,175,1.6400000000000003,5.8,74,152,122,152,1,8,1,287.00000000000017,114,222.2,1,6,1
1984,153,242,0.3,0.52,1,1.4614088777782588,0,0.08450704225352106,38,6.1,204,172,1.1100000000000003,1.9,32,NA,NA,NA,NA,NA,NA,287.00000000000017,114,222.2,NA,NA,NA
1985,207,276,0.28,1.1,3,8.487060643790983,10,0.14285714285714282,95,16,181,152,0.5,0.865,29,NA,NA,NA,NA,NA,NA,287.00000000000017,114,222.2,NA,NA,NA
1986,240,181,0.48,1.6,2,14.951669271691632,20,0.08257918552036195,12,88,169,52,1.1300000000000003,6,117,NA,137.5,139,NA,3,1,287.00000000000017,114,222.2,NA,2,1
1987,50,349,0.245,0.5510000000000004,NA,NA,NA,0.25,133,2.6,216,161,0.35,0.86,55,NA,NA,NA,NA,NA,NA,287.00000000000017,114,222.2,NA,NA,NA
1988,65,333,0.05,0.1,4,3.65377158395542,22,0.3038461538461538,110,1.4,223,190,0.2560000000000001,0.715,33,NA,NA,NA,NA,NA,NA,287.00000000000017,114,222.2,NA,NA,NA
