p10,p25,p50,p75,p90,metric,comid,result_type
145.7,173.25,200,243,264,DS_Dur_WS,20330878,observed
216.6,230,257,277,293.8,DS_Tim,20330878,observed
0,0,0.01,0.455,2.8600000000000008,DS_Mag_50,20330878,observed
0,0.03850000000000008,0.5355000000000003,3.55,9.600000000000009,DS_Mag_90,20330878,observed
2,3,7,10,18.200000000000003,FA_Dur,20330878,observed
1.2847281271879587,2.8169210363164146,5.106647247002624,8.828590389109653,38.60106693496108,FA_Mag,20330878,observed
3.200000000000001,20.5,42,54,60.6,FA_Tim,20330878,observed
0.05882352941176472,0.06845238095238096,0.10049889135254983,0.19791666666666669,0.33333333333333326,SP_ROC,20330878,observed
21.200000000000003,35,58,89,123.80000000000001,SP_Dur,20330878,observed
3.6000000000000014,6.8,49,248,1146.000000000001,SP_Mag,20330878,observed
138.4,174,190,219,238.8,SP_Tim,20330878,observed
27,45,90,130.5,159.8,Wet_BFL_Dur,20330878,observed
0,0.07200000000000001,1.37,7,13.840000000000003,Wet_BFL_Mag_10,20330878,observed
0.3,1.45,5.25,22.5,61.20000000000002,Wet_BFL_Mag_50,20330878,observed
51.2,71,97,121,134.00000000000006,Wet_Tim,20330878,observed
78.80000000000001,83,130,136,145.4,Peak_Tim_10,20330878,observed
82.9,116,134.5,162.75,170.7,Peak_Tim_2,20330878,observed
82.7,104.75,134,148,165.60000000000002,Peak_Tim_5,20330878,observed
1,1,2,3,6.199999999999999,Peak_Dur_10,20330878,observed
1,2,7.5,21,69.80000000000004,Peak_Dur_2,20330878,observed
1,1,1,2,4.900000000000002,Peak_Dur_5,20330878,observed
1400.000000000001,1400.000000000001,1400.000000000001,1400.000000000001,1400.000000000001,Peak_10,20330878,observed
96,96,96,96,96,Peak_2,20330878,observed
1068,1068,1068,1068,1068,Peak_5,20330878,observed
1,1,1,2,2,Peak_Fre_10,20330878,observed
1,1,2.5,6,6.700000000000003,Peak_Fre_2,20330878,observed
1,1,1,2,2.3000000000000007,Peak_Fre_5,20330878,observed
