Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
2000,166,212,0.19,0.52,NA,NA,NA,0.9109468085106383,65,210,147,140,0,46.5,7,NA,26,NA,NA,1,NA,413,229,346,NA,1,NA
2001,126,287,0.24,0.495,NA,NA,NA,0.6818181818181818,236,99,51,39,0.30800000000000005,96,12,NA,134,NA,NA,1,NA,413,229,346,NA,1,NA
2002,43,340,0.64,0.9620000000000004,2,13.379458938647733,42,0.10144927536231878,14,54,326,279,0.52,0.94,47,NA,NA,NA,NA,NA,NA,413,229,346,NA,NA,NA
2003,NA,332,NA,NA,NA,NA,NA,0.22115384615384612,8,31.6,324,307,0.23,0.62,17,NA,165,165,NA,1,1,413,229,346,NA,1,1
2004,73,305,0.54,33.559999999999995,6,152.9976858074732,16,0.12855631416243746,18,26,287,NA,NA,NA,NA,NA,148,NA,NA,1,NA,413,229,346,NA,1,NA
2005,NA,263,NA,NA,NA,NA,NA,0.36610169491525424,150,1210,113,101,0.3,0.46,12,103,116.5,104.5,7,14,9,413,229,346,5,8,6
2006,170,245,0.37,0.6909999999999998,3,46.012889027697675,1,0.33333333333333337,56,153,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413,229,346,NA,NA,NA
2007,202,217,0.325,0.8660000000000002,4,2.779316505534895,13,0.23076923076923075,72,37.6,145,96,0.19,0.245,49,NA,NA,NA,NA,NA,NA,413,229,346,NA,NA,NA
2008,47,369,0.26,0.3939999999999999,4,39.04528440975451,12,0.2105263157894736,267,8.95,102,49,0.1,0.15,53,NA,95,NA,NA,1,NA,413,229,346,NA,1,NA
2009,239,190,0.15,0.25,5,7.183287222981827,34,0.4155578300921187,55,137,135,88,0.05,0.21,47,NA,NA,NA,NA,NA,NA,413,229,346,NA,NA,NA
2010,220,204,0.07,0.3819999999999999,2,32.37957049295628,13,0.35294117647058826,72,413,132,69,0.05,0.16,63,128,119.5,128,1,3,1,413,229,346,1,2,1
2011,NA,359,NA,NA,2,7.740042019478037,0,0.14731369150779897,31,81.6,328,270,0.01,0.12,58,82,79,80.5,1,4,2,413,229,346,1,1,2
2012,54,344,0.2,0.43,3,123.78676302173427,4,0.2231800766283524,145,72.7,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413,229,346,NA,NA,NA
2013,89,299,0.43,0.7680000000000001,2,8.861299310239836,10,0.2522727272727273,222,67.6,77,45,0.20400000000000001,0.56,32,NA,NA,NA,NA,NA,NA,413,229,346,NA,NA,NA
2014,87,324,0.16,0.3420000000000002,4,6.385204077665087,8,0.3055555555555555,170,175,154,132,0.34,0.53,22,NA,NA,NA,NA,NA,NA,413,229,346,NA,NA,NA
2015,300,304,0.01,3.5510000000000024,6,73.6274202142818,31,0.411764705882353,228,147,76,31,0.19,0.35,45,NA,NA,NA,NA,NA,NA,413,229,346,NA,NA,NA
2016,86,348,0.125,0.79,2,65.8113241860033,4,0.6626016260162602,11,55,337,99,45.78,71.3,238,NA,NA,NA,NA,NA,NA,413,229,346,NA,NA,NA
2017,220,233,0.07500000000000001,0.26,6,19.19132759273578,23,0.3333333333333333,116,260,117,49,0.2,2.41,68,NA,112,NA,NA,2,NA,413,229,346,NA,2,NA
2018,49,322,0.01,0.07,NA,NA,NA,0.75,218,365,104,17,0.136,0.22,87,NA,100,100,NA,1,1,413,229,346,NA,1,1
2019,158,247,0.06,1.7670000000000021,NA,NA,NA,0.7291666666666666,107,267,140,135,0,0.04,5,NA,101,NA,NA,2,NA,413,229,346,NA,2,NA
2020,123,282,0.08,0.2,NA,NA,NA,0.52,90,72.9,192,153,0,0.08,39,NA,NA,NA,NA,NA,NA,413,229,346,NA,NA,NA
