comid,metric,p10,p25,p50,p75,p90,source,result_type
17665491,Peak_Dur_2,1,1,2,4,5,inferred,predicted
17665491,Peak_Dur_5,1,1,1,2,3,inferred,predicted
17665491,Peak_Fre_2,1,1,1,2,3,inferred,predicted
17665491,Peak_Fre_5,1,1,1,1,2,inferred,predicted
17665491,Peak_10,855.034198664809,1057.6037384287802,1222.23824413022,1555.8777776455702,2276.7606369945897,model,predicted
17665491,Peak_2,187.10400727646598,304.103585743978,483.11702240016996,654.622140721387,935.18222437369,model,predicted
17665491,Peak_5,511.4063,820.3872,999.8109,1220.141,1693.543,model,predicted
17665491,DS_Dur_WS,135,162.629166666666,188.25,214.90625,234,model,predicted
17665491,DS_Mag_50,0.505782319031891,0.949007880469497,1.60767394558518,2.328457140462,3.61245072527615,model,predicted
17665491,DS_Mag_90,2.12322890769918,3.48573790299506,5.1341243331233,7.3300735538118,10.299163641477,model,predicted
17665491,DS_Tim,213.75,234.825,248.3,265.804166666667,294.7075,model,predicted
17665491,FA_Dur,2,2,3,5,6.5,obs,predicted
17665491,FA_Mag,4.26555257033481,7.51147086387833,14.0590748280724,29.426595090949,56.059424987327,model,predicted
17665491,FA_Tim,11.49,23,30.6458333333333,38.8,47.5766666666667,model,predicted
17665491,Peak_Dur_10,1,1,2,2,3,obs,predicted
17665491,Peak_Fre_10,1,1,1,1,2,obs,predicted
17665491,SP_Dur,30.15,42.175,53.025,78.8333333333333,124,model,predicted
17665491,SP_Mag,51.4528870768454,90.2908643927003,182.312770728588,329.965043490193,519.273982850418,model,predicted
17665491,SP_ROC,0.0300964961449692,0.0508287518361106,0.064429646285566,0.0851310844282136,0.100773627995302,obs,predicted
17665491,SP_Tim,158.375,169.5,178.5,191,208.6025,model,predicted
17665491,Wet_BFL_Dur,63.4875,81.11875,95.75,125.025,148.48,model,predicted
17665491,Wet_BFL_Mag_10,2.42684225851442,4.2101676857398,6.73448111168885,10.7889573236884,15.2540835123626,model,predicted
17665491,Wet_BFL_Mag_50,11.9813776851501,17.4113745648634,23.9059150103763,39.0657739526171,59.7696041148264,model,predicted
17665491,Wet_Tim,51.3975,61.5,73.5333333333334,84,98.14,model,predicted
