Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1906,233,222,1.8,10.1,3,14.016154902239016,58,0.6425973654066437,51,180,171,31,22.3,180,140,NA,151,NA,NA,31,NA,860,78.25,553,NA,1,NA
1907,191,275,3,5.5,NA,NA,NA,0.08333333333333333,94,109,181,92,20.1,40,89,NA,142,NA,NA,19,NA,860,78.25,553,NA,6,NA
1908,189,275,1,1.5,1,11.954304002327525,13,0.25,115,26,160,60,2.9000000000000004,10.5,100,NA,NA,NA,NA,NA,NA,860,78.25,553,NA,NA,NA
1909,73,356,3.8,6,NA,NA,NA,0.1449579831932773,171,108,185,87,1.8599999999999999,21,98,NA,133,NA,NA,16,NA,860,78.25,553,NA,5,NA
1910,211,250,0.7,2.5,12,15.005662578688776,45,0.08333333333333333,139,160,111,48,5.76,14,63,NA,92,NA,NA,8,NA,860,78.25,553,NA,3,NA
1911,288,224,0.7,1.2,6,2.910871146888443,14,0.13860435339308586,91,182,133,38,0.2,2.5,95,NA,138.5,NA,NA,7,NA,860,78.25,553,NA,4,NA
1912,202,258,0.8,1.3700000000000017,NA,NA,NA,0.2686567164179104,57,74,201,55,0.8,12,146,NA,177.5,NA,NA,3,NA,860,78.25,553,NA,2,NA
1913,242,228,0.1,1.5,5,2.0131819688138783,4,0.08333333333333333,49,23,179,85,2,4.5,94,NA,NA,NA,NA,NA,NA,860,78.25,553,NA,NA,NA
1914,233,243,0.2,1,NA,NA,NA,0.15789473684210525,95,148,148,44,0.6199999999999999,3.25,104,NA,130,NA,NA,5,NA,860,78.25,553,NA,2,NA
1915,192,272,1.3,6.5,6,1.438149627117317,72,0.058823529411764705,50,310,222,112,18,39.5,110,216,142,174.5,1,38,2,860,78.25,553,1,9,2
1916,196,251,1.9,5,2,203.9930848445902,40,0.06289556962025317,129,5000,122,24,12.700000000000003,300,98,113,141,113,4,55,9,860,78.25,553,2,5,2
1917,224,278,0.9,2.1700000000000017,3,9.987196458783043,5,0.10526315789473684,76,78,202,121,7,13,81,NA,147,NA,NA,3,NA,860,78.25,553,NA,3,NA
1918,195,288,1.3,2,NA,NA,NA,0.1,120,100,168,32,1.3700000000000003,6.75,136,162,165,161,1,6,2,860,78.25,553,1,2,1
1919,176,316,1.8,3.1,25,2.950213463935693,35,0.14285714285714282,129,28,187,70,3.3,12,117,NA,NA,NA,NA,NA,NA,860,78.25,553,NA,NA,NA
1920,111,263,0.7,2.9,1,6.490981289003386,23,0.08333333333333333,79,143,184,58,3.0100000000000002,21.5,126,NA,175.5,NA,NA,20,NA,860,78.25,553,NA,4,NA
1921,167,272,0.3,0.4,NA,NA,NA,0.20000000000000004,36,8.5,236,228,0.9700000000000003,1.75,8,NA,NA,NA,NA,NA,NA,860,78.25,553,NA,NA,NA
1922,142,283,1,3.1800000000000015,NA,NA,NA,0.07291666666666667,110,237,173,100,25.9,87,73,NA,130,86,NA,77,1,860,78.25,553,NA,7,1
1923,232,280,0.8,1.5,4,2.2515467130602427,35,0.10526315789473682,77,21,203,144,5,12,59,NA,74,NA,NA,1,NA,860,78.25,553,NA,1,NA
1924,261,253,0.5,1.8,NA,NA,NA,0.17424242424242425,62,46,191,45,1,5.5,146,NA,NA,NA,NA,NA,NA,860,78.25,553,NA,NA,NA
1925,244,297,0.6,4.8,2,2.878502463328793,66,0.14285714285714282,89,103,208,60,1.6,2.6,148,NA,204,NA,NA,1,NA,860,78.25,553,NA,1,NA
1926,258,232,0.4,9.650000000000006,1,2.394320034747602,3,0.11324786324786325,39,346,193,18,1.7,2.8,175,NA,186,NA,NA,6,NA,860,78.25,553,NA,1,NA
1927,NA,272,NA,NA,2,305.9639518120695,70,0.07019704433497537,127,250,145,21,6,18,124,137,158,137,2,34,2,860,78.25,553,1,4,1
1928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
