metric,status_code,status,alteration_type,median_in_iqr,comid
DS_Dur_WS,-1,likely_altered,high,FALSE,343907
DS_Tim,1,likely_unaltered,none_found,FALSE,343907
DS_Mag_50,-1,likely_altered,low,FALSE,343907
DS_Mag_90,-1,likely_altered,low,FALSE,343907
FA_Dur,1,likely_unaltered,none_found,TRUE,343907
FA_Mag,0,indeterminate,low,FALSE,343907
FA_Tim,1,likely_unaltered,none_found,TRUE,343907
SP_ROC,-1,likely_altered,high,FALSE,343907
SP_Dur,-1,likely_altered,low,FALSE,343907
SP_Mag,1,likely_unaltered,none_found,TRUE,343907
SP_Tim,1,likely_unaltered,none_found,FALSE,343907
Wet_BFL_Dur,-1,likely_altered,low,FALSE,343907
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,343907
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,343907
Wet_Tim,-1,likely_altered,late,FALSE,343907
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,343907
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,343907
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,343907
Peak_10,1,likely_unaltered,none_found,FALSE,343907
Peak_2,1,likely_unaltered,none_found,TRUE,343907
Peak_5,1,likely_unaltered,none_found,TRUE,343907
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,343907
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,343907
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,343907
