Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1995,193,291,5.8,15,4,11.066169209260412,5,0.05,126,1190,165,73,18.2,140,92,155,136,148.5,7,65,9,1124.5,157.5,837,3,5,4
1996,232,180,0.62,8.1,6,17.997656606868716,74,0.11223776223776222,20,405,160,42,5.7,21.5,118,NA,142,143,NA,7,1,1124.5,157.5,837,NA,3,1
1997,346,138,0.22,11.5,NA,NA,NA,0.10526315789473684,16,438,122,76,12.5,30.5,46,NA,94,117,NA,6,1,1124.5,157.5,837,NA,3,1
1998,16,353,9.3,12.5,7,3.307702588690425,6,0.06422018348623854,124,1110,229,111,49,180,118,146,163,184.5,1,80,4,1124.5,157.5,837,1,6,2
1999,NA,299,NA,NA,NA,NA,NA,0.23592662871600256,163,43,136,133,7,12,3,NA,NA,NA,NA,NA,NA,1124.5,157.5,837,NA,NA,NA
2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,NA,225,NA,NA,3,3.5838209953845794,1,0.28571428571428575,61,4.1,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1124.5,157.5,837,NA,NA,NA
2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,205,232,0,0.38,NA,NA,NA,0.2019347646276117,58,389,174,142,0,0.44,32,NA,139,NA,NA,4,NA,1124.5,157.5,837,NA,3,NA
2004,257,259,0,60.40000000000002,8,4.768012302361976,46,0.02549575070821526,27,15.5,232,161,0,0,71,NA,NA,NA,NA,NA,NA,1124.5,157.5,837,NA,NA,NA
2005,198,336,9.190000000000001,26.350000000000005,2,465.95058196519904,20,0.037109347891461794,153,756,183,33,93.58,676,150,NA,158,NA,NA,62,NA,1124.5,157.5,837,NA,9,NA
2006,220,330,5.390000000000001,10.9,6,68.09739815768599,20,0.03589743589743586,135,315,195,27,28.212000000000003,120,168,NA,186,NA,NA,14,NA,1124.5,157.5,837,NA,3,NA
2007,241,297,1.76,19.6,NA,NA,NA,0.12556221889055474,87,139,210,26,5.245,10.959999999999999,184,NA,NA,NA,NA,NA,NA,1124.5,157.5,837,NA,NA,NA
2008,297,273,0,2.94,2,21.600577791580175,64,0.03200000000000003,61,92.9,212,40,3.878,119.5,172,NA,NA,NA,NA,NA,NA,1124.5,157.5,837,NA,NA,NA
2009,380,262,0,3.41,21,2.39189643252742,63,0.059431651151396356,28,58.8,234,30,2.79,54.7,204,NA,NA,NA,NA,NA,NA,1124.5,157.5,837,NA,NA,NA
2010,165,332,0.19,3.4739999999999993,NA,NA,NA,0.041666666666666644,22,274,310,34,2.426,248,276,NA,285,NA,NA,33,NA,1124.5,157.5,837,NA,1,NA
2011,NA,247,NA,NA,3,1.7036602269985066,5,0.027548209366391185,60,912,187,56,36.05,254,131,144,150,151,2,78,8,1124.5,157.5,837,2,3,3
2012,309,243,0,0.44,3,60.59976389968207,5,0.04081632653061228,39,156,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1124.5,157.5,837,NA,NA,NA
2013,291,261,0.05,0.64,18,2.0746877205298357,67,0.5263157894736842,12,79.3,249,63,0,0,186,NA,NA,NA,NA,NA,NA,1124.5,157.5,837,NA,NA,NA
2014,330,222,0.11,0.24200000000000044,NA,NA,NA,0.5105541718555416,18,108,204,18,0,0.11,186,NA,NA,NA,NA,NA,NA,1124.5,157.5,837,NA,NA,NA
2015,NA,218,NA,NA,4,10.890574284397706,32,0.5251509054325956,14,83.5,204,18,0,0,186,NA,NA,NA,NA,NA,NA,1124.5,157.5,837,NA,NA,NA
2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,320,229,0.11,0.37200000000000044,8,1.6908609947906135,24,0.058329289428076275,101,205,128,24,0.09,164,104,NA,126.5,NA,NA,13,NA,1124.5,157.5,837,NA,2,NA
2018,176,333,0.09,0.2,8,1.7611740269808074,67,0.20000000000000004,129,67.4,204,21,0.01,0.01,183,NA,NA,NA,NA,NA,NA,1124.5,157.5,837,NA,NA,NA
2019,246,293,0.065,7.41,NA,NA,NA,0.018475849121010413,61,337,232,89,111,116,143,NA,222,223,NA,32,1,1124.5,157.5,837,NA,1,1
2020,281,258,0.06,0.22,3,11.074725739255646,1,0.08045184874453161,53,297,205,32,6.159000000000006,135.5,173,NA,197,NA,NA,13,NA,1124.5,157.5,837,NA,1,NA
