p10,p25,p50,p75,p90,metric,comid,result_type
169.8,192,231,267,290,DS_Dur_WS,17693217,observed
172.8,203,226,248.75,273.6,DS_Tim,17693217,observed
0,0.1,0.32,0.64,0.97,DS_Mag_50,17693217,observed
0.2,0.4,1.3870000000000018,3.085,5.803600000000003,DS_Mag_90,17693217,observed
2,3,4,5.75,8.300000000000004,FA_Dur,17693217,observed
1.3193433373668753,2.2541308331816046,4.518544739607597,12.733845435368504,50.72199166115983,FA_Mag,17693217,observed
6,14.25,25,40,52.300000000000004,FA_Tim,17693217,observed
0.06999488162702054,0.08617424242424244,0.12950310559006212,0.2374281609195402,0.36411564625850357,SP_ROC,17693217,observed
13.8,24,33.5,75.5,105.10000000000001,SP_Dur,17693217,observed
41.169999999999995,99.25,203.5,405.25,889.7000000000002,SP_Mag,17693217,observed
135.8,158,178,191,201.1,SP_Tim,17693217,observed
36.7,62.25,85.5,112.25,137.6,Wet_BFL_Dur,17693217,observed
0.1,0.36924999999999997,2.0855,6.3725000000000005,13.464999999999996,Wet_BFL_Mag_10,17693217,observed
0.414,4.3,15.45,43.7,74,Wet_BFL_Mag_50,17693217,observed
45.699999999999996,65.75,89,104.75,118,Wet_Tim,17693217,observed
89.39999999999999,95,112,129,141,Peak_Tim_10,17693217,observed
84,105,124,136,164.5,Peak_Tim_2,17693217,observed
88.6,106,128.75,140.5,170.10000000000002,Peak_Tim_5,17693217,observed
1,1,1,1,1.3999999999999986,Peak_Dur_10,17693217,observed
1,1,2,3,6,Peak_Dur_2,17693217,observed
1,1,1,2,2.3000000000000007,Peak_Dur_5,17693217,observed
1740,1740,1740,1740,1740,Peak_10,17693217,observed
755,755,755,755,755,Peak_2,17693217,observed
1340,1340,1340,1340,1340,Peak_5,17693217,observed
1,1,1,1,1,Peak_Fre_10,17693217,observed
1,1,2,3,4,Peak_Fre_2,17693217,observed
1,1,1,1,2,Peak_Fre_5,17693217,observed
