Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
2007,NA,305,NA,NA,2,8.243974996686898,13,NA,NA,638,NA,NA,NA,NA,345,NA,355,356,NA,5,2,760.5000000000002,27.549999999999997,330.8000000000002,NA,1,1
2008,104,271,1,1.3,3,2.7360906798811744,18,0.05182599355531679,28,1.35,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760.5000000000002,27.549999999999997,330.8000000000002,NA,NA,NA
2009,200,267,0.805,1.06,NA,NA,NA,0.05042016806722694,65,2.64,202,193,1.45,1.95,9,NA,NA,NA,NA,NA,NA,760.5000000000002,27.549999999999997,330.8000000000002,NA,NA,NA
2010,167,268,1.02,1.89,NA,NA,NA,0.023160558426797543,103,5.5,165,64,1.0830000000000002,3.9299999999999997,101,NA,112,NA,NA,1,NA,760.5000000000002,27.549999999999997,330.8000000000002,NA,1,NA
2011,NA,119,NA,NA,7,6.4972012270900885,18,0.050919377652050964,33,813,86,17,2.148,2.27,69,82,80,82,1,7,1,760.5000000000002,27.549999999999997,330.8000000000002,1,1,1
2012,NA,313,NA,NA,NA,NA,NA,0.06768208886852951,57,1.18,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760.5000000000002,27.549999999999997,330.8000000000002,NA,NA,NA
2013,129,272,1,1.79,NA,NA,NA,0.034782608695652015,91,1.3,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760.5000000000002,27.549999999999997,330.8000000000002,NA,NA,NA
2014,73,334,1.56,1.67,NA,NA,NA,0.030189109136477585,95,1.73,239,204,1.5,2.745,35,NA,NA,NA,NA,NA,NA,760.5000000000002,27.549999999999997,330.8000000000002,NA,NA,NA
2015,NA,269,NA,NA,NA,NA,NA,0.030701754385964845,119,27.7,150,109,1.76,2.37,41,NA,146,NA,NA,1,NA,760.5000000000002,27.549999999999997,330.8000000000002,NA,1,NA
2016,151,289,1.28,2.85,2,1139.6062228830579,19,0.036177612768318164,266,1140,23,NA,NA,NA,NA,19,18,19,1,7,1,760.5000000000002,27.549999999999997,330.8000000000002,1,3,1
2017,54,319,0.83,1.07,5,33.458334022670385,23,0.041666666666666706,174,6.89,145,71,2.01,3.37,74,NA,213,NA,NA,8,NA,760.5000000000002,27.549999999999997,330.8000000000002,NA,4,NA
2018,175,268,0.5,0.6359999999999999,NA,NA,NA,0.05002000800320126,39,1.18,229,222,1.241,2.02,7,NA,NA,NA,NA,NA,NA,760.5000000000002,27.549999999999997,330.8000000000002,NA,NA,NA
2019,260,256,0.9,2.14,NA,NA,NA,0.07746478873239428,17,13.2,239,162,0.891,1.795,77,NA,NA,NA,NA,NA,NA,760.5000000000002,27.549999999999997,330.8000000000002,NA,NA,NA
2020,296,220,0.965,2.12,2,2.194424887753363,58,0.05792628109080014,23,65.2,197,47,2.088,4.61,150,NA,190,NA,NA,9,NA,760.5000000000002,27.549999999999997,330.8000000000002,NA,3,NA
