p10,p25,p50,p75,p90,metric,comid,result_type
127,127,127,127,127,DS_Dur_WS,22591891,observed
190.6,229,293,311,321.79999999999995,DS_Tim,22591891,observed
0,0,0,0,0,DS_Mag_50,22591891,observed
0.9280000000000131,0.9280000000000131,0.9280000000000131,0.9280000000000131,0.9280000000000131,DS_Mag_90,22591891,observed
5,5,5,5,5,FA_Dur,22591891,observed
1.466104762314233,1.466104762314233,1.466104762314233,1.466104762314233,1.466104762314233,FA_Mag,22591891,observed
5,5,5,5,5,FA_Tim,22591891,observed
0.04668475802804167,0.050365741223950204,0.0565007132171311,0.22591364506017508,0.32756140416600144,SP_ROC,22591891,observed
50.4,55.5,64,85.5,98.39999999999999,SP_Dur,22591891,observed
11.12,18.05,29.6,220.3,334.71999999999997,SP_Mag,22591891,observed
138.8,170,222,225.5,227.6,SP_Tim,22591891,observed
71.8,82,99,137,159.79999999999998,Wet_BFL_Dur,22591891,observed
0,0,0,2.367,3.787199999999999,Wet_BFL_Mag_10,22591891,observed
4.1339999999999995,4.59,5.35,6.72,7.542,Wet_BFL_Mag_50,22591891,observed
53.2,53.5,54,88.5,109.19999999999999,Wet_Tim,22591891,observed
114,114,114,114,114,Peak_Tim_10,22591891,observed
0,0,0,0,0,Peak_Tim_2,22591891,observed
68.9,76.25,88.5,100.75,108.1,Peak_Tim_5,22591891,observed
1,1,1,1,1,Peak_Dur_10,22591891,observed
365,365,365,365,365,Peak_Dur_2,22591891,observed
1.1,1.25,1.5,1.75,1.9,Peak_Dur_5,22591891,observed
411,411,411,411,411,Peak_10,22591891,observed
0,0,0,0,0,Peak_2,22591891,observed
53.9,53.9,53.9,53.9,53.9,Peak_5,22591891,observed
1,1,1,1,1,Peak_Fre_10,22591891,observed
1,1,1,1,1,Peak_Fre_2,22591891,observed
1,1,1,1,1,Peak_Fre_5,22591891,observed
