Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1987,252,389,0,0,3,5.051893802956945,0,0.10259740259740258,57,6.6,332,98,0,5,234,NA,NA,NA,NA,NA,NA,21.720000000000002,16,20,NA,NA,NA
1988,581,20,0,6.8,3,6.315815947010487,0,NA,NA,8.5,NA,NA,NA,NA,252,NA,NA,NA,NA,NA,NA,21.720000000000002,16,20,NA,NA,NA
1989,NA,404,NA,NA,8,8.760143017293627,0,NA,NA,8.6,0,NA,NA,NA,235,NA,NA,NA,NA,NA,NA,21.720000000000002,16,20,NA,NA,NA
1990,273,116,0,14,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.720000000000002,16,20,NA,NA,NA
1991,NA,142,NA,NA,7,14.021831506822382,7,0.11940298507462684,127,15,15,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,21.720000000000002,16,20,NA,NA,NA
1992,NA,285,NA,NA,4,15.20568439137258,1,NA,NA,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.720000000000002,16,20,NA,NA,NA
1993,290,329,0,5.5,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.720000000000002,16,20,NA,NA,NA
1994,NA,389,NA,NA,7,6.524948791291455,0,0.12878787878787878,67,16,322,69,5.6,5.9,253,NA,308,NA,NA,19,NA,21.720000000000002,16,20,NA,1,NA
1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,NA,300,NA,NA,26,8.741511592056568,5,0.41500000000000004,15,25,285,NA,NA,NA,NA,270,269,270,18,20,18,21.720000000000002,16,20,1,1,1
1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,321,73,0,7.5,5,6.337902702518604,59,1,11,6.2,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.720000000000002,16,20,NA,NA,NA
2000,NA,109,NA,NA,5,16.868919145379476,10,0.01639344262295076,87,16,22,NA,NA,NA,28,NA,20,NA,NA,23,NA,21.720000000000002,16,20,NA,5,NA
2001,347,28,11,11,10,7.437121486147909,12,0.3402777777777778,18,7.4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.720000000000002,16,20,NA,NA,NA
2002,NA,211,NA,NA,NA,NA,NA,0.13333333333333333,19,16,192,183,11,11,9,NA,190.5,NA,NA,2,NA,21.720000000000002,16,20,NA,2,NA
2003,NA,15,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.720000000000002,16,20,NA,NA,NA
2004,NA,109,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.720000000000002,16,20,NA,NA,NA
2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,180,NA,NA,NA,NA,NA,101,NA,NA,1,NA,21.720000000000002,16,20,NA,1,NA
2006,225,285,12,13,NA,NA,NA,0.07692307692307693,21,17,264,NA,NA,NA,NA,NA,213,NA,NA,62,NA,21.720000000000002,16,20,NA,1,NA
2007,305,115,17,17,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,144,NA,156,NA,NA,209,NA,21.720000000000002,16,20,NA,1,NA
2008,NA,259,NA,NA,NA,NA,NA,0.06666666666666667,26,19,233,179,18,19,54,NA,166,344,NA,279,1,21.720000000000002,16,20,NA,2,1
2009,NA,256,NA,NA,NA,NA,NA,0.08888888888888888,21,18,235,NA,NA,NA,NA,309,177.5,309,56,249,56,21.720000000000002,16,20,1,4,1
2010,NA,126,NA,NA,NA,NA,NA,0.09090909090909091,91,22,35,NA,NA,NA,NA,8.5,75,0,41,329,54,21.720000000000002,16,20,2,2,1
2011,NA,259,NA,NA,NA,NA,NA,0.05555555555555555,112,18,147,NA,NA,NA,NA,NA,95.5,NA,NA,249,NA,21.720000000000002,16,20,NA,2,NA
2012,NA,18,NA,NA,NA,NA,NA,NA,NA,19.3,NA,NA,NA,NA,NA,NA,60,NA,NA,305,NA,21.720000000000002,16,20,NA,1,NA
2013,NA,37,NA,NA,NA,NA,NA,0.11818181818181822,15,18,22,NA,NA,NA,NA,NA,60,293,NA,266,62,21.720000000000002,16,20,NA,2,11
2014,NA,277,NA,NA,NA,NA,NA,0.07393483709273183,34,24,243,NA,NA,NA,NA,205,0,36,56,365,258,21.720000000000002,16,20,2,1,2
2015,NA,289,NA,NA,NA,NA,NA,0.10526315789473684,31,20,258,NA,NA,NA,NA,NA,124,237,NA,359,36,21.720000000000002,16,20,NA,3,1
2016,133,313,17,17,NA,NA,NA,0.0625,75,18,238,NA,NA,NA,NA,NA,292,36,NA,285,1,21.720000000000002,16,20,NA,9,1
2017,NA,174,NA,NA,NA,NA,NA,0.05263157894736842,63,18,111,31,16,18,80,NA,336,NA,NA,184,NA,21.720000000000002,16,20,NA,10,NA
2018,NA,271,NA,NA,NA,NA,NA,0.15,167,18,104,NA,NA,NA,NA,NA,4,NA,NA,248,NA,21.720000000000002,16,20,NA,3,NA
2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,130,288,18,19,NA,NA,NA,0.05263157894736842,123,19,165,113,18,18,52,NA,58,NA,NA,307,NA,21.720000000000002,16,20,NA,1,NA
