p10,p25,p50,p75,p90,metric,comid,result_type
122.19999999999999,138.5,164,197.5,213.4,DS_Dur_WS,8027910,observed
255.2,267,281,293,297.4,DS_Tim,8027910,observed
21.24,27.85,36,49.025,59.400000000000006,DS_Mag_50,8027910,observed
42.288000000000004,48.900000000000006,71,89.4,121.22000000000003,DS_Mag_90,8027910,observed
2,2,3,5,7,FA_Dur,8027910,observed
48.01403607069794,65.09587661567787,95.99116118588137,142.98124451902711,218.57518872484962,FA_Mag,8027910,observed
4.600000000000001,14,24,34,50.400000000000006,FA_Tim,8027910,observed
0.04813842540556908,0.05267336330664708,0.058823529411764705,0.0663496135770572,0.07246376811594203,SP_ROC,8027910,observed
52.6,66,81,104,130.8,SP_Dur,8027910,observed
430.8,647,1040,1965,3872.000000000002,SP_Mag,8027910,observed
145.8,167,194,216.5,230,SP_Tim,8027910,observed
37.6,66,108,151,178.40000000000006,Wet_BFL_Dur,8027910,observed
66.84,79.92000000000002,107.6,165.1,226.76000000000013,Wet_BFL_Mag_10,8027910,observed
124.69999999999999,172.5,326,456,631.3000000000002,Wet_BFL_Mag_50,8027910,observed
38,53.5,78,102,125.4,Wet_Tim,8027910,observed
79.80000000000001,83,104,131,143.2,Peak_Tim_10,8027910,observed
101.05,115.5,134.25,151,165.7,Peak_Tim_2,8027910,observed
78.7,91,118,161.875,177.2,Peak_Tim_5,8027910,observed
1,1,1,1,2.1999999999999993,Peak_Dur_10,8027910,observed
1,1,2,5,8,Peak_Dur_2,8027910,observed
1,1,2,3,5,Peak_Dur_5,8027910,observed
9262.000000000002,9262.000000000002,9262.000000000002,9262.000000000002,9262.000000000002,Peak_10,8027910,observed
3620,3620,3620,3620,3620,Peak_2,8027910,observed
6116,6116,6116,6116,6116,Peak_5,8027910,observed
1,1,1,1,1,Peak_Fre_10,8027910,observed
1,1,1,2,3.700000000000003,Peak_Fre_2,8027910,observed
1,1,1,2,2.3000000000000007,Peak_Fre_5,8027910,observed
