comid,metric,p10,p25,p50,p75,p90,source,result_type
343249,Peak_Dur_2,1,4,13,29,47,inferred,predicted
343249,Peak_Dur_5,1,1,2,5,12,inferred,predicted
343249,Peak_Fre_2,1,1,2,3,5,inferred,predicted
343249,Peak_Fre_5,1,1,1,2,3,inferred,predicted
343249,Peak_10,949.360380024184,1188.43825969807,1688.1158826635801,3409.6772897701003,4324.5843776823995,model,predicted
343249,Peak_2,324.92774186184397,473.43113655934303,657.378277540976,1024.7735190905,1140.05941814624,model,predicted
343249,Peak_5,664.534112484928,927.9317051837061,1212.3449077274302,1663.14536921517,2320.18420570753,model,predicted
343249,DS_Dur_WS,142.58,180.3,208.6125,229.5,244.0125,model,predicted
343249,DS_Mag_50,6.0351480332849,10.2782095588996,15.3247904370414,21.540118076598,31.6524522446799,model,predicted
343249,DS_Mag_90,15.944698456536,25.1408467087002,38.5759239413635,57.1490359359539,79.9094767944939,model,predicted
343249,DS_Tim,282.704166666667,291.25,304,315.533333333334,330.2625,model,predicted
343249,FA_Dur,2,2,3,5,7,obs,predicted
343249,FA_Mag,24.1403389044601,36.469590026289,58.5297080273104,96.8488788760978,168.10250841897,model,predicted
343249,FA_Tim,13,26.0479166666667,36,44.625,58.4025,model,predicted
343249,Peak_Dur_10,1,1,1,2,4,obs,predicted
343249,Peak_Fre_10,1,1,1,1,1,obs,predicted
343249,SP_Dur,45,52,61.9,74,87.0325,model,predicted
343249,SP_Mag,402.202968408587,537.150027880963,689.309185816961,902.438823597758,1141.15249475432,model,predicted
343249,SP_ROC,0.0426981687605065,0.05,0.0614035087719298,0.0764956229646436,0.0894094122687995,obs,predicted
343249,SP_Tim,231.295,236.06875,243.75,251.3,258.025,model,predicted
343249,Wet_BFL_Dur,62.0475,76.44375,93,111.875,137.19,model,predicted
343249,Wet_BFL_Mag_10,24.3595136339723,37.0639401704232,54.8232464767339,73.329012003686,102.053461606841,model,predicted
343249,Wet_BFL_Mag_50,112.257219453392,151.795163176215,199.223442444468,265.301349077236,329.072744291699,model,predicted
343249,Wet_Tim,100.6575,132.44375,151,163.475,176.875,model,predicted
